ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT077,[…] шкемыным Юхалан пуэнам,[...] ʃke-m-ən-əm juxɑ-lɑn pu-en-ɑm,[...]	ʃke-m-ən-əm	juxɑ-lɑn	pu-en-ɑm,[…]	REFL-1SG-GEN-ACC	Juha-DAT	give-PST2-1SG,"(Markus, can you give me your Finnish-Mari dictionary?) I gave mine to Juha",
UT080-1,пӧрт,pørt,pørt,,house,
UT080-2,кок пӧрт,kok pørt,kok	pørt,,two houses,
UT081,изамын лӱмжӧ Ольош,izɑ-m-ən lym-ʒø oʎoʃ,izɑ-m-ən	lym-ʒø	oʎoʃ,elder_brother-PX1SG-GEN	name-PX3SG	Olyosh,my elder brother’s name is Olyosh,
UT082,рвезе ӱдырлан пеледышым пуа,rveze ydər-lɑn peledəʃ-əm pu-ɑ,rveze	ydər-lɑn	peledəʃ-əm	pu-ɑ,boy	girl-DAT	flower-ACC	give-3SG,the boy gives the girl flowers,
UT086,ме Йошкар-Олашке кудалына,me joʃkɑr-olɑ-ʃke kudɑl-ənɑ,me	joʃkɑr-olɑ-ʃke	kudɑl-ənɑ,1PL	Yoshkar-Ola-ILL	drive-1PL,we’re driving to Yoshkar-Ola,
UT087,мончаште шокшо,mont͡ɕɑ-ʃte ʃokʃo,mont͡ɕɑ-ʃte	ʃokʃo,sauna-INE	hot,it’s hot in the sauna,
UT097,жап кайыкла писын чоҥешта,ʒɑp kɑjək-lɑ pisə-n t͡ɕoŋeʃt-ɑ,ʒɑp	kɑjək-lɑ	pisə-n	t͡ɕoŋeʃt-ɑ,time	bird-COMP	quick-ADV	fly-3SG,time flies as quickly as a bird,
UT100-1,шинча,ʃint͡ɕɑ,ʃint͡ɕɑ,,"eye, eyes",
UT100-2,пел шинча,pel ʃint͡ɕɑ,,,one (lit. half) eye,
UT103-1,Пӧртем,pørt-em,pørt-em,house-PX1SG,my house,
UT103-2,пӧртемвлак ~ пӧртвлакем,,pørt-em-vlɑk ~ pørt-vlɑk-em,house-PX1SG-PL ~ house-PL-PX1SG,my houses,
UT104,тыйын эргычет вуйлата,təj-ən ergə-t͡ɕ-et vujlɑt-ɑ,təj-ən	ergə-t͡ɕ-et	vujlɑt-ɑ,2SG-GEN	son-PX2SG-PX2SG	direct-3SG,your son is directing things,
UT105,"иктыже нимат ок ыште, весыже тудлан полша","iktə-ʒe nimɑt ok əʃte, vesə-ʒe tud-lɑn pol-ʃɑ","iktə-ʒe	nimɑt	ok	əʃte,	vesə-ʒe	tud-lɑn	pol-ʃɑ","one-PX3SG	nothing	NEG.3SG	do.CNG,	other-PX3SG	3SG-DAT	help-3SG","one of them does nothing, and the other helps",EG 333
UT106-1,кӧ,kø,kø,,who,
UT106-2,мо,mo,mo,,what,
UT109-1,тудо,tudo,,,that,
UT109-2,тудо от,tudo oto,[tudo	oto,,that grove,
UT110-1,пӧртемлан,pørt-em-lɑn,,house-PX1SG-DAT,to my house,
UT110-2,пӧртланем ,pørt-lɑn-em,,house-DAT-PX1SG,to my house,
UT112-1,чӱчӱ,t͡ɕyt͡ɕy,t͡ɕyt͡ɕy,,mother’s younger brother,
UT112-2,за,izɑ,izɑ,,father’s younger brother,
UT112-3,кугыза,kugəzɑ,kugəzɑ,,(either) parent’s older brother,
UT113-1,чӱчӱ,t͡ɕyt͡ɕy,t͡ɕyt͡ɕy,,mother’s younger brother,
UT113-2,иза,izɑ,izɑ,,father’s younger brother,
UT113-3,кугыза,kugəzɑ,kugəzɑ,,(either) parent’s older brother,
UT113-4,ака,ɑkɑ,ɑkɑ,,(either) parent’s younger sister,
UT113-5,кока,kokɑ,kokɑ,,(either) parent’s older sister,
UT114-1,у пӧрт,u pørt,u	pørt,,new house,
UT114-2,тошто пӧрт,toʃto pørt,toʃto	pørt,,old house,
UT114-3,самырык ӱдырамаш,sɑmərək ydərɑmɑʃ,sɑmərək	ydərɑmɑʃ,,young woman,
UT114-4,шоҥго ӱдырамаш,ʃoŋgo	ydərɑmɑʃ,,,old woman,
UT123-1,шерге,ˈʃerge,,,expensive,
UT123-2,шерге,ʃerˈge,,,comb,
UT126,пеледеш ,peleˈdeʃ,,,blossoms,
UT127-1,пеледыш ,peˈledəʃ,,,flower,
UT127-2,пеледеш ,peleˈdeʃ,,,blossoms,
UT128-1,тӱлӧ- ,tylø-,,,to pay,
UT128-2,тӱлышӧ ,tyləʃø,,,paying,
UT128-3,чоҥо- ,t͡ɕoŋo-,,,to build,
UT128-4,чоҥышо ,t͡ɕoŋəʃo,,,building,
UT130-1,сите- ,site-,,,to suffice,
UT130-2,ситыше ,sitəʃe,,,sufficient,
UT130-3,тӱлӧ- ,tylø-,,,to pay,
UT130-4,тӱлышӧ ,tyləʃø,,,paying,
UT134-1,шерге ,ˈʃergə,,,expensive,
UT134-2,шерге ,ʃerˈge,,,comb,
UT135,шӱр ,ʃyr,,,soup,
UT136,шӧр ,ʃør,,,milk,
UT141,мланде ,mlɑnde,,,land,
UT142,мут-влак ,ˈmut-vlɑk,,,words,
UT143,шӧртньӧ ,ˈʃørtɲø,,,gold,
UT144,шӧртньӧ ,ˈʃørtɲø,,,gold,
UT149,имне ,imɲe,,,horse,
UT150,шольо ,ʃoʎo,,,younger brother,
UT151,таҥ ,tɑŋ,,,"friend, lover",
UT153,кече ,ket͡ɕe,,,"sun, day",
UT154,шӧр ,ʃør,,,milk,
