ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT043,usjudin ahte sajev gávdnat,,usjudin	ahte	sajev	gávdnat,think.3PL.PST	that(subordinator)	place.ACC.SG	find.INF,they thought that they would find the place,
UT044,muhtij ja lij bar guäkkte vaj gålbmå grader,,muhtij	ja	lij	bar	guäkkte	vaj	gålbmå	grader,snow-3SG.PST	and	be-3SG.PST	only	two	or	three	degrees,it snowed and it was only two or three degrees,
UT045,dat lä iello,,dat	lä	iello,that.NOM.SG	be-3SG.PRS	herd\NOM.SG,that is the herd,
UT046,dat lij kujdna mij tjuojgaj bálldal,,dat	lij	kujdna	mij	tjuojgaj	bálldal,that.NOM.SG	be-3SG.PST	woman\NOM.SG	who\NOM.SG	ski-3SG.PST	past,that was the woman who skied by,
UT048-1,biednaga ja gáhto,,biednaga	ja	gáhto,dog-NOM.PL	and	cat\NOM.PL,dogs and cats,
UT048-2,båhtá ja bårrá,,båhtá	ja	bårrá,come\3SG.PRS	and	eat\3SG.PRS,comes and eats,
UT048-3,Hiŋga äjjtiga lidjin nåv sagga hiejo ja idnin nåv binná buhtsujt,,Hiŋga	äjjtiga	lidjin	nåv	sagga	hiejo	ja	idnin	nåv	binná	buhtsujt,Hiŋŋa.GEN.SG	parent-NOM.PL	be-3SG.PST	so	incredibly	poor-NOM.SG	and	have-3PL.PST	so	few	reindeer-NOM.PL,Hinnga's parent were so incredibly poor and had so few reindeer,
UT050,Hiŋŋga gujt idtjij máhte tjuovvot ålmáv buhtsuj gugu,,Hiŋŋga	gujt	idtjij	máhte	tjuovvot	ålmáv	buhtsuj	gugu,H.\NOM.SG	really	neg-3SG.PST	can\CNG	follow	man-ACC.SG	reindeer-GEN.PL	towards,Hinnga was not able to accompany her husband to the reindeer,
UT067,idtjij akktak almatj dav naga gåddet,,idtjij	akktak	almatj	dav	naga	gåddet,NEG-3SG.PST	any	person.NOM.SG	dem.ACC.SG	manage-CNG	kill-INF,no one managed to kill him,
UT068,ja dán dåben muv äddne'l bajás sjaddaman,,ja	dán	dåben	muv	äddne'l	bajás	sjaddaman,DEM-INE	house-INE	1SG.GEN	mother.NOM.SG=be.3SG.PRS	up	grow-PTCP,and in this house my mother grew up,
UT073,biednaga lä tjáhppada,,biednaga	lä	tjáhppada,dog.NOM.PL	be.3PL.PRS	black.NOM.PL,the dogs are black,
UT074,tjábbe : tjábbáp : tjábbájmus,,tjábbe	:	tjábbáp	:	tjábbájmus,beautiful	:	beautiful.COMP	:	beautiful.SPRL,beautiful : more beautiful : the most beautiful,
UT076,váre allelij/allelin/allelist,,váre	allelij/allelin/allelist,mountain.GEN	west.ILL/west.INE/west.ELA,to(wards) the west/in the west/from the west of the mountain,
UT081,guli-j,,guli-j,fish-GEN.PL,,Wilbur 2014: 79
UT086,gåhtáj,,gåhtáj,tent.ILL,towards the tent,
UT087,gåden,,gåden,tent.INE,in the tent,
UT088,gådest,,gådest,tent.ELA,from the tent,
UT093-1,bistijn,,bistijn,spoon.COM,with a spoon,
UT093-2,mánájn,,mánájn,child.COM,with a child,
UT095-1,mánnán,,mánnán,child.ESS,as a child,
UT095-2,ja dä miŋemus da sjiddin dievván,,ja	dä	miŋemus	da	sjiddin	dievván,and	then	finally	DEM.DIST.NOM.PL	become.3PL.PST	hill.ESS,and then in the end those became this hill,
UT103,viel'jat : veljatah,,viel'jat	:	veljatah,,your brother : your brothers,Lehtiranta 1992: 160
UT106-1,mij,,mij,what.NOM.SG,what (-hum),
UT106-2,gie,,gie,who.NOM.SG,who (+hum),
UT109,dát båhtá,,dát	båhtá,DEM.PROX.NOM.SG	come.3SG.PRS,s/he/it is coming,
UT112-1,ednu,,ednu,,materinal uncle,
UT112-2,iehke,,iehke,,paternal uncle,
UT113-1,gåsske,,gåsske,,older materinal aunt (older than the mother),
UT113-2,muossá,,muossá,,younger materinal aunt (younger than the mother),
UT114-1,vuoras : nuorra,,vuoras	:	nuorra,,old : young,
UT114-2,gámbal : årrå,,gámbal	:	årrå,,old : new,
UT115-1,báhkas : tjåskes,,,,hot	weather	:	cold	weather,
UT115-2,bivval : galbma,,,,hot	:	cold,
UT116-1,náhppe ,naːʰpːe,,milking.bowl.NOM.SG,,
UT116-2,náhpe ,naːʰpe,,milking.bowl.GEN.SG,,
UT117-1,dát ,taːt,,DEM.PROX.NOM.SG,,
UT117-2,dat ,tat,,DEM.DIST.NOM.SG,,
UT118-1,guolátj,kolaːʧ,,fish-DIM,,
UT118-2,guolatj,kolaʧ,,testicle-DIM,,
UT119-1,jáffo ,jaːfːːo,,flour.NOM.SG,,
UT119-2,jáffo ,jaːfːo,,flour.GEN.SG,,
UT120,ráfe ,raːfe,,peach.GEN.SG,,
UT121-1,suäjbme ,su͡ɛjp.me,,slow.person.NOM.SG,,
UT121-2,bárdne ,baːrt.ne,,son.NOM.SG,,
UT122-1,suäjbme ,ˈsu͡ɛjp.me,,slow.person.NOM.SG,,
UT122-2,bárdne ,ˈbaːrt.ne,,son.NOM.SG,,
UT122-3,guolátj ,ˈku͡o.laːʧ,,fish.NOM.SG,,
UT122-4,dåbe ,ˈdɔ.pe,,house.GEN.SG,,
UT125-1,biednagijda ,’pi͡et.na.ˌkij.da,,dog.ILL.PL,,
UT125-2,giehtavuassa,’ki͡eʰ.ta.ˌvu͡as.sa,,hand_bag.NOM.SG,,
UT132-1,ju͡alːgaːj,ju͡alːgaːj,,foot-ILL.SG,,
UT132-2,ju͡olge,ju͡olge,,foot-NOM.PL,,
UT132-3,ju͡ɛllge,ju͡ɛllge,,foot-NOM:SG,,
UT132-4,bi͡ena,bi͡ena,,dog-NOM.SG,,
UT140-1,bärrkit,pɛrːʰkit,,tan-hide.INF,,
UT140-2,berrgit ,perːkit,,manage.INF,,
UT141-1,sjnjierra ,ʃɲerːa,,rat.NOM.SG,,
UT141-2,pluovve ,plovːe,,tarn.NOM.SG,,
UT143,bárdnest ,paːrt.nest,,son.ELA.SG,,
UT144,bárdnest ,paːrt.nest,,son.ELA.SG,,
UT145,bärdnijst ,pɛrt.nijst,,son.ELA.PL,,
UT149,njuonne ,ɲu͡onːe,,nose.NOM.SG,,
UT151-1,maŋŋel ,maŋːel,,,after,
UT151-2,jieŋa ,jeŋa,,ice.GEN.SG,,
UT152,tsitsuk ,t͡sɪt͡suk,,sparrow.NOM.SG,,
UT153,tjakktja ,t͡ʃakːt͡ʃa,,autumn.NOM.SG,,
UT154,vuassjat,vu͡aʃːat,,make_coffee-INF,,
UT159-1,háledit,haːletit,,fly-INF,,
UT159-2,bahás,pahaːs,,evil-ATTR,,
UT162,gäđđge ,kɛðːke,,stone.NOM.SG,,
UT164,fábmo ,faːpmo,,power.NOM.SG,,
UT165-1,mánná ,maːnːaː,,child.NOM.SG,,
UT165-2,máná ,maːnaː,,child.GEN.SG,,
UT166-1,guolle ,kuollie,,fish.NOM.SG,,
UT166-2,guole ,kuolie,,fish.GEN.SG,,
