ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT053-3,яратыдымаш,jɑrɑtə-dəmɑʃ,jɑrɑtə-dəmɑʃ,love-NMLZ.NEG,lack of love,
UT055-1,качшы,kɑt͡ʃ-ʃə,kɑt͡ʃ-ʃə,eat-PTCP.ACT,eating,
UT055-2,качмы,kɑt͡ʃ-mə,kɑt͡ʃ-mə,eat-PTCP.PASS,eaten,
UT056,яратыдымы,jɑrɑtə-dəmə,jɑrɑtə-dəmə,,"unloved, unloving",
UT058,яратыдымы,jɑrɑtə-də-mə,jɑrɑtə-də-mə,love-NEG.PTCP,"unloved, unloving",
UT059-1,кешӓшлык ӹрвезӹ,ke-ʃæʃlək ə̈rβezə̈,ke-ʃæʃlək	ə̈rβezə̈,go-PTCP-FUT	boy,boy that will/should go,
UT059-2,качшашлык киндӹ,kɑt͡ʃ-ʃɑʃlək kində̈,kɑt͡ʃ-ʃɑʃlək	kində̈,eat-PTCP.FUT	bread,bread that will/should be eaten,
UT060,шанымем семӹнь,ʃɑnə-m-em semə̈ɲ,ʃɑnə-m-em	semə̈ɲ,think-PTCP.PASS-PX1SG	as,as I thought,
UT061-1,кугиштӹ шӹжвӹк мырен шӹнзӓ,kugi-ʃtə̈ ʃə̈ʒβə̈k mər-en ʃə̈nz-æ,kugi-ʃtə̈	ʃə̈ʒβə̈k	mər-en	ʃə̈nz-æ,birch-INE	nightingale.NOM	sing-CVB	sit-PRS.3SG,a nightingale is singing in the birch tree,
UT061-2,шошым мӹнь шӹжвӹк мырымым колышташ яратем,ʃoʃəm mə̈ɲ ʃə̈ʒβə̈k mərə-mə-m koləʃt-ɑʃ jɑrɑt-em,ʃoʃəm	mə̈ɲ	ʃə̈ʒβə̈k	mərə-mə-m	koləʃt-ɑʃ	jɑrɑt-em,in_spring	1SG	nightingale.NOM	sing-PTCP.PASS-ACC	listen-INF	love-PRS.1SG,I like to listen to nightingales in spring,
UT063,шошым мӹнь шӹжвӹк мырымым колышташ яратем,ʃoʃəm mə̈ɲ ʃə̈ʒβə̈k mərə-mə-m koləʃt-ɑʃ jɑrɑt-em,ʃoʃəm	mə̈ɲ	ʃə̈ʒβə̈k	mərə-mə-m	koləʃt-ɑʃ	jɑrɑt-em,in_spring	1SG	nightingale.NOM	sing-PTCP.PASS-ACC	listen-INF	love-PRS.1SG,I like to listen to nightingales in spring,
UT064,тымдышы,təmdə-ʃə,təmdə-ʃə,teach-PTCP.ACT,"teaching, teacher",
UT071-1,жепӹн вижӹ кого,ʒep-ə̈n βi-ʒə̈ kogo,ʒep-ə̈n	βi-ʒə̈	kogo,time-GEN	power-PX3SG	big,time has great power,
UT071-2,мӹнь Никон Игнатьевӹн сирӹмӹжӹм кӹзӹт лыдам,mə̈ɲ nikon ignɑtʲjev-ə̈n sirə̈-mə̈-ʒə̈-m kə̈zə̈t ləd-ɑm,mə̈ɲ	nikon	ignɑtʲjev-ə̈n	sirə̈-mə̈-ʒə̈-m	kə̈zə̈t	ləd-ɑm,1SG	Nikon	Ignatyev-GEN	write-PTCP.PASS-PX3SG-ACC	read-PRS.1SG,I am reading Nikon Ignatyev’s writings now,
UT072,гражданский состоянин актвлӓм сирӹмӓш,grɑʒdɑnskij sostojɑni-n ɑkt-βlæ-m sirə̈-mæʃ,grɑʒdɑnskij	sostojɑni-n	ɑkt-βlæ-m	sirə̈-mæʃ,citizen	status-GEN	act-PL-ACC	write-NMLZ,maintenance of civil status records,urn.fi/URN:NBN:fi-fe2014051325810
UT075,анзылнем,ɑnzəln-em,ɑnzəln-em,in_front_of-PX1SG,in front of me,
UT076-1,анзык,ɑnzək,ɑnzək,,(to) in front of,
UT076-2,анзылны,ɑnzəlnə,ɑnzəlnə,,in front of,
UT076-3,анзыц [ɑnzət͡s],,анзыц	[ɑnzət͡s],,from in front of,
UT077,тӹньӹнӹм нӓлӓм,tə̈ɲ-ə̈n-ə̈m næl-æm,tə̈ɲ-ə̈n-ə̈m	næl-æm,2SG-GEN-ACC	take-PRS.1SG,I will take yours,
UT080-1,карандаш,kɑrɑndɑʃ,kɑrɑndɑʃ,,pencil,
UT080-2,кок карандаш,kok kɑrɑndɑʃ,kok	kɑrɑndɑʃ,,two pencils,
UT081,жепӹн вижӹ кого,ʒep-ə̈n βi-ʒə̈ kogo,ʒep-ə̈n	βi-ʒə̈	kogo,time-GEN	power-PX3SG	big,time has great power,
UT082,Эчуклан ӓвӓжӹ олмам пуэн,et͡ʃuk-lɑn æβæ-ʒə̈ olmɑ-m pu-en,et͡ʃuk-lɑn	æβæ-ʒə̈	olmɑ-m	pu-en,Echuk-DAT	mother-PX3SG	apple-ACC	give-PST2.3SG,Echuk’s mother gave him an apple,
UT084,олмаде,olmɑ-de,olmɑ-de,apple-CAR,without an apple,
UT086,Салтак йӓрӹшкӹ кол кычаш ашкедӹм,,sɑltɑk jær-ə̈ʃkə̈ kol kət͡ʃ-ɑʃ ɑʃked-ə̈m,Saltak lake-ILL fish.NOM catch-INF go-PST1.1SG,I walked to Lake Saltak to go fishing,RHM 291
UT087,ик семняштӹ вӓшвӓш палшен ӹлӓш келеш,ik semɲæ-ʃtə̈ βæʃ-βæʃ pɑlʃ-en ə̈l-æʃ kel-eʃ,ik	semɲæ-ʃtə̈	βæʃ-βæʃ	pɑlʃ-en	ə̈l-æʃ	kel-eʃ,one	family-INE	one_another	help-CVB	live-INF	be_necessary,Members of a family should help each,RHM 167
UT097,изи ӹрвезӹ ӓптӓнлӓ мырен кердеш,izi ə̈rβezə̈ æptæn-læ mər-en kerd-eʃ,izi	ə̈rβezə̈	æptæn-læ	mər-en	kerd-eʃ,small	boy	rooster-COMP	sing-CVB	be_able_to-PRS.3SG,the small boy can sing like a rooster,
UT100-1,сӹнзӓ,sə̈nzæ,sə̈nzæ,,"eye, eyes",
UT100-2,пел сӹнзӓ,pel sə̈nzæ,pel	sə̈nzæ,,one (lit. half) eye,
UT103-1,пӧртем,pørt-em,pørt-em,house-PX1SG,my house,
UT103-2,пӧртемвлӓ ~ пӧртвлӓэм,,pørt-em-vlæ ~ pørt-vlæ-em,house-PX1SG-PL ~ house-PL-PX1SG,my houses,
UT105,"иктӹжӹ нӓлӓлтеш, весӹжӹ кодеш","iktə̈-ʒə̈ næl-ælt-eʃ, βesə̈-ʒə̈ kod-eʃ","iktə̈-ʒə̈	næl-ælt-eʃ,	βesə̈-ʒə̈	kod-eʃ",one-PX3SG	take-REFL-PRS.3SG	other-PX3SG	stay-PRS.3SG,one will be taken and the other left,
UT106-1,кӱ,ky,ky,,who,
UT106-2,ма,mɑ,mɑ,,what,
UT110-1,эргемлӓн,erg-em-læn,erg-em-læn,house-PX1SG-DAT,(to) my son,
UT110-2,эргӹлӓнем,ergə̈-læn-em,ergə̈-læn-em,House-DAT-PX1SG,(to) my son,
UT112-1,чӹчӹ,t͡ʃə̈t͡ʃə̈,t͡ʃə̈t͡ʃə̈,,mother’s brother,
UT112-2,ӹзӓ,ə̈zæ,ə̈zæ,,father’s younger brother,
UT112-3,кугуза,kuguzɑ,kuguzɑ,,father’s older brother,
UT113-1,ӹзӓ,ə̈zæ,ə̈zæ,,father’s younger brother,
UT113-2,кугуза,kuguzɑ,kuguzɑ,,father’s older brother,
UT113-3,ӓкӓ,ækæ,ækæ,,(either) parent’s younger sister,
UT113-4,куака,kuɑkɑ,kuɑkɑ,,(either) parent’s older sister,
UT114-1,у мыры  тошты мыры,u mə̈rə̈ - toʃtə mə̈rə,,,new song - old song,
UT114-2,сӓмӹрӹк ӹдӹрӓмӓш  шонгы ӹдӹрӓмӓш,sæmə̈rə̈k ə̈də̈ræmæʃ - ʃoŋgə ə̈də̈ræmæʃ,,,young woman - old woman,
UT124-1,ӱштӹ ,ˈyʃtə̈,,,cold,
UT124-2,ӱштӹрӓк ,yʃtə̈ˈræk,,,colder,
UT126,йӹлмӹ ,ˈjə̈lmə̈,,,"tongue, language",
UT127,ӓтямлӓн ,æˈcæmlæn,,,to my father,
UT128-1,хына ,xənɑ,,,guest,
UT128-2,хынана ,xənɑnɑ,,,our guest,
UT128-3,чӹчӹ ,t͡ɕə̈t͡ɕə̈,,,uncle,
UT128-4,чӹчӹнӓ ,t͡ɕə̈t͡ɕə̈næ,,,our uncle,
UT129-1,ваштыл- ,vɑʃtəl-,,,to laugh,
UT129-2,ваштылшы ,vɑʃtəlʃə,,,laughing,
UT129-3,нӓл- ,næl-,,,to take,
UT129-4,нӓлшӹ ,nælʃə̈ ,,,taking,
UT134-1,доно ,dono,,,with,
UT134-2,доны ,donə,,,at,
UT135,мӱкш ,mykʃ,,,bee,
UT136,пӧрт ,pørt,,,house,
UT140,кӓп ,kæp,,,body,
UT141,кредӓлӓш ,kredælæʃ,,,to fight,
UT142,олмавлӓ ,olmɑvlæ,,,apples,
UT143,шӧртньӹ ,ˈʃørtɲə̈,,,gold,
UT144,шӧртньӹ ,ˈʃørtɲə̈,,,gold,
UT148,ӓтя ,æcæ,,,father,
UT149,имне ,imɲe,,,horse,
UT150,шоля ,ʃoʎɑ,,,younger brother,
UT151,тӓнг ,tæŋ,,,"friend, lover",
UT152,цилӓ ,t͡silæ,,,everything,
UT153,кечӹ ,ket͡ʃə̈,,,"sun, day",
UT154,шӹшер ,ʃə̈ʃer,,,milk,
UT161,халык ,xɑlək,,,"nation, people",
