ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT016,Шабакс пингстон эрь кизоня якалень тоза,Šaba-ks ping-stǝ-n er' kizǝ-n'ä jaka-l'ǝ-n' toza,Šaba-ks	ping-stǝ-n	er'	kizǝ-n'ä	jaka-l'ǝ-n'	toza,child-TRA	time-ELA-POSS.1SG	every	summer-TEMP	go-PST2-1SG	there,When I was a child I used to go there all summer,
UT017,сашендомс,sa-šǝnd-ǝms,sa-šǝnd-ǝms,come-FRQ-INF1,to come several times,
UT018,"Сон удоль, мзярда сувань куду","Son ud-ǝl', mǝz'arda suva-n' kud-u","Son	ud-ǝl',	mǝz'arda	suva-n'	kud-u",3SG.NOM	sleep-PST2.3SG	when	enter-PST1.1SG	house-LAT,S/he was sleeping when I entered the house,
UT019,молян куду,mol'-an kud-u,mol'-an	kud-u,go-PRS.1SG	home-LAT,I go/am going/will go home,
UT022-1,ашень лува книгать,ašǝn' luva kn'igat',aš-ǝn' luva kn'iga-t',NEG.PST1-1SG read.CNG book-DEF.GEN,I did not read the book,
UT022-2,ашине лува книгать,ašin'ä luva kn'igat',aš-in'ä luva kn'iga-t',NEG.PST1-1SG>3SG read.CNG book-DEF.GEN,I did not read the book,
UT023-1,Мон аф луван книга,mon af luvan kn'iga,mon af luv-an kn'iga,1SG.NOM NEG read-PRS.1SG book,I do not read/am not reading a book,
UT023-2,Мон ашень лува книга,mon ašǝn' luva kn'iga,mon aš-ǝn' luva kn'iga,1SG.NOM NEG.PST1-1SG read.CNG book,I did not read a book,
UT025,мярьголексолень,mär'gǝ-l'ǝksǝl'-ǝn',mär'gǝ-l'ǝksǝl'-ǝn',say-DES-1SG,I wanted to say,
UT026,"Улендяряль воля, войнавок афоль уле","ul'ǝ-n'd'är'ä-l' vol'ä, vojna-vǝk af-ǝl' yl'ä","ul'ǝ-n'd'är'ä-l'	vol'ä,	vojna-vǝk	af-ǝl'	yl'ä",be-COND-CONJ.3SG	will	war-and	NEG-COND.3SG	be.CNG,"If there would be free will, there would not be war",
UT027,"Улендяряль воля, войнавок афоль уле","ul'ǝ-n'd'är'ä-l' vol'ä, vojna-vǝk af-ǝl' yl'ä","ul'ǝ-n'd'är'ä-l'	vol'ä,	vojna-vǝk	af-ǝl'	yl'ä",be-COND-CONJ.3SG	will	war-and	NEG-COND.3SG	be.CNG,"If there would be free will, there would not be war",
UT028,Тейть куду молема,tejt' kud-u mol'ǝ-ma,tejt'	kud-u	mol'ǝ-ma,2SG.DAT	home-LAT	go-INF/PTCP,You have to go home,
UT030,Тондейть тявок тевсь тиеви,ton'-d'ǝjt' t'ä-vǝk t'ev-s' t'ijǝ-v-i,ton'-d'ǝjt'	t'ä-vǝk	t'ev-s'	t'ijǝ-v-i,2SG-DAT	this-and	work-DEF.NOM	do-PASS-PRS.3SG,You can do this work too,
UT031-1,улеза,ul'ǝ-za,ul'ǝ-za,be-OPT.3SG,let it/him/her be,
UT031-2,суваза,suva-za,suva-za,enter-OPT.3SG,let him/her enter,
UT032,улезан павазукс,ul'ǝzan pavazuks,ul'ǝ-za-n	pavazu-ks,be-OPT-1SG,let me be healthy,
UT039,Мокшекс тоса корхтайхть,Mokšǝ-ks tosa koRta-Jt',Mokšǝ-ks	tosa	koRta-Jt',Moksha-TRA	there	speak-PRS.3PL,Moksha is spoken there,
UT040,Кодак суват Карелиянь мастору,kodak suv-at Karelija-n' mastor-u,kodak	suv-at	Karelija-n'	mastor-u,as.soon.as	enter-PRS.2SG	Karelia-GEN	land-LAT,As soon as you enter / one enters Karelia,
UT042,Тейть куду молема,t'ejt' kud-u mol'ǝ-ma,t'ejt'	kud-u	mol'ǝ-ma,2SG.DAT	home-LAT	go-INF/PTCP,You have to go home,
UT043,Улхкомбанга якань мичконь рамама,uLkǝmbanga jaka-n' mičkǝ-n' rama-ma,uLkǝmbanga	jaka-n'	mičkǝ-n'	rama-ma,recentlyand	go-PST1.1SG	quark-GEN	buy-INF2,I went to buy quark recently,
UT044,пизи,piz'-i,piz'-i,rain-PRS.3SG,It's raining,
UT046,Сон ульсь Москуса,son ul'-s' Mosku-sa,son	ul'-s'	Mosku-sa,3SG	be-PST1.3SG	Moscow-INE,S/he was in Moscow, 
UT047,Сон кудса,Son kud-sa,Son	kud-sa,3SG	house-INE,S/he is at home, 
UT049-1,Маря кудса аш,Mar'a kudsa aš,Mar'a kud-sa aš,Mary house-INE NEG,Mary is not at home,
UT049-2,Маря аф уды,Mar'a af udi,Mar'a af ud-i,Mary NEG sleep-PRS.3SG,Mary is not sleeping,
UT051,"Ньлне бта аф кирди, штоба аф молемс тов","n'ǝl'n'ä bǝta af kir'd'-i, štoba af mol'ǝ-ms to-v","n'ǝl'n'ä	bǝta	af	kir'd'-i,	štoba	af	mol'ǝ-ms	to-v",even	if	NEG	restrain-PRS.3G	that	NEG	go-INF1	there-LAT,Even as if he could not restrain of not going there,
UT052,апак арьсек,apak	ar's'ǝk,apak	ar's'ǝ-k,NEG think-CNG,without thinking,
UT055,Мазиста морай нармонць лийсь ичкози,mazista mora-j narmǝn-c' l'ij-s' ičkǝzi,mazista	mora-j	narmǝn-c'	l'ij-s'	ičkǝzi,beautiful.ADV	sing-PTCP.PRS.ACT	bird-DEF.NOM	fly-PST1.3SG	far.away,The bird that sings beautifully flew far away,
UT056,Сон моли аф ичкозе шуди ляйняв,son mol'-i af ičkǝzä šud'-i l'äj-n'ǝ-v,son	mol'-i	af	ičkǝzä	šud'-i	l'äj-n'ǝ-v,3SG	go-PRS.3SG	NEG	far	flow-PTCP.PRS.ACT	river-DIM-LAT,S/he is going into the river that flows not far away,
UT060,Ётафнезе ванфонц кулхцондыензон ланга,jotaf-n'ǝ-z'ä vanf-ǝn-c kuLcǝnd-i-jenzǝn lan-ga,jotaf-n'ǝ-z'ä	vanf-ǝn-c	kuLcǝnd-i-jenzǝn	lan-ga,pass-CAUS-FRQ-PST1.3SG>3SG	look-GEN-POSS.3SG>SG	listen-PTCP.PRS.ACT-GEN.POSS.3G>PL	on-PROL,"His/her eyes ranged over the people, who were listening to him (listeners)",
UT063-1,кирпицень тиема завод,kirpic'ǝn' t'ijǝma zavod,kirpic'-ǝn' t'ijǝ-ma zavod,brick-GEN make-INF/PTCP factory.NOM,brick making factory,
UT063-2,тевонь тиемась,t'evǝn' t'ijǝmas',t'ev-ǝn' t'ijǝ-ma-s',work-GEN do-NMLZ-DEF.NOM,the working (the work doing),
UT064-1,морай ломань,mora-j loman',mora-j	loman',sing-PTCP.PRS.ACT	person,a singing person,
UT064-2,морайсь,mora-j-s',mora-j-s',sing-NMLZ-DEF.NOM,the singer,
UT067,Тяк кицень юмафта,t'ak ki-cǝ-n' jumafta,t'ak	ki-cǝ-n'	jumafta,NEG.IMP.2SG>3SG	way-POSS.2SG-GEN	lose.CNG,Do not lose your way,
UT071,штамац,šta-ma-c,šta-ma-c,wash-NMLZR-POSS.3SG>3SG, the washing of himself/herself / (his/her) washing something,
UT072,ве лангс кофеда симомась кальдяв,ve lang-s kofe-da s'imǝ-ma-s' kal'd'av,ve	lang-s	kofe-da	s'imǝ-ma-s'	kal'd'av,night	on-ILL	coffee-ABL	drink-NMLZ-DEF.NOM	bad,Drinking of coffee is bad at night,
UT073-1,алясь сире,al'ä-s' s'ir'ä,al'ä-s'	s'ir'ä,man-DEF.NOM	old,the man is old,
UT073-2,алятне сирет,al'ä-t'-n'ä s'ir'ǝ-t,al'ä-t'-n'ä	s'ir'ǝ-t,man-PL-DEF.NOM	old-PL,the men are old,
UT075,мархтонза,maRtǝ-nza,maRtǝ-nza,with-POSS.3SG,with him/her,
UT076,ваксс : ваксса : ваксста,vaks-s : vaks-sa : vaks-sta,vaks-s	:	vaks-sa	:	vaks-sta,near-ILL	:	near-INE	:	near-ELA,to near : near : from near,
UT077,кудсось,kud-sǝ-s',kud-sǝ-s',house-INE-DEF.NOM,the one at home,
UT080-1,ниле книга,n'il'ä kn'iga,n'il'ä kn'iga,four book.NOM.SG,four books,
UT080-2,ниле книгат,n'il'ä kn'iga-t,n'il'ä kn'iga-t,four book-PL.NOM,four books,
UT081,нармонень пиза,narmǝn'-ǝn' piza,narmǝn'-ǝn'	piza,bird-GEN	nest.NOM,a bird's nest,
UT082,Сон корхтась нармонти,Son koRta-s' narmǝn'-t'i,Son	koRta-s'	narmǝn'-t'i,3SG	talk-PST1.3SG	bird-DEF.DAT,S/he was talking to the bird,
UT084,Ламоц покодихне лядсть тевфтома,Lamǝ-c pokǝd'-i-Jn'ä l'äd'-s't' t'ev-ftǝma,Lamǝ-c	pokǝd'-i-Jn'ä	l'äd'-s't'	t'ev-ftǝma,lot-POSS.3SG	work-PTCP.PRS.ACT-PL.DEF.NOM	remain-PST1.3PL	work-ABE,A lot of workers were left without work,
UT085,вирьге,vir'-gä,vir'-gä,forest-PROL],through the forest,
UT086,кудс,kud-s,kud-s,house-ILL,into the house,
UT087,кудса,kud-sa,kud-sa,house-INE,in the house,
UT088,кудста,kud-sta,kud-sta,house-ELA,from the house,
UT095,Вастсть тиевсь мазыкс,vast-s' t'ijǝ-v-s' mazi-ks,vast-s'	t'ijǝ-v-s'	mazi-ks,place-DEF.NOM	make-PASS-PST1.3SG	beautiful-TRA,the place became beautiful',
UT097,вазняшка офта,vazn'ä-ška ofta,vazn'ä-ška	ofta,calf-COMP	bear,a bear as big as a calf,
UT099,ош : ошсь,oš : oš-s',oš	:	oš-s',city	:	city-DEF.NOM,city : the city,
UT103,кудоц : кудонза,kud-ǝc : kud-ǝnza,kud-ǝc	:	kud-ǝnza,house-POSS.3SG>SG	:	house-POSS.3SG>PL,his/her house : his/her houses,
UT105,Шобдавац маниель,Šobdava-c man'ij-ǝl',Šobdava-c	man'ij-ǝl',morning-POSS.3SG>SG	clear-PST2.3SG,the morning was clear,
UT109,Ся азозе,s'ä azǝ-z'ä,s'ä	azǝ-z'ä,that	tell-PST1.3SG>3SG,s/he told it,
UT110-1,,vel'ǝ-sǝ-n,vel'ǝ-sǝ-n,village-INE-POSS.1SG,in  my village,
UT110-2,,ava-z'ǝ-n',Ava-z'ǝ-n',mother-POSS.1SG-GEN,my mother’s,
UT111,тумотне : тумотненди,tumǝ-t'-n'ä : tumǝ-t'-n'ǝ-n'd'i,tumǝ-t'-n'ä	:	tumǝ-t'-n'ǝ-n'd'i,oak-PL-DEF.NOM	:	oak-PL-DEF-DAT,the oaks : for the oaks,
UT112-1,щеня,ščǝn'ä,,,"mother's brother, other relative from the mother's side, any other stranger man, who is older",
UT112-2,оця,oc'ä,,,father's older brother,
UT112-3,патя,pat'ä,,,"uncle, father's older brother",
UT113-1,альгя,al'gä,,,husband's older brother,
UT113-2,вяждедня,väžd'ǝd'n'ä,,,husband's younger brother,
UT113-3,кастарня,kastarn'ä,,,husband's younger sister,
UT128,,,,,,
UT129,,,,,,
UT140,кедь : кядь,ked' : käd',kedj	:	kædj,skin : hand,skin : hand,
UT141,шта,šta,ʃta,beeswax,beeswax,
UT142,кржалготкшнемс,kǝržalgǝtkšn'ǝms,kǝrʒalgǝt.kʃnjǝms,to_wear_out.to_reduce,"to wear out, to reduce",
UT143,панчф,pančf,pantʃf,flower,flower,
UT144,кржалготкшнемс,kǝržalgǝtkšn'ǝms,kǝrʒalgǝt.kʃnjǝms,to_wear_out.to_reduce,"to wear out, to reduce",
UT145,панчф,pančf,panjtʃf,flower,flower,
UT146,стирь,s't'ir',sʲtʲirʲ,girl_daughter,"girl, daughter",
UT152,цебярь,c'ebär',tsjebærj,good,good,
UT153,чавка,čavka,tʃavka,jackdaw,jackdaw,
UT154-1,сай,saj,,,s/he comes,
UT154-2,ши,ši,ʃi,day,day,
UT155,карга,karga,,,crane,
UT164,фкя,fkä,fkæ,one,one,
