ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT018,hän on kirgitamas kird’ad,,hän	on	kirgita-ma-s	kird’a-d,3SG	be.3SG	write-SUP-INE	book-PRT,he is writing a book,
UT019,ole sīt kohtas müö tuлemmo sinuллu,,ole	sīt	kohta-s	müö	tuлe-mmo	sinu-ллu,be.IMP.2SG	that	place-INE	1PL	come-1PL	you-PROP,Be in that place we'll come to you,Ojansuu iet al. 1934: 277
UT020,surm on tuлemas,,surm	on	tuлe-ma-s,death	be.3SG	come-SUP-INE,death is coming,
UT021,olin nainu täs külas,,ol-i-n nai-nu tä-s küla-s,be-PST-1SG	get_married-ACT.PST.PTCP	this-INE	village-INE,I had got married in this village,
UT026-1,mina lugižin,,mina	lug-iži-n,1SG	read-COND-1SG,I would read,
UT026-2,lugenuižin,,luge-nu-iži-n,read-ACT.PST.PTCP-COND-1SG,I would have read,
UT027,andanuiž d'eńgad,,anda-nu-iž	d'eńgad,give-ACT.PST.PTCP-COND	money.PL,(s/he) would have given money,Ojansuu et al. 1934: 62
UT029,lugenen,,luge-ne-n,read-POT-1SG,Probably I read,
UT031,Tulgah hän pert´he,,Tul-gah	hän	pert´-he,come-JUSS.3SG	s/he	house-ILL,Let him/her come in the house,
UT035,"tedri tuлou, ištuheze pualikale",,"tedri tuлou, ištu-heze pualika-le",grouse	come.3SG	sit-REFL.3SG	stick-ALL,"A grouse comes, sits itself on a stick",Ojansuu et al. 1934: 289
UT038,hüö suadb pidettih,,hüö	suadb	pide-ttih,3PL	wedding	hold-IPS.PST,They held a wedding,
UT040,"Ku äijän tiedänet, siid terväh vahnaned",,"Ku	äijä-n	tiedä-ne-t,	siid	terväh	vahna-ne-d",if	much-GEN	know-POT-2SG	then	fast	become_old-2SG,If you know (one knows) much you get (one gets) old fast,PLS 2012: 98
UT043,"miksebo sinul on piä hardiel, šuapkuo kandamah vai ruaduo ruadamah?",,"miksebo	sinu-l	on	piä	hardie-l,	šuapkuo	kanda-mah	vai	ruaduo	ruada-mah?","why	2SG-ADE	be.3SG	head	shoulder-PL.ADE,	boot.PL.PART	wear-SUP.ILL	or	work.PART	work-SUP.ILL","why do you have a head on your shoulders, to wear boots or for work",PLS 2012: 17
UT044-1,Vihmub,,Vihmu-b,rain-3SG,It is raining,
UT044-2,Panou lund,,Panou	lun-d,put.3SG	snow.PRT,It is snowing,
UT045,Häin on mečnik,,Häin	on	mečnik,3SG	be.3SG	forest_ranger,S/he is a forest ranger,
UT046,muamo da tuatto oldih karjalaižet,,muamo	da	tuatto	oldih	karjalaiže-t,mother	and	father	be.PASS.PST	Karelian-PL,mother and father were Karelians,
UT048-1,rist'iža i rist'emä,,rist'iža	i	rist'emä,godfather	and	godmother,,
UT048-2,tuлemme i otamme,,tuлe-mme	i	ota-mme,come-1PL	and	take-1PL,we come and take,
UT050,otan : en ota,,ota-n	:	en	ota,take-1SG	:	NEG.1SG	take.CNG,I take : I don't take,
UT053,maltamattah,,malta-mattah,can-SUP.ABE,without skills,
UT054,lähtedäh aigoi huondekseл,,lähte-däh	aigoi	huondekse-л,leave-PASS.PRS	early	morning-ADE,(People) are leaving early in the morning,Ojansuu et al. 1934: 282
UT055,hiihtäi mužik,,hiihtä-i	mužik,ski-AG.NMLZ	man,a skiing man,
UT062,lugetuid kird´oid,,luge-tu-i-d	kird´oid,read-PASS.PST.PTCP-PL-PRT	book.PL.PRT,,
UT064-1,pajatai,,pajata-i,sing-AG.NMLZ,a singer,
UT064-2,pajatai poig,,pajata-i	poig,sing-AG.NMLZ	boy,a singing boy,
UT067,Elgat händä nostatakkad!,,El-gat	hän-dä	nostata-kkad!,NEG.IMP-2PL	he-PRT	wake_2PL,Don't wake him up!,
UT071,poigan pezend,,poiga-n	peze-nd,boy-GEN	wash-NMLZ,washing the boy / boy's washing,
UT072-1,pajon kirg´itamine,,pajo-n	kirg´ita-mine,song-GEN	write-NMLZ,song writing,
UT072-2,kirg'itan pajon,,kirg'ita-n	pajo-n,write-1SG	song-GEN,I'll write a song,
UT073,pud oma/oldaze korgedad,,pu-d  oma/oldaze korgeda-d,tree-PL	be.3PL/be.IPS.PRS	high-PL,The trees are high,
UT074,vahnin,,vahn-in,old-SPRL,the oldest,
UT076,katon piäлe : katon  piäл : katon piäлpiäi,,kato-n	piäлe	:	kato-n	piäл	:	kato-n	piäлpiäi,roof-GEN	onto	:	roof-GEN	on	:	roof-GEN	from,onto the roof : on the roof : from top of the roof,
UT078,minud,,minu-d,I-ACC,me,
UT079,üks lehm : neljä lehmäd,,üks	lehm	:	neljä	lehmä-d,one.NOM.SG	cow.NOM.SG	:	four.NOM.SG	cow-PRT.SG,one cow : four cows,
UT081,lehmän nimi,,lehmä-n	nimi,cow-GEN	name,cow's name,
UT083-1,peldossuah,,peldo-ssuah,field-TERM,until the field,Ojansuu et al. 1934: 280
UT083-2,лumessah,,Лume-ssah,snow-TERM,until the snow,Ojansuu et al. 1934: 280
UT084,tulin mecäspiäi mard´ata,,tul-i-n	mecä-spiäi	mard´a-ta,come-PST-1SG	forest-ELA	berry-ABE,I came from the forest without berries,
UT086,d'ärvele,,d'ärve-le,lake-ALL,onto the lake,Ojansuu et al. 1934: 286
UT087,dorogaл,,doroga-л,street-ADE,on the street,Ojansuu et al. 1934: 276
UT088,školaspiäi,,Škola-spiäi,school-ELA,from the school,
UT090,met'šäs,,Met'šä-s,forest-INE/ELA,in the forest/from the forest,
UT091-1,pihale : pihal : pihalpiäi,,piha-le :	piha-l	:	piha-lpiäi,yard-ALL	:	yard-ADE	:	yard-ABL,to the yard : in the yard : from the yard,
UT091-2,pät'ših : pät'šis : pät'šispiäi,,,,,
UT093,kirveheidenke,,kirveheide-nke,ax.PL-COM,with axes,
UT095,stoikke pidäu tahkota tahkol ülen teräväks,,stoikke	pidäu	tahko-ta	tahko-l	ülen	teräväks,scythe	must.3SG	whet-INF	whetstone-ADE	very	sharp-TRA,The scythe must be whetted very sharp with a whetstone,Ojansuu et al. 1934: 289
UT096,minul papa paimoin oli kaks kezäd,,minu-l	papa	paimoi-n	oli	kaks	kezä-d,1SG-ADE	father	shepherd-ESS	be.PST.3SG	two	summer-PRT,my father was a shepherd for two summers,
UT109,se tulou kodih,,se	tulou	kodih,it	come.3SG	home.ILL,S/he comes home,
UT111,saraiлoiл,,sarai-лoi-л,raft-PL-ADE,on the rafts,Ojansuu et al. 1934: 284
UT116-1,hukkad ,ˈhuk.kad,,wolf.PRT.SG,,
UT116-2,hukad ,ˈhu.kad,,wolf.PL,,
UT117-1,tuli ,ˈtu.lʲiˑ,,,fire,
UT117-2,tuuli ,ˈtuː.lʲi,,,wind,
UT121,d´uoksii ,ˈdʲuok.sij,,,"running, runner",
UT122,kana ,ˈka.naˑ,,,hen,
UT124,sömine ,ˈsøˌmi.ne,,,eating,
UT125,kana ,ˈka.naˑ,,,hen,
UT128,süödä ,ˈsyø.dæ,,eat.INF,,
UT131,kauh ,kauh,,,"scoop, dipper",
UT132,tuohuz ,ˈtuo.huz,,,candle,
UT135,küla ~ külä ,ˈky.læˑ,,,village,
UT136,pühöi  ,ˈpy.høi,,,the name of the cow born on Sunday,
UT140-1,päreh ,ˈpæ.reh,,,pine splinter,
UT140-2,pereh ,ˈpe.reh,,,family,
UT141,skraba ,ˈskra.baˑ,,,"rusk, sea bread",
UT143,hurštid ,ˈhurʃ.tʲid,,,"fabrics, towels, carpets",
UT144,hurštid ,ˈhurʃ.tʲid,,,"fabrics, towels, carpets",
UT145,huršt ,ˈhurʃtʲ,,,"(linen) fabric, towel, carpet",
UT146,hill´ ,ˈhilʲː,,,quiet,
UT153-1,čipettädä ,ˈt͡ʃi.pet.tæ.dæ,,,drizzle,
UT153-2,čakata ,ˈt͡ʃa.ka.ta,,,quarrel; squabble,
UT154,mušto ,ˈmuʃ.to,,,memory,
UT155,babarm ,ˈba.barm,,,raspberry,
UT159,hein ,hein,,,hay,
UT166-1,hukkad ,ˈhuk.kad,,wolf.PRT.SG,,
UT166-2,hukad ,ˈhu.kad,,wolf.NOM.PL,,
