ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT202,Hän oli opettaja,,Hän	ol-i	opettaja,3SG be-PST.3SG teacher,S/he was teacher,
UT048-1,Minä söin ja join,,Minä	sö-i-n	ja	jo-i-n,1SG eat-PST-1SG and drink-PST-1SG,I ate and drank,
UT048-2,Koira ja kissa nukkuvat,,Koira	ja	kissa	nukku-vat,dog	and	cat	sleep-3PL,Dog and cat are sleeping,
UT050,luen : en lue,,lue-n : e-n lue,read-1SG : NEG-1SG read.CNG,I read : I don’t read,
UT053-1,lukematta,,luke-ma-tta,read-INF2-ABE,without reading ~ unread,
UT053-2,asumaton,,asu-ma-ton,live-INF2-NEG.PTCP,a place where nobody lives (or dwells),
UT054,Siellä elettiin hyvin,,Siellä ele-ttiin hyvin,there live-PASS.PST well,People lived well there (lit. 'It was lived well there'),
UT055-1,lukeva poika,,luke-va	poika,read-ACT.PRS.PTCP boy,A boy who is reading,
UT055-2,luettu kirje,,lue-ttu	kirje,read-PASS.PST.PTCP	letter,A letter that has been read,
UT060,tekemäni työ,,teke-mä-ni	työ,do-AG.PTCP-POSS.1SG	work,Work that I did,
UT062,Puhuin eilen lähetetyistä kirjeistä,,Puhu-i-n eilen lähete-ty-i-stä kirje-i-stä,speak-PST-1SG yesterday send-PASS.PST.PTCP-PL-ELA letter-PL-ELA,I was speaking about the letters that were sent yesterday,
UT064-1,kateissa olevaa esinettä etsivä poika,,kateissa ole-va-a esine-ttä etsi-vä poika,missing be-ACT.PRS.PTCP-PRT item-PRT seek-ACT.PRS.PTCP boy,A boy searching for a missing item,
UT064-2,Tekevälle sattuu,,teke-vä-lle sattuu,do-ACT.PRS.PTCP-ALL happen-3SG,(Things) happen to the one who does (something),Finnish proverb
UT067,Älä kirjaa unohda!,,Älä kirja-a unohda!,NEG.IMP.2SG book-PRT forget.CNG,Don't forget the book!,
UT071,Vihollisen kaupungin valloittaminen,,Vihollise-n	kaupungi-n	valloitta-minen,enemy-GEN	city-GEN	conquest-NMLZ,the conquest of the enemy's city / the enemy's conquest of the city,
UT072-1,Teen juominen,,Tee-n	juominen,tea-GEN	drinking-NMLZ,drinking of tea,
UT072-2,Juon teetä,,Juo-n	tee-tä,drink-1SG tea-PRT,I drink tea,
UT073,Pojat ovat pitkiä,,Poja-t	ovat	pitk-i-ä,boys-PL	be.3PL	tall-PL-PRT,The boys are tall,
UT074,kaunis : kauniimpi : kaunein,,kaunis : kaunii-mpi : kaune-in,beautiful : beautiful-COMP : beautiful-SPRL,beautiful : more beautiful : the most beautiful,
UT075-1,takanani,,takana-ni,behind-POSS.1SG,behind me,
UT075-2,takanasi,,takana-si,behind-POSS.2SG,behind you,
UT076-1,Kävelen talon lähelle,,Kävele-n	talon	lähe-lle,walk-1SG	house.GEN	near-ALL,I walk near the house,
UT076-2,Olen talon lähellä,,Ole-n	talon	lähe-llä,be-1SG	house.GEN	near-ADE,I am near the house,
UT076-3,Tulen  talon läheltä,,Tule-n	talon	lähe-ltä,come-1SG	house.GEN	near-ABL,I come from near the house,
UT078,Minä haluan sinut,,Minä	halua-n	sinu-t,1SG	want-1SG	you-ACC,I want you,
UT079,yksi auto : kaksi autoa,,yksi	auto	:	kaksi	autoa,one.NOM.SG	car.NOM.SG	:	two.NOM.SG	car.PRT.SG,one car : two cars,
UT080,yksi kirja : kolme kirjaa,,yksi	kirja	:	kolme	kirjaa,one.NOM.SG	book.NOM.SG	:	three.NOM.SG	book.PRT.SG,one book : three books,
UT084,Lähdin töihin käsilaukutta,,Lähd-i-n	töi-hin	käsilauku-tta,leave-PST-1SG	work-ILL	handbag-ABE,I left for work without a/the handbag,
UT086,Kävelen talolle,,Kävele-n	talo-lle,walk-1SG	house-ALL,I walk towards the house/to the house,
UT087,Olen talossa / talolla,,Ole-n	talo-ssa	/	talo-lla,be-1SG house-INE / house-ADE,I am in a/the house,
UT088,Tulen talosta,,Tule-n	talo-sta,come-1SG	house-ELA,I come from (inside of) a/the house,
UT091-1,pöydälle : pöydällä : pöydältä,,pöydä-lle : pöydä-llä : pöydä-ltä,table-ALL : table-ADE: table-ABL,onto the table : on the table : from (top of) the table,
UT091-2,koriin : korissa : korista,,kori-in : kori-ssa : kori-sta,basket-ILL : basket-INE : basket-ELA,into the basket : in the basket : from the basket,
UT093,Hän kirjoitti kynineen,,Hän	kirjoitti	kyn-i-ne-en,3SG	write.PST.3SG	pen-PL-COM-POSS.3,S/he wrote with a pen,
UT203,Yksityistä omistusoikeutta alettiin turvata uusin säännöin ja keksinnöin,,Yksityis-tä omistusoikeut-ta ale-ttiin turva-ta uus-i-n säännö-i-n ja keksinnö-i-n,private-PRT property_right-PRT begin-PASS.PST protect-INF1 new-PL-INS regulation-PL-INS and invention-PL-INS,Private property rights began to be protected by new regulations and inventions,Hakulinen et al. 2004: §1263:
UT095,Hän työskentelee opettajana,,Hän	työskentelee	opettaja-na,3SG	work-3SG	teacher-ESS,She works as a teacher,
UT096,Hän opiskeli opettajaksi,,Hän	opiskel-i	opettaja-ksi,3SG	study-PST.3SG	teacher-TRA,S/he studied to become a teacher,
UT109-1,Toi ihmettelee välillä että m- nukun selkä häneem päin,,Toi ihmettelee välillä että m- nuku-n selkä häne-em päin,that_one wonder-3SG occasionally that m- sleep-1SG back 3SG-ILL towards,S/he sometimes wonders why I sleep with my back to him.,Hakulinen et al. 2004: § 720
UT109-2,Ritari polvistui neidon eteen ja pyysi tämän isältä lupaa viedä neito Roomaan,,Ritari polvistu-i neido-n eteen ja pyys-i tämä-n isä-ltä lupa-a viedä neito Room-aan,knight kneel-PST.3SG maiden-GEN in_front and ask-PST.3SG this_one-GEN father-ABL permission-PRT take.INF1 maiden Rome-ILL,The knight knelt before the maiden and asked her father for permission to take her to Rome.,Hakulinen et al. 2004: § 720
UT116-1,kuka,ˈku.kaˑ,,,who,
UT116-2,kukka,ˈkuk.ka,,,flower,
UT117-1,tuli,ˈtu.liˑ,,,fire,
UT117-2,tuuli,ˈtuː.li,,,wind,
UT118-1,kiven,ˈki.ven,,stone.GEN.SG,,
UT118-2,kiveen,ˈki.veːn,,stone.ILL.SG,,
UT121-1,juokseva,ˈjuok.se.va,,,running,
UT121-2,puhtaaksi,ˈpuh.taːk.si,,clean.TRA.SG,,
UT122,kana,ˈka.naˑ,,,hen,
UT124,käveleminen,ˈkæ.ve.le.ˌmi.nen,,,walking,
UT125,kiveen,ˈki.veːn,,stone.ILL.SG,,
UT128,väsymys,ˈvæ.sy.mys,,,tiredness,
UT131,laulu,ˈlau.lu,,,song,
UT132,työ,ˈtyø,,,work,
UT135,pyytää,ˈpyː.tæː,,ask.INF1,,
UT136,pöllö,ˈpøl.lø,,,owl,
UT140-1,väli,ˈvæ.li,,,"space, gap",
UT140-2,veli,ˈve.li,,,brother,
UT141-1,frakki,ˈfrak.ki,,,white tie,
UT141-2,rakki,ˈrak.ki,,,mongrel,
UT143,myrsky,ˈmyrs.ky,,,storm,
UT144,myrsky,ˈmyrs.ky,,,storm,
UT151,kangas,ˈkaŋ.ŋas,,,fabric,
UT155-1,padan,ˈpa.dan,,cauldron.GEN,,
UT155-2,pidike,ˈpi.di.ke,,,handgrip,
UT159,raha,ˈra.haˑ,,,money,
UT165-1,pata,ˈpa.taˑ,,,cauldron,
UT165-2,padan,ˈpa.dan,,cauldron.GEN,,
UT166-1,sukka,ˈsuk.ka,,,stocking,
UT166-2,sukat,ˈsu.kat,,,stockings,
