ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT144,biejste ,piej.stie,,devastate.CNG,,
UT149,njuorra ,ɲuorra,,,"shoal, shallows",
UT151,maŋen ,maŋien,,,"after, (together) with",
UT152,tsihtse ,t͡siht͡sie,,,small bird,
UT153,tjáhtje , t͡ʃa:ht͡ʃie,,,water,
UT154-1,vuossja ,vuoʃʃa,,boil.CNG,,
UT154-2,vuossa ,vuossa,,bag.GEN.SG,,
UT155-1,biebbmo ,pieb:muo,,,food,
UT155-2,soabbe ,soab:bie,,,walking stick,
UT159,bahá ,paha:,,,bad,
UT164,fábmo ,fa:pmuo,,,power,
UT165-1,máksá ,ma:k:sa:,,pay.3SG.PRS,,
UT165-2,mávsá ,ma:vsa:,,pay.2SG.PRS,,
UT166-1,guolle ,kuollie,,fish.NOM.SG,,
UT166-2,guole ,kuolie,,fish.GEN.SG,,
