ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT027,"miä õllõizin vapa, ku tämä meeb vällä",,"miä	õllõ-izi-n	vapa,	ku	tämä	mee-b	vällä",1SG	be-COND-1SG	free	when	3SG	go-3SG	out,I would be free when s/he goes away,
UT029,"et tee tüütä, eb leene i süüvvä",,"et	tee	tüü-tä,	eb	lee-ne	i	süüvvä",NEG.2SG	do.CNG	work-PRT	NEG.3SG	will_be-POT	and	eat.INF,"(If) you don't/one does not work, there won't be food",VKS
UT031,"tulko siis pakana appii, kui jumala minnua b avita",,"tul-ko	siis	pakana	appii,	kui	jumala	minnu-a	b	avita",come-JUSS.3SG	then	devil	help.ILL	if	God	1SG-PRT	NEG.3SG	help.CNG,then let the devil come to my aid if God doesn't help me,VKS
UT038,nämät tulla oomõn,,nämät	tulla	oomõn,3PL	come.IPS.PRS	tomorrow,They'll come tomorrow,
UT040,kuhõ tätä hullua veed,,ku-hõ	tä-tä	hullu-a	vee-d,where-ILL	this-PRT	fool-PRT	take-2SG,Where are you taking this fool? / Where to take this fool?,
UT043,"meen lafka, jott õssa leipä",,"mee-n	lafka,	jott	õssa	leipä",go-1SG	shop.ILL	in_order_to	buy.INF	bread.PRT,I am going to shop in order to buy some bread,
UT044,tuulõb,,tuulõ-b,wind-3SG,The wind is blowing / It is windy,
UT045,tänäve on lusti ilmõ,,tänäve	on	lusti	ilmõ,today	be.3SG	nice	weather,It is nice weather today,
UT046,egle õli lusti ilmõ,,egle	õl-i	lusti	ilmõ,yesterday	be-PST.3SG	nice	weather,It was nice weather yesterday,
UT048,katti i koirõ süüvvä i juuvva,,katti	i	koirõ	süüvvä	i	juuvva,cat	and	dog	eat.IPS.PRS	and	drink.IPS.PRS,the cat and dog are drinking and eating,
UT050,miä lugõn : miä en lugõ,,miä	lugõ-n	:	miä	en	lugõ,I	read-1SG	:	I	NEG.1SG	read.CNG,I read : I don't read,
UT053,tetšemättä aźźad,,tetše-mä-ttä	aźźad,do-SUP-ABE	thing-PL,things that are undone,
UT054,meill eletä üvässi,,mei-ll	ele-tä	üvässi,1PL-ADE	live-IPS.PRS	well,Here (people) live well,
UT055-1,poikivõ lehmä,,poiki-võ	lehmä,calve-ACT.PRS.PTCP	cow,a calving cow,
UT055-2,õsõttu leipe,,õsõ-ttu	leipe,buy-PASS.PST.PTCP	bread,bread that has been bought,
UT062,poikivillõ lehmille,,poiki-v-i-llõ	lehm-i-lle,calve-ACT.PRS.PTCP-PL-ALL	cow-PL-ALL,to the calving cows,
UT064,tämä õli kõvassi lukijõ poikõ,,tämä	õl-i	kõvassi	luki-jõ	poikõ,3SG	be-PST.3SG	strongly	read-AN	boy,"He was a boy, who read a lot",
UT066,Juu tšaajua,,Juu	tšaaju-a,drink.IMP.2SG	tea-PRT,Drink tea!,
UT067,Elä tšaajua juu,,Elä	tšaaju-a	juu,NEG.IMP.2SG	tea-PRT	drink.CNG,Don't drink tea!,
UT071-1,poiga pesemin,,poiga	pese-min,boy.GEN	wash-NMLZ,washing the boy / boy's washing,
UT071-2,poiga rihi,,poiga	rihi,boy.GEN	house,boy's house,
UT072-1,leevä tšühsettamin,,leevä	tšühsetta-min,bread.GEN	bake-NMLZ,bread baking,
UT072-2,tšühzetän leevä,,tšühzetä-n	leevä,bake-1SG	bread.GEN,I'll bake a bread,
UT073,poigõd õlla pitšäd,,poigõ-d	õlla	pitšä-d,boy-PL	be.IPS.PRS	tall-PL,The boys are tall,
UT076,rihi lähelle : lähell : lähelte,,rihi	lähelle	:	lähell	:	lähelte,house	near-ALL	:	near-ADE	:	near-ELA,(go) near the house : (be) near the house : from near the house,
UT078,kuttsu med́d́et toožõ võrkkailõõ,,kuttsu	med́d́e-t	toožõ	võrkka-i-lõõ,invite.PST.3SG	1PL-ACC	also	fishing_net-PL.ALL,(S/he) also invited us to net fishing,
UT079,ühs poikõ : kahs poika,,ühs	poikõ	:	kahs	poika,one	boy.SG.NOM	:	two	boy.SG.PRT, one boy : two boys,
UT080,ühs poikõ : kahs poika,,ühs	poikõ	:	kahs	poika,one	boy.SG.NOM	:	two	boy.SG.PRT, one boy : two boys,
UT083,mettsässaa,,mettsä-ssaa,forest-TERM,until the forest,
UT084,ilmaa leivettä ,,ilmaa	leive-ttä,without	bread-ABE,without bread,
UT086,paan leivä lavvõllõ,,paa-n	leivä	lavvõ-llõ,put-1SG	bread.GEN	table-ALL,I put the bread onto the table,
UT087,leipe on lavvõll,,leipe	on	lavvõ-ll,bread	be.3SG	table-ALL,The bread is on the table,
UT088,võtan leivä lavvõlt,,võta-n	leivä	lavvõ-lt,take-1SG	bread.GEN	table-ABL,I'll take the bread from the table,
UT093,perene i poikika,,pere-ne	i	poiki-ka,family.PL-COM1	and	boy.PL-COM2,with family and boys,
UT095,tämä tuli õpõtõjõssi,,tämä	tul-i	õpõtõjõ-ssi,3SG	come-PST.3SG	teacher-TRA,S/he became a teacher,
UT096,tämä on õpõtõjõn,,tämä	on	õpõtõjõ-n,3SG	be.3SG	teacher-ESS,S/he is (working as) a teacher,
UT106-1,tšen,,tšen,,who,
UT106-2,mikä,,mikä,,what,
UT107,"katti, tšen koolõʙ siiᴢ mahaa avvõtaa",,"katti,	tšen	koolõ-ʙ	siiᴢ	mahaa	avvõ-taa",cat	who	die-3SG	then	bury-PASS.PRS,The cat that dies is then buried,
UT109,kasõ tulõb,,kasõ	tulõ-b,it	come-3SG,S/he (lit. it) comes,
UT116-1,kokki ,ˈkok.ki,,,cook,
UT116-2,tšäko ,ˈt͡ʃæ.koˑ,,,cuckoo,
UT117-1,tuli ,ˈtu.liˑ,,,fire,
UT117-2,tuuli ,ˈtuː.li,,,wind,
UT118-1,kuiva  ,ˈkui.va,,,dry,
UT118-2,kuivaa  ,ˈkui.vaː,,dry.INF,,
UT118-3,laula ,ˈlau.la,,sing.IMP.2SG,,
UT118-4,laulaa ,ˈlau.laː,,sing.INF,,
UT121,jooksõvõ ,ˈjoːk.sɤ.vɤ,,,running,
UT122,kana,ˈka.naˑ,,,hen,
UT124-1,suvaamiin ,ˈsu.vaːˌmiːn,,,loving,
UT124-2,tširjottamizõ,ˈt͡ʃir.jot.taˌmi.zɤ,,writing.GEN,,
UT125,kana,ˈka.naˑ,,,hen,
UT128,müllü,ˈmyl.ly,,,mill,
UT129,jõgõz,ˈjɤ.gɤz,,river.INE,,
UT131,laulu,ˈlau.lu,,,"song, singing",
UT132,,,,,,
UT135,tšülä,ˈt͡ʃy.læˑ,,,village,
UT136,öröläin,ˈø.røˌlæin,,,hornet,
UT138,õrrõllõ,ˈɤr.rɤl.lɤ,,henroost.ADE.SG,,
UT140-1,päre,ˈpæ.re,,,pine splinter,
UT140-2,pere ,ˈpe.re,,,family,
UT141-1,klazi ,ˈkla.zi,,,glass,
UT141-2,trimppiä ,ˈtrimp.pi.æ,,,thrash around,
UT143,hursti ,ˈhurs.ti,,,"(linen) fabric, towel, carpet",
UT144,hursti ,ˈhurs.ti,,,"(linen) fabric, towel, carpet",
UT146-1,pal´l´az ,ˈpalʲ.lʲaz,,,naked,
UT146-2,vad´d´a ,ˈvadʲ.dʲa,,,Votic,
UT147,lak´k´a ,ˈlakʲ.kʲa,,,"bare, devoid, clear",
UT153,tšülä ,ˈt͡ʃy.læˑ,,,village,
UT155-1,jalgõd ,ˈjal.gɤt,,leg.PL,,
UT155-2,bömbörä ,ˈbøm.bø.ræ,,,beetle,
UT155-3,baabukaᴢ ,baː.buk.kaz,,,raspberry,
UT159,raha ,ˈra.haˑ,,,money,
UT165-1,tupa ,ˈtu.pa,,,room,
UT165-2,tuvaa ,ˈtu.vaː,,room.GEN.SG,,
UT165-3,jalkõ ,ˈjal.kɤ,,,leg,
UT165-4,jalgõd ,ˈjal.gɤt,,leg.PL,,
UT166-1,rooppa ,ˈroːpː.pa,,porridge.NOM.SG,,
UT166-2,roopat ,ˈroː.pat,,porridge.NOM.PL,,
