ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT048-2,Máhtte áiccai lotti ja rohttii hávlára báhčinláhkai,,Máhtte	áiccai	lotti	ja	rohttii	hávlára	báhčinláhkai,Matthew	notice.PST.3SG	bird.GEN	and	pull.quickly.PST.3SG	shotgun.GEN	shoot.nláhkai,Matthew noticed a bird and quickly drew out the shotgun,
UT050,diehtá : ii dieđe,,diehtá	:	ii	dieđe,know.3SG	:	NEG.3SG	know.CNG,s/he knows : s/he does not know,
UT052,Mun vuolggán ruoktot aman nohkkat,,Mun	vuolggán	ruoktot	ama-n	nohkka-t,1SG	leave.1SG	home	lest-1SG.POSS	fall.asleep-INF,I will go home lest I fall asleep,
UT053,Piera dagai rihkkosa jugakeahttá vuola,,Piera	daga-i	rihkkos-a	juga-keahttá	vuola,Piera	make-PST.3SG	crime-GENACC	drink-VABE	beer.GA,Piera committed a crime without drinking beer,
UT055,Johan Turi čállin girji,,Johan	Turi	čállin	girji,Johan	Turi.GENACC	write.AG.PTCP	book,the book written by Johan Turi,
UT056-1,dán girjji čállán nisu,,dán	girjji	čállán	nisu,this.GENACC	book.GENACC	write.PST.PTCP	woman,the woman who has written this book',
UT056-2,dán nissona čállán girji,,dán	nissona	čállán	girji,this.GENACC	woman.GENACC	write.PST.PTCP	book,the book written by this woman,
UT058,Vuosttažettiin namahuvvojit nissoniid bassalkeahtes buksahiitamat dahje oapmebuvssat,,Vuosttažettiin namah-uvvo-jit nisson-ii-d bassal-keahtes buksa-hiitam-at dahje oapme-buvssa-t,first mention-PASS-3PL woman-PL-GENACC wash-keahtes pant-seat-PL or worn.out-pant-PL,The first things to be mentioned are the unwashed seats of women’s pants or worn-out pants,Ylikoski 2009: 162
UT063-1,áhči reivve lohkan,,áhči reivve lohka-n,father.GENACC letter.GENACC read-VN,reading of a letter by the father,Ylikoski 2009: 132
UT063-2,reivve lohkan áhčči,,reivve lohka-n áhčči,letter.GENACC read-PTC.PST father,the father who read a letter,
UT064-1,čálli,,čáll-i,write-PTCP.PRS,writer (of the book),
UT064-2,reivve čálli áhčči,,reivve	čáll-i	áhčči,letter.GENACC	write-PTCP.PRS	father,the father writing a letter,
UT065,– – ja son dajai [issorasat geahpihan],,–	–	ja	son	daja-i	[issorasa-t	geahpih-an],–	–	and	s/he	say-PST.3SG	terrible-ADV	be_relieved-PTCP.PRF,– – und er sagte ungeheuer erleichtert,
UT067,Ale mu sivat!,,Ale	mu	sivat!,NEG.IMP.2SG	1SG.ACC	blame.CNG,Don't blame me!,
UT068,,,,,,
UT071,Vašálaččaid gávpoga mollen,,Vašálačča-i-d gávpog-a molle-n,enemy-PL-GENACC	town-GENACC	destruct-AN,Destruction of the city by the enemy/Destruction of the enemy's city?,
UT072-1,máná ohcan,,máná	ohcan,child.GENACC	seek-NMLZ,search for the child,
UT072-2,Mun oidnen máná,,Mun oidnen máná,1SG see-PST.3SG child.GENACC,I saw a child,
UT073,Báikki olbmot leat geafit,,Báikki	olbmo-t	lea-t	geafi-t,locality.GA	human-PL	be-3PL	poor-PL,The local people are poor,
UT074,ovttááin stuárráámuzzááin kárbááin,,ovttáá-in	stuárráá-muzzáá-in	kárbáá-in,one-COM	large-SPRL-COM	boat-COM,with one of the largest boats,
UT075,birramet,,Birra-met,around-1PL,around us,
UT079,guhtta jagi,,guhtta	jagi,six	year.GENACC,six years,
UT081,Antona,,Anton-a,Anton-GEN,Anton's,
UT086,meahccái,,meahccá-i,forest-ILL,to the forest,
UT090,feasttas,,feastta-s,party-LOC,at a party / from a party,
UT093,guvttiin gieđain,,guvtti-in	gieđa-in,two-COM	hand-COM,with both hands,
UT095,guollin,,guolli-n,fish-ESS,into a fish/as a fish,
UT103-1,vielljasan,,vielljasan,brother.ILL.1SG,to my borther,
UT103-2,vieljaidasan,,vieljaidasan,brother.PL.ILL.1SG,to my brothers,
UT106-1,gii,,gii,,who,
UT106-2,mii,,mii,,what,
UT109,Son/Dat lea mu skibir,,Son/Dat	lea	mu	skibir,3SG/it	be.3SG	1SG.GENACC	friend,S/he/it is my friend,
UT110-1,mánáidis,,máná-id-is,child-PL.GEN/ACC-3SG,,
UT110-2,mánáidisguin,,máná-id-is-guin,child-PL(.COM)-3SG-PL.COM,,
UT112-1,eanu,,eanu,,mother's brother,
UT112-2,eahki,,eahki,,father's older brother,
UT112-3,čeahci,,čeahci,,father's younger brother,
UT113-1,eahki,,eahki,,father's older brother,
UT113-2,čeahci,,čeahci,,father's younger brother,
UT113-3,goaski,,goaski,,mother's older sister,
UT113-4,muoŧŧá,,muoŧŧá,,mother's younger sister,
UT116-1,gohpi ,ˈko:hpi,,,pit,
UT116-2,gohppi ,ˈkohp:i,,,bay,
UT116-3,namma ,ˈnɑm:ɑ,,,name,
UT116-4,nama ,ˈnɑːmɑˑ,,name.GENACC.SG,,
UT117-1,cum’má ,ˈt͡sumːæː,,,kiss,
UT117-2,cummá ,ˈt͡suːmːæː,,kiss.GENACC.SG,,
UT118-1,guolaš,ˈkŭĕlaʃ,,,,
UT118-2,guoláš,ˈkuolaːʃ,,,,
UT119-1,guos’si ,ˈkŭĕsːsiˑ,,guest.NOM.SG,,
UT119-2,guossi ,ˈkuosːiˑ,,guest.GENACC.SG,,
UT120-1,gol’lis ,ˈkolːliˑs,,gold.NOM.SG.SG3.PX,,
UT120-2,gollis ,ˈkolːiˑs,,gold.GENACC.SG.SG3.PX,,
UT120-3,olis ,ˈoliˑs,,,"at, near",
UT121,meahcci ,ˈmeaʰt͡sːi,,,forest,
UT122,guos’si ,ˈkŭĕsː.siˑ,,guest.NOM.SG,,
UT124-1,beatnagat ,ˈpiætˌna.ˌat,,dog.NOM.PL,,
UT124-2,jearaldagat ,ˈjeaˌralˈta.ˌat,,question.NOM.PL,,
UT125,guos’si ,ˈkŭĕsː.siˑ,,guest.NOM.SG,,
UT132-1,moai,ˈmoæj,,,we two,
UT132-2,doai,ˈdoæj,,,you two,
UT132-3,soai,ˈsoæj,,,them two,
UT141,Tromsa,tromsa,,,,
UT143,geađ̄ggit ,ˈgeaðk.ˌkiʰt,,rock.NOM.PL,,
UT144-1,čalbmi ,ˈt͡ʃɑlbmi,,,eye,
UT144-2,návstu ,ˈnavstuˑ,,,shack,
UT146,latnja ,lɑtʲnʲɑɑ,,,room,
UT152,cum’má ,ˈt͡sumːæː,,,kiss,
UT153,čibbi ,tɕibpi,,,knee,
UT154-1,ruossa ,ruosː.sɑ,,,cross,
UT154-2,ruošša ,ruoɕː.ɕɑ,,,Russian,
UT159-1,hállat ,ˈhaːlːaːʰt,,,to speak,
UT159-2,guhká ,ˈkuːhkæː,,,for a long time,
UT162,gieđa ,ˈkieða,,hand.GENACC.SG,,
UT164,geaffi ,ˈgeaf:iˑ,,,poor,
UT165-1,giehta ,ˈkiehta,,,hand,
UT165-2,gieđa ,ˈkieða,,hand.GENACC.SG,,
UT166-1,gussa ,ˈkuːsːa,,,cow,
UT166-2,gusa ,ˈkuːsa,,cow.GENACC.SG,,
