ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT027,"ku sa ka vȯlkst skūolsõ kǟ’nd ja oppõn, si’z ka si’nnõn vȯlks ne’i ī’ž jõvā jelāmi",,"ku sa ka vȯl-ks-t skūol-sõ kǟ’-nd ja opp-õn, si’z ka si’nn-õn vȯl-ks ne’i_ī’ž jõvā jelāmi",if 2SG also be-COND-2SG school-INE go-ACT.PST.PTCP.SG and study-ACT.PST.PTCP.SG then also 2SG-DAT be-COND so good living,If you would have also gone to school and studied then you would also have such good life,Viitso 2008
UT028,Siedā a’mmõ u’m tīemõst,,Sie-dā	a’mmõ	u’m	tīe-mõst,this-PRT	all.PRT	be.3SG	do-DEB,All this needs to be done,Damberg 1935
UT031,Laz võtāg sīe ibīz ja pangõ rattõd je’ddõ,,Laz	võtā-g	sīe	ibīz	ja	pan-gõ	rattõd	je’ddõ,let	take-JUSS.SG	this.GEN	horse.GEN	and	put-JUSS.SG	carridge.PL.GEN	in_front,Let him/her take the horse and put [it] in front of the carridge,Setälä 1953
UT032,"sa kītist, laz ma vaḱt́əg āita ukstā",,"sa	kīt-ist,	laz	ma	vaḱt́ə-g	āita	uks-tā",2SG say-PST.2SG let 1SG guard-JUSS.SG granary.GEN door-PRT,You said that I should guard the door of the granary,Setälä 1953
UT033,"sīepierāst ma tǭ’b, la’z sa mīgõ /---/ sīe vā’škiz jarā",,"sīepierāst ma tǭ’-b, la’z sa mī-gõ sīe vā’škiz jarā",because_of_this 1SG want-1SG let 2SG sell-JUSS.SG this.GEN calf.GEN away,This is why I want that you would sell this calf,
UT037,Jelīztõ,,Jel-īz-tõ,live-PST-2PL/3PL,you/they lived,
UT039,Siz mūndakõrd vȯstīztõ būomvillizt luoimõ,,Siz	mūndakõrd	vȯst-īz-tõ	būomvilliz-t	luoimõ,then	sometimes	buy-PST-3PL	cottony-PRT	thread.PRT,Then sometimes cottony thread was bought,
UT044,Ni sadāb!,,Ni	sadā-b!,"now	rain-3SG,",Now it is raining!,
UT045,Ta um opātiji,,Ta	um	opātiji,3SG	be.3SG	teacher,S/he is a teacher,
UT046,Se  vȯļ/līb tä’m tidār mīez,,Se	vȯļ/līb	tä’m	tidār	mīez,this	be.PST.3SG/will_be.3SG	3SG.GEN	daugther.GEN	husband, This was/will be his/her daugther’s husband,
UT048-1,re’bbi ja kõps,,re’bbi	ja	kõps,,a fox and a rabbit,
UT048-2,ta istīz ja kūldiz,,ta	ist-īz	ja	kūld-iz,3SG	sit-PST.3SG	and	listen-PST.3SG,S/he was sitting and listening,
UT050,ma lugūb : ma äb lu’g,,ma	lugū-b	:	ma	äb	lu’g,1SG	read-1SG	:	1SG	NEG.PRS.1SG	read.CNG,I read : I don’t read,
UT051,"Tēg lǟt umbõ, äb tundõs äb kēridi äb Jumal joudõ",,"Tēg	lǟ-t	umbõ,	äb	tund-õs	äb	kēr-idi	äb	Jumal	joud-õ",2PL	go.2PL	dead_end.ILL	NEG	know-CVB	NEG	Scripture-PL.PRT	NEG	God.GEN	power.PRT,"You are mistaken, not understanding the Scriptures nor the power of God","ŪT, Matt 22:29"
UT053,tīemõt tīe,,tīe-mõt	tīe,do-SUP.ABE	work,undone work,
UT054,sie reit si’nnõn sǭb iera’ltõt jalgõt,,sie	reit	si’nn-õn	sǭ-b	iera’l-tõt	jalg-õt,his	time	2SG-DAT	get-3SG	cut_off-PASS.PST.PTCP	leg-PRT,This time your leg will be cut off,Mägiste 1964
UT055-1,lu'ggõn,,lu'gg-õn,read-ACT.PST.PTCP,,
UT055-2,lugdõd,,lug-dõd,read.PASS.PST.PTCP,,
UT057,pan̄dǝ̂p pàik̆ka,,pan̄-dǝ̂p	pàik̆ka,put-PASS.PRS.PTCP	place,a place where one can put things,Kettunen 1938:LXVIII
UT064-1,a'iliji,,a'ili-ji,run-AG.NMLZ,a runner,
UT064-2,a'iliji i'bbi,,a'ili-ji	i'bbi,run-AG.NMLZ	horse.NOM,a running horse (lit. ‘a runner horse’),
UT067,Alā tīedõ kartõ,,Alā	tīedõ	kartõ,IMP.NEG.2SG	work-PRT	afraid.IMP.CNG,Don't be afraid of work,
UT068,mǭ’zõ tappõ,,mǭ’zõ	tappõ,down	kill.INF,to kill,Viitso and Ernštreits 2012
UT069,sakutsõnd,,sa-kutsõnd,PFX-call.ACT.PST.PTCP,have called together,
UT071-1,laps pie’zzimi,,laps	pie’zzimi,child.GEN	wash-NMLZ,washing the child / child's washing,
UT071-2,laps pipā,,laps	pipā,child.GEN	doll,a child's doll,
UT072-1,sīlda parāntimi,,sīlda	parāntimi,bridge.GEN	repairing,repairing of the bridge,
UT072-2,Ma parāntõb sīlda tierrõks,,Ma	parānt-õb	sīlda	tierrõ-ks,1SG	repair-1SG	bridge.GEN	well-TRA,I'll repair the bridge,Damberg 1935
UT073,pūd attõ sūrd,,pū-d	attõ	sūr-d,tree-PL	be.3PL	big-PL,the trees are big,
UT076,si'zzõl : sizāl : sizāld(õ(st)),,si'zzõl	:	sizāl	:	sizāld(õ(st)),,into : inside : from inside,
UT079,ikš kalā : kakš ka'llõ,,ikš kalā : kakš ka'llõ,one.NOM fish.NOM : two.NOM fish.PRT,one fish: two fish,
UT082,Ānda sīe minnõn!,,Ānda	sīe	minn-õn!,give.IMP.2SG	this.GEN	1SG-DAT,Give it to me!,
UT084-1,luggõmõt,,luggõ-mõt,read-SUP.ABE,not read,
UT084-2,tīemõt,,tīe-mõt,do-SUP.ABE,undone,
UT086,mõtsõ,,mõts-õ,forest-ILL,into the forest,
UT087,mõtsās,,mõtsā-s,forest-INE,in the forest,
UT088,mõtsāst,,mõtsā-st,forest-ELA,from the forest,
UT089,pȭrandõl,,pȭrand-õl,floor-ALL/ADE,"to the floor, on the floor",
UT093-1,kǭjõks,,kǭjõ-ks,spoon-INS,with a spoon,
UT093-2,lapsõks,,lapsõ-ks,child-INS,with a child,
UT095-1,Di’drõk kōgiņ perīmī’ekõks i’z ūo,,Di’drõk kōgiņ perīmī’ekõks i’z ūo,Di'drõk long master-INS NEG.PST.3SG be.CNG,Di'drõk was not  master for long,
UT095-2,perīmī’ekõks,,perīmī’ekõks,master-INS,with	a	master,
UT107,"ne ūškad, kis...",,"ne	ūškad,	kis...",these	snake-PL	who,the snakes that…,Viitso and Ernštreits 2012
UT108,"suodākuoigīd, kis…",,suodākuoigī-d kis…,war_ship-PL who,warships that…,Stalte 2011
UT109,se u’m pī’lõn ne’i vāgiž,,se	u’m	pī’lõ-n	ne’i	vāgiž,it	be.3SG	stand-ACT.PST.PTCP.SG	so	still,S/he (lit. it) has been standing so still,LLC
UT111,vanāǟmadõn,,vanāǟma-d-õn,grandmother-PL-DAT,to the grandmothers,
UT116-1,kanā ,ˈka.naː,,,hen,
UT116-2,kanni ,ˈkan.ni,,,catkin,
UT117-1,ind ,ˈind,,,ardour,
UT117-2,īnda ,ˈiːn.da,,,price,
UT119-1,tapā ,ˈtap.paː,,,plug,
UT119-2,tappõ ,ˈtapː.pǝ,,kill.INF,,
UT120-1,tapāb ,ˈtap.paːb,,kill.PRS.3SG,,
UT120-2,tappõ ,ˈtapː.pǝ,,kill.INF,,
UT121,jūoksõb ,ˈjuːok.ʃǝb,,,flowing,
UT122,kanā ,ˈka.naː,,,hen,
UT124,amātnikā ,ˈamaːt.ˌnik.kaː,,,artisan,
UT125,kana ,ˈka.naˑ,,,hen,
UT131,loul ,louːl,,,"song, singing",
UT132,kuodā ,ˈkuo.daː,,,house,
UT137,kõlā ,ˈkɯ.laː,,,arc,
UT138,pȯsk ,pɤsːk,,,cheek,
UT140-1,tämpõ ,ˈtæmp.pǝ,,,today,
UT140-2,tempõ ,ˈtemp.pǝ,,tamp.INF,,
UT141,krīkõ ,ˈkriːk.kǝ,,creak.INF,,
UT143,kurkšlõ ,ˈkurkʃ.lǝ,,croak.INF,,
UT145,jaļkš ,jalʲkʃ,,,foot (of the bed),
UT146-1,kaļāj ,ˈka.lʲaːi,,,smith,
UT146-2,kalā ,ˈka.laː,,,fish,
UT152,tsukkõr ,t͡sukː.kǝr,,,sugar,
UT153,tšoļk ,ˈt͡ʃolʲk,,,"slops, hogwash",
UT154,širts ,ʃirts,,,apron,
UT155,giltõ,ˈgiltː.tǝ,,water.INF~dip.INF,,
UT166-1,kuoŗŗõ ,ˈkuorʲː.rʲɤ,,gather.INF,,
UT166-2,kūoŗõb ,ˈkuːo.rʲɤb,,gather.PRS.3SG,,
