ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT093-2,neetäätǝl joxti,,nee-tää-tǝl	joxt-i,wife-PX.SG>3SG-INS	come-PRS.3SG,comes with his wife,
UT095,neegii wistǝ,,neeg-ii	wi-s-tǝ,wife-TRA	take-PST-SG>3SG,took as a wife,
UT102,kom lǝlǝ pärituujǝpǝs,,kom	lǝl-ǝ	päri-tuuj-ǝp-ǝs,man	spirit-PX.SG>3SG	back-come-DER-PST.3SG,man’s spirit came back,
UT103-1,püwǝn,,püw-ǝn,son-PX.SG>2SG,your son,
UT103-2,püwöän,,püw-öän,son-PX.DU>2SG,your two sons,
UT103-3,püwään,,püw-ään,son-PX.PL>2SG,your sons,
UT106-1,kon,,kon,,who,
UT106-2,mätǝr,,mätǝr,,what,
UT110-1,åm pöältǝm,,åm pöäl-t-ǝm,1SG side-LOC-PX.SG>1SG,by me,
UT110-2,åm komǝmtǝl joxtaam,,åm kom-ǝm-tǝl joxtaam,1SG man-PX.SG>1SG-INS come-PRS.1SG,I come with my husband,
UT111-1,kʷält,,kʷäl-t,House-LOC,in the house,
UT111-2,kʷälöät,,kʷäl-öä-t,house-DU-LOC,in (the) two houses,
UT111-3,kʷältǝt,,kʷäl-tǝt,house-PL-LOC,in (the) houses,
UT117-1,jäälǝs,,jääl-ǝs,go-PRT.3SG,he went,
UT117-2,jälsǝm,,jäl-sǝm,go-PRT.1SG,I went,
UT121-1,söämt ,sɶːmt,,,in the corner,
UT121-2,moojt ,mɔːjt,,,legend,
UT121-3,põõxʷtsǝm ,pɘːxʷt-sǝm,,,I shot,
UT121-4,joxtnääsyt ,joxt-næːsʲt,,,when they come,
UT132-1,poål ,pɒːl,,,side,
UT132-2,köät ,kɶːt,,,hand,
UT133-1,neegaam,,,,I tie,
UT133-2,nigsøm,,,,I tied,
UT134-1,teeli ,teːli,,,it is born,
UT134-2,teelǝ ,teːlǝ,,,may it be born,
UT135,lyüüly ,lʲyːlʲ,,,evil,
UT138,põõxʷtsǝm ,pɘːxʷt-sǝm,,,I shot,
UT139-1,åm ,ɒm,,,I,
UT139-2,påt ,pɒt,,,duck,
UT140-1,eelǝn ,eːlǝn,,,"still, yet",
UT140-2,äälǝn ,æːlǝn,,,you kill,
UT143-1,söämt ,sɶːmt,,,in the corner,
UT143-2,moojt ,mɔːjt,,,legend,
UT143-3,põõxʷtsǝm ,pɘːxʷt-sǝm,,,I shot,
UT143-4,joxtnääsyt ,joxt-næːsʲt,,,when they come,
UT144,põõxʷtsǝm ,pɘːxʷt-sǝm,,,I shot,
UT146-1,syüw ,sʲywt,,,"time, moment",
UT146-2,työäty ,tʲɶːtʲ,,,father,
UT146-3,nyöäny ,nʲɶːnʲ,,,bread,
UT146-4,nyor ,nʲor,,,want,
UT146-5,lyoonk ,lʲɔːŋk,,,way,
UT149,nyoraam ,nʲorɑːm,,,I want,
UT150,lyüüly ,lʲyːlʲ,,,evil,
UT151,wojǝng ,wojǝŋ,,,"fatty, greasy",
UT157-1,ääk ,æːk,,,uncle,
UT157-2,ääkʷ ,æːkʷ,,,one,
UT157-3,ääkään ,æːkæːn,,,for his uncle,
UT157-4,ääkʷään ,æːkʷæːnɒ,,,together,
UT160-1,neegii wistǝ ,neːɣiː wistǝ,,,took as a wife,
UT160-2,sirǝjǝl sågri ,sirǝjǝl sɒɣri,,,hit with a sword,
UT161,xom,,,,man,
UT163-1,täw ,tæw,,,"he, she",
UT163-2,woj,,,,"fat, grease",
UT163-3,löäwi ,lɶːwi,,,he says,
