ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT043,ma måjəʌta jŏwtəm,,ma	måjəʌ-ta	jŏwtə-m,1SG	visit-INF	come-PST.1SG,I came to visit,
UT044-1,jŏməʌ,,jŏm-əʌ,rain-PRS.3SG,It is raining,
UT044-2,süɣsintəɣ,,süɣs-int-əɣ,autum-DER-PST.3SG,It became autumn,
UT046,păɣam jəm ajqo wŏʌ,,păɣ-am	jəm	aj-qo	wŏʌ,son-1SG	good	small_man	be.PST.3SG,My son was a nice young man,
UT047-1,owpi punčmin,,owpi	punč-min,door	open-CVB,The door is open,
UT047-2,ma qåtnə,,ma	qåt-nə,1SG	house-LOC,I am in the house,
UT048-1,miša panə maša wåčnam mənɣən,,miša	panə	maša	wåč-nam	mən-ɣən,Misha	and	Masha	town-APPR	go-PST.3DU,Misha and Masha went to town,
UT048-2,miša jekəʌ panə arəɣʌəʌ,,miša	jek-əʌ	panə	arəɣʌə-ʌ,Misha	dance-PRS.3SG	and	sing-PRS.3SG,Misha is singing and dancing,
UT049,tem jăwənnə quʌ əntem,,tem	jăwən-nə	quʌ	əntem,this	river-LOC	fish	NEG.PRED,There is no fish in this river,
UT051,nüŋ əntə pəʌtannə əjqa at qoʌʌəmən,,nüŋ	əntə	pəʌ-t-an-nə	əjqa	at	qoʌ-ʌ-əmən,1DU	NEG	fear-PTCP.PRS-2SG-LOC	together	night	spend_night-PRS-1DU,"If youˈre not afraid, we’ll spend the niɡht toɡether",
UT053-1,köʌnam qoʌəɣťəʌəɣ ńewreməm pətan mantəm atəmɣə pit,,köʌ-nam	qoʌəɣťə-ʌəɣ	ńewrem-əm	pətan	mantəm	atəm-ɣə	pit,word-APPR	listen-PTCP.NEG	child-1SG	because-of	1SG.DAT	bad-TRA	become.PST.3SG,I feel bad because of my disobedient (lit. to word not listening) child,
UT053-2,aŋkiʌnə måńťat måńťʌəɣ ńewrem əntə wŏjəmtəʌi,,aŋki-ʌ-nə	måńť-at	måńť-ʌəɣ	ńewrem	əntə	wŏjəmtəʌ-i,mother-3SG-LOC	story-INS	tell-PTCP.NEG	child	NEG	put_to_sleep-PRS-PASS.3SG,"Unless his/her mother tells a story, the child won’t fall asleep",
UT054,qŏʌnə Surgut wåča mənʌi?,,qŏʌnə	Surgut	wåč-a	mən-ʌ-i?,how	Surgut	town-LAT	go-PRS-PASS.3SG,How does one get to Surgut?,
UT057-1,nǚŋ mantem justəma ručka,,nǚŋ	mantem	just-əm-a	ručka,2SG	1SG.DAT	give-PTCP.PST-2SG	pen,the pen (which) you gave (to) me,
UT057-2,säma pitmam puɣəʌ,,säm-a	pit-m-am	puɣəʌ,eye-LAT	fall-PTCP.PST-1SG	village,the village where I was born,
UT057-3,məŋat Surgut wåča tutə pojezd qŏʌɣa əntə jŏwət,,məŋat	Surgut	wåč-a	tu-tə	pojezd	qŏʌɣa	əntə	jŏwət,1PL.ACC	Surgut	town-LAT	take-PTCP.PRS	train	still	NEG	arrive.PST.3SG,The train that is taking us to Surgut hasn’t arrived yet,
UT058-1,wăʌʌəɣ,,wăʌ-ʌəɣ,be-PTCP.NEG,not being,
UT058-2,köʌnam qoʌəɣťəʌəɣ ńewrem,,köʌ-nam	qoʌəɣťə-ʌəɣ	ńewrem,word-APPR	listen-PTCP.NEG	child,disobedient (= to word not listening) child,
UT058-3,qăntəɣ qo wuʌəɣ ăʌaʌ,,qăntəɣ	qo	wu-ʌəɣ	ăʌ-aʌ,Khanty	man	know-PTCP.NEG	lie-PRS.3SG,A person is lying unconscious,
UT060-1,säma pitmam puɣəʌ,,säm-a	pit-m-am	puɣəʌ,eye-LAT	fall-PTCP.PST-1SG	village,the village where I was born,
UT060-2,tem  säsəɣ ʌəɣpija nüŋ ʌăŋta əntə  wuʌe ,,tem	säsəɣ	ʌəɣpi-ja	nüŋ	ʌăŋ-t-a	əntə	wu-ʌ-e,this	trap	interior-LAT	2SG	enter-PTCP.PRS-2SG	NEG	see-PRS-2SG>SG,You don’t see you’ve stepped into the trap,
UT060-3,mənʌəɣamnə,,mən-ʌəɣ-am-nə,go-PTCP.NEG-1SG-LOC,before I went,
UT061,ʌüw jŏɣəttaʌnə,,ʌüw	jŏɣət-t-aʌ-nə,3SG	come-PTCP.PRS-3SG-LOC,when s/he came,
UT066,put wəra,,put	wər-a,pot	make-IMP.2SG,Prepare food!,
UT067,put aʌ wəra,,put	aʌ	wər-a,pot	PROH	make-IMP.2SG,Don't prepare food!,
UT068-1,iki quʌ nŏq ʌiw,,iki	quʌ	nŏq	ʌiw,man	eat	up	eat.PST.3SG,The man ate the fish,
UT068-2,pupi čewər yʌə wäʌ,,pupi	čewər	yʌə	wäʌ,bear	rabbit	down	kill.PST.3SG,The bear killed the rabbit,
UT071-1,qåt wärtə wär,,qåt	wär-tə	wär,house	make-PTCP.PRS	thing,building the house,
UT071-2,oɣ pŏstə tåɣi,,oɣ	pŏs-tə	tåɣi,head	wash-PTCP.PRS	place,washing the head,
UT071-3,opem jistə tåɣi,,ope-m	jis-tə	tåɣi,older_sister-1SG	cry-PTCP.PRS	place,the crying of my older sister,
UT072-1,qåt wärtə wär,,qåt	wär-tə	wär,house	make-PTCP.PRS	thing,building the house,
UT072-2,oɣ pŏstə tåɣi,,oɣ	pŏs-tə	tåɣi,head	wash-PTCP.PRS	place,washing the head,
UT073-1,tem järnas sikkəŋ,,tem	järnas	sikkəŋ,this	dress	beautiful,This dress is beautiful,
UT073-2,tem järnasɣən sikkəŋkən,,tem	järnas-ɣən	sikkəŋ-kən,this	dress-DU	beautiful-DU,These two dresses are beautiful,
UT073-3,tem järnasət sikkəŋət,,tem	järnas-ət	sikkəŋ-ət,this	dress-PL	beautiful-PL,These dresses are beautiful,
UT075-1,ma kičaɣəm,,ma	kičaɣ-əm,1SG	for-1SG,for me,
UT075-2,nin jŏtin,,nin	jŏt-in,2DU	with-2DU,with you two,
UT076-1,sajpija,,sajpij-a,behind-LAT,(to) behind,
UT076-2,sajpinə,,sajpi-nə,behind-LOC,behind,
UT076-3,sajpiji,,sajpij-i,behind-ABL,from behind,
UT078-1,mant,,mant,I.ACC,,
UT078-2,mantem,,mantem,I.DAT,,
UT078-3,nüŋat,,nüŋat,you.ACC,,
UT078-4,nüŋati,,nüŋati,you.DAT,,
UT080-1,əj imi : kat imiɣən,,əj	imi	:	kat	imi-ɣən,,one women : two women,
UT080-2,qoʌəm imi : såt imi,,qoʌəm	imi	:	såt	imi,,three women : hundred women,
UT082-1,mantem,,mantem,1SG.DAT,"for me, to me",
UT082-2,nüŋati,,nüŋati,2SG.DAT,"for you, to you",
UT084-1,ma uʌəmʌəɣ ŏʌəm,,ma	uʌəm-ʌəɣ	ŏʌ-əm,1SG	dream-ABE	sleep-PST.1SG,I slept dreamless (= without dreaming),
UT084-2,tüwətʌəɣ ťenə jüwəw,,tüwət-ʌəɣ	ťenə	jüw-əw,fire-ABE	thus	come-PST.1PL,We came without any fire,
UT086,iki wŏnta / wŏntnam mən,,iki	wŏnt-a	/	wŏnt-nam	mən,man	forest-LAT	/	forest-APPR	go.PST.3SG,A man went to the forest,
UT087,pyrəs imi qåtnə åməsʌ,,pyrəs	imi	qåt-nə	åməs-ʌ,old	woman	hous-LOC	sit-PRS.3SG,An old woman is sitting in the house,
UT088,aj păɣ qåti kem nürəɣtəɣ,,aj	păɣ	qåt-i	kem	nürəɣtə-ɣ,small	bou	house-ABL	out	run-PST.3SG,A small boy ran out of the house,
UT093-1,iki rytnat mən,,iki	ryt-nat	mən,man	boat-INS	go.PST.3SG,The man went on (=with) a boat,
UT093-2,iki păɣəʌnat mən,,iki	păɣ-əʌ-nat	mən,man	boy-3SG-INS	go.PST.3SG,The man went with his son,
UT095-1,äwem ənəʌɣə jəɣ,,äwe-m	ənəʌ-ɣə	jə-ɣ,daugther-1SG	big-TRA	change-PST.3SG,My daugther got big,
UT095-2,ʌüw măč qoɣə tŏt wŏʌ,,ʌüw	măč	qo-ɣə	tŏt	wŏʌ,3SG	guest	man-TRA	there	be.PST.3SG,S/he was there as a guest,
UT102-1,păɣ mil,,păɣ	mil,boy	cap,the boy’s cap,
UT102-2,ma miləm,,ma	mil-əm,1SG	cap-1SG,my cap,
UT103-1,ma ńewreməm,,ma	ńewrem-əm,1SG	child-1SG,my child,
UT103-2,ma ńewremʌam,,ma	ńewrem-ʌ-am,1SG	child-PL-1SG,my children,
UT106-1,müwəʌi,,müwəʌi,,what,
UT106-2,qŏjaɣi,,qŏjaɣi,,who,
UT111-1,rytətnə,,ryt-ət-nə,boat-PL-LOC,in the boats,
UT111-2,rytʌamnə,,ryt-ʌ-am-nə,boat-PL-1SG-LOC,in my boats,
UT112-1,jeji,,,,fathers older brother,Csepregi 1999
UT112-2,măńi,,,,father's younger brother,Csepregi 2000
UT112-3,iki,,,,mother's older brother,Csepregi 2001
UT112-4,ťəkə,,,,mother's younger brother,Csepregi 2002
UT113-1,ťeťopi,,,,mother's aunt,Csepregi 2003
UT113-2,ajəŋki,,,,mother's younger sister,Csepregi 2004
UT113-3,jeji,,,,"older brother, uncle's or aunt's son",Csepregi 2005
UT113-4,iki,,,,grandfather's brother,Csepregi 2006
UT114-1,aj : pyrəs,,,,young : old (animate),
UT114-2,jəʌəp : åʌqas,,,,new : old (inanimate),
UT117-1,qor ,qoːr,,,street,
UT117-2,qŏr ,qor,,,a marsh without trees,
UT122-1,iki ,iːki,,,man,
UT122-2,kürək ,kʉrək,,,eagle,
UT126-1,ńewrem ,njeːβrem,,,child,
UT126-2,iki ,iːki,,,man,
UT126-3,jeji ,je:ji,,,older brother,
UT133-1,saŋki ,sɐːŋqi,,,the arch of heaven,
UT133-2,săŋqi ,sɑŋqi,,,sand,
UT134-1,säm ,sɛm,,,eye,
UT134-2,səm ,səm,,,heart,
UT134-3,wär,,,,thing,
UT134-4,wər,,,,blood,
UT137-1,tyʌəɣ ,tɯːɬəɣ,,,winter,
UT137-2,ryt,,,,boat,
UT139-1,åʌəm ,ɒːɬəm,,,sleep(ing),
UT139-2,qåt,,,,house,
UT140-1,weʌi ,βeːɬi,,,reindeer,
UT140-2,wäʌi,βɛɬi,wäʌ-i,kill-PST.PASS.3SG,,
UT143,ampɣən,ɐːmpɣən,amp-ɣən,dog-DU,two dogs,
UT144-1,ampɣən,ɐːmpɣən,amp-ɣən,dog-DU,two dogs,
UT144-2,päŋkʌam,,päŋk-ʌ-am,tooth-PL-1SG,my fog,
UT148-1,ťeťi ,tʲeːtʲi,,,grandfather,
UT148-2,åť,,,,fence,
UT149-1,ńyʌəɣ ,njɯːɬəɣ,,,eight,
UT149-2,ńań,,,,bread,
UT150-1,ʎaʎ ,ɬjɐːɬj,,,war,
UT150-2,åʎ,,,,runner (of a sleigh),
UT151-1,jäŋk ,jɛŋk,,,ice,
UT151-2,näŋi,,,,tinder fungus,
UT151-3,quŋ,,,,s/he climbed up,
UT153-1,čewər ,t͡ʃeːβər,,,rabbit,
UT153-2,kǚč,,,,although,
UT153-3,čaməč,,,,peat moss,
UT153-4,čanč,,,,knee,
UT157-1,jekw,jeːkβ,,,,
UT157-2,äɣwi,ɛɣβi,,,,
UT160-1,ʌaɣərt ,ɬɐːɣərt,,,hard,
UT160-2,qăntəɣ,,,,Khanty,
UT160-3,məɣ,,,,ground,
UT163-1,wan ,βɐːn,,,short,
UT163-2,newi,,,,white,
UT163-3,wöŋ,,,,son-in-law,
UT163-4,siw,,,,beauty,
