ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT017,jăŋχ- : jăŋχijǝʌ-,,jăŋχ-	:	jăŋχijǝʌ-,,go : go frequently,Mária Sipos (p.c. 2021)
UT019,"mănʌamǝn, wɔša ma mănʌǝm",,"mănʌamǝn,	wɔš-a	ma	măn-ʌ-ǝm",come.on	town-LAT	go-PRS-1SG,"Come on, I will go to the town",Mária Sipos (p.c. 2021)
UT037-1,măʌʌǝn,,mă-ʌ-ʌǝn,"give-PRS-SG<2DU,	give-PRS-SG<3DU,	give-PRS-SG<2PL,	give-PRS-DU/PL<2DU,	give-PRS-	DU/PL	<3DU,	give-PRS-	DU/PL	<2PL",,"Honti 1984: 119, 136"
UT037-2,χɔtǝn,,Χɔt-ǝn,"house-SG<2DU,	house-SG<3DU,	house-SG<2PL",,"Honti 1984: 119, 136"
UT037-3,χɔtŋəʌǝn,,χɔt-ŋəʌǝn,"house-DU<2DU,	house-DU<3DU,	house-DU<2PL",,"Honti 1984: 119, 136"
UT037-4,χɔtʌǝn,,χɔt-ʌǝn,"house-PL<2DU,	house-PL<3DU,	house-PL<2PL",,"Honti 1984: 119, 136"
UT043,χǫ mănǝm χǫjǝŋ sŭŋ kăšti mănʌǝm,,χǫ	măn-ǝm	χǫj-ǝŋ	sŭŋ	kăš-ti	măn-ʌ-ǝm,man	go-PTCP.PST	man-DER.ADJ	corner	look.for-INF	go-PRS-1SG,I go to look for a region inhabited by men,Xomljak 2002: 58
UT044-1,pătʌǝs,,pătʌǝ-s,become.dark-PST.3SG,It became dark,Solovar 2009: 242
UT044-2,jɛrtǝʌ,,jɛrtǝ-ʌ,be.raining-PRS.3SG,It is raining,Solovar 2009: 242
UT046,aśeʌ wŭʌi ʌawǝʌti χǫ wǫs,,aśe-ʌ	wŭʌi	ʌawǝʌ-ti	χǫ	wǫs,father-3SG	reindeer	guard-PTCP.PRS	man	be.PST.3SG,His father was a reindeer herder,Obatina – Prokina 1995: 105
UT047,năŋ pɛšen tăta,,năŋ	pɛše-n	tăta,2SG	reindeer-2SG	here,Your reindeer is here,Solovar 2009: 44
UT048-1,aj mɔś neŋije pa pŏr nele wǫʌʌǝŋǝn,,aj	mɔś	neŋ-ije	pa	pŏr	ne-le	wǫʌ-ʌ-ǝŋǝn,little	mɔś	woman-DIM	and	little	pŏr	woman-DIM	live-PRS-2DU,There lives a mɔś-woman and a little pŏr-woman,Rédei 1968: 72
UT048-2,ij χɔta jŏχtsǝt pa χǫʌǝm nŏri tăjǝʌ,,ij	χɔta	jŏχt-s-ǝt	pa	χǫʌǝm	nŏri	tăj-ǝʌ,one	house	arrive-PST-3PL	and	three	bed	have-PRS.3SG,They arrived at a house and it has three beds,Khomljak 2002: 20
UT049,ninan păʌtaptijǝʌti ŏtǝn ŭše ăntǫm,,ninan	păʌtaptijǝʌ-ti	ŏt-ǝn	ŭše	ăntǫm,2DU.ACC	frighten-PTCP.PRS	thing-2DU	already	NEG.EXIST,The thing that always frightened you doesn’t exist any longer,Khomljak 2002: 54
UT051,"mănem ăn mɔsti χŏjat ke jŏχtǝs, sej tăχtaŋ χărǝʌa măṇšaʌn̥",,"mănem	ăn	mɔs-ti	χŏjat	ke	jŏχt-ǝs,	sej	tăχtaŋ	χăr-ǝʌ-a	măṇš-aʌn̥",1SG.DAT	NEG	be.likeable-PTCP.PRS	man	if	arrive-PST.3SG	sand	piece-DER.ADJ	place-3PL-LAT	tear-IMP.SG<2DU,"If I don’t like the man who arrived, tear him into so small pieces like sand",Steinitz 1989: 395
UT054,ij atǝŋ χătǝʌ măr sŏrma jŭwǝm χŏjat jŏʌǝn tăjʌa,,ij	at-ǝŋ	χătǝʌ	măr	sŏrm-a	jŭw-ǝm	χŏjat	jŏʌǝn	tăj-ʌ-a,one	night-DER.ADJ	day	time	death-LAT	become-PTCP.PST	person	at.home	have-PRS-PASS.3SG,The dead body is kept at home for a whole day,Rédei 1968: 36
UT060,školaja jŏχǝtmemǝn ńawremǝt jŏχǝtti pitʌǝt,,škola-ja	jŏχǝt-m-em-ǝn	ńawrem-ǝt	jŏχǝt-ti	pit-ʌ-ǝt,school-LAT	arrive-PTCP.PST-1SG-LOC	child-PL	arrive-INF	start-PRS-PL,"After I arrive at scool, children (also) start to arrive",Rédei 1968: 50
UT061,a ʌŭw χǫʌmit ŭwmaʌn…,,a	ʌŭw	χǫʌmit	ŭw-m-aʌ-n…,but	3SG	third	cry-PTCP.PST-3SG-LOC,But when he cried for the third time…,Xomljak 2002: 46
UT063-1,χănneχǫ sŏrma jiti jŭpijǝn…,,χănneχǫ	sŏrm-a	ji-ti	jŭpijǝn…,person	death-LAT	become-PTCP.PRS	after,"after the person died, …",Rédei 1968: 36
UT063-2,… ăʌmǝntiki sŏrma jiti xănnexǫ pa tǫrǝmǝn wǫʌti pitǝʌ,,…	ăʌmǝnti-ki	sŏrm-a	ji-ti	xănnexǫ	pa	tǫrǝm-ǝn	wǫʌ-ti	pit-ǝʌ,… as-if	death-LAT	become-PTCP.PRS	person	other	heaven-LOC	live-INF	start-PRS.3SG,… as if the dying person went to live in another world,Rédei 1968: 36
UT066,"aj mɔśxu, mănem jiŋk tŭwa!",,"aj	mɔś-xu,	mănem	jiŋk	tŭw-a!",little	mɔś	man	1SG.DAT	water	bring-IMP.2SG,"Little mɔś man, bring me water!",Steinitz 1989: 392
UT068,nŏχ pitǝs šăškišǝŋ iki,,nŏχ	pit-ǝs	šăš-kišǝŋ	iki,up	fall-PST.3SG	back-hunched	old.man,It is the hunchbacked old man that won (lit. fell up),Rédei 1968: 42
UT073,"ńawrɛmʌaʌ isa sɔrmǝt, isa jămǝt",,"ńawrɛm-ʌaʌ	isa	sɔrm-ǝt,	isa	jăm-ǝt",child-PL<3SG	all	dry-PL	all	good-PL,"Her children are all dry, they are all well",Xomljak 2002: 70
UT075,min năŋ χŏśena mănʌamǝn,,min	năŋ	χŏśe-n-a	măn-ʌ-amǝn,1DU	2SG	to-2SG-LAT	go-PRS-1DU,We (dual) will go to you,Xomljak 2002: 52
UT078-1,ma,,ma,1SG.NOM,I,Mária Sipos (p.c. 2021)
UT078-2,mănǝt,,mănǝt,1SG.ACC,me,Mária Sipos (p.c. 2021)
UT078-3,mănem(a),,mănem(a),1SG.DAT,to me,Mária Sipos (p.c. 2021)
UT080-1,ij iki,,ij	iki,one	old.man,one old man,Mária Sipos (p.c. 2021)
UT080-2,kăt pelǝk,,kăt	pelǝk,two	side,two sides,Mária Sipos (p.c. 2021)
UT080-3,χǫʌǝm χǫ,,χǫʌǝm	χǫ,three	man,three men,Mária Sipos (p.c. 2021)
UT086,χǫʌmit χɔta jŏχtǝs,,χǫʌmit	χɔt-a	jŏχt-ǝs,third	house-LAT	arrive-PST.3SG,he arrived at the third house,Xomljak 2002: 66
UT087,jŏʌǝn nŏrijn mŏʌti ɔmǝsʌ,,jŏʌǝn	nŏrij-n	mŏʌti	ɔmǝs-ʌ,inside	bed-LOC	something	sit-PRS.3SG,"Inside, something is sitting on the bed",Xomljak 2002: 76
UT100,"ʌŭw sɛmǝʌa ăn pitǝʌ, śi sɛŋkǝʌ",,"ʌŭw	sɛm-ǝʌ-a	ăn	pit-ǝʌ,	śi	sɛŋk-ǝʌ",3SG	eye-SG<3SG-LAT	NEG	fall-PRS.3SG	PTL	strike-PRS.3SG,"Although he can’t see (it) (lit.: it doesn’t fall into his eye), he keeps on striking",
UT102-1,ăŋkɛm aśi,,ăŋkɛ-m	aśi,mother-1SG	father,my mother’s father,Xomljak 2002: 72
UT102-2,tăťana ťimofejewna aśi,,tăťana	ťimofejewna	aśi,T. T.	father,T.T’s father,Xomljak 2002: 72
UT103-1,xɔtem,,xɔt-em,house-SG<1SG,my house,Mária Sipos (p.c. 2021)
UT103-2,xɔtŋǝʌam,,xɔt-ŋǝʌam,house-DU<1SG,my two houses,Mária Sipos (p.c. 2021)
UT103-3,xɔtʌam,,xɔt-ʌam,house-PL<1SG,my houses,Mária Sipos (p.c. 2021)
UT104,tŭten nŏχ ăʌe!,,tŭt-en	nŏχ	ăʌ-e!,fire-2SG	PREV	light-IMP.SG<2SG,Get the fire going!,Xomljak 2002: 76
UT105,kŭrkǝʌ pa iśi tăχeʌa śi măns,,kŭrk-ǝʌ	pa	iśi	tăχe-ʌ-a	śi	măn-s,eagle-3SG	in-turn	similarly	place-3SG-LAT	PRT	go-PST.3SG,"Similarly, the eagle has gone to her own place",Xomljak 2002: 70
UT106-1,χŏj,,χŏj,,who,
UT106-2,mŭj,,mŭj,,what,
UT111-1,păntəta,,pănt-ət-a,path-PL-LAT,to the paths,Mária Sipos (p.c. 2021)
UT111-2,pŏχʌaʌa,,pŏχ-ʌaʌ-a,son-PL<3SG-LAT,to his sons,Mária Sipos (p.c. 2021)
UT112-1,wǫrti,,,,younger brother of the mother,"DEWOS 182, 317"
UT112-2,jaj,,,,"younger brother of the father, elder than Ego","DEWOS 182, 317"
UT112-3,apśi,,,,"younger brother of the father, younger than Ego","DEWOS 182, 317"
UT113-1,imi,,,,elder sister of the mother of Ego,"DEWOS 98, 982"
UT113-2,nij,,,,younger sister of the mother of Ego,"DEWOS 98, 982"
UT114-1,aj : pirəś,,,,young : old (+anim),Mária Sipos (p.c. 2021)
UT114-2,jiʌəp : katra,,,,new vs. old (–anim),Mária Sipos (p.c. 2021)
UT117-1,wɔj,,,,animal,Mária Sipos (p.c. 2021)
UT117-2,wŏj,,,,"fat, lard",Mária Sipos (p.c. 2021)
UT121-1,katra ,kaːtra,,,old,Mária Sipos (p.c. 2021)
UT121-2,wǫnt ,βɵːnt,,,forest,Mária Sipos (p.c. 2021)
UT122,piri ,ˈpi.riˑ,,,a kind of wild duck,Mária Sipos (p.c. 2021)
UT126-1,păˈsanən,,păˈsan-ən,table-LOC,,Kaksin 2010: 36-37
UT126-2,wetˈrajətɑ,,wetˈraj-ət-ɑ,bucket-PL-LAT,,Kaksin 2010: 36-37
UT126-3,aˈnasəta,,aˈnas-ət-a,caravan.of.sledges-PL-LAT,,Kaksin 2010: 36-37
UT126-4,păt'ʌama,,păt'ʌam-a,dark-LAT,,Kaksin 2010: 36-37
UT133-1,kŭr,,,,"foot, leg",Mária Sipos (p.c. 2021)
UT133-2,kǫr,,,,stove,Mária Sipos (p.c. 2021)
UT149-1,ńar,,,,raw,Mária Sipos (p.c. 2021)
UT149-2,ńɔʌ,,,,arrow,Mária Sipos (p.c. 2021)
UT150-1,ʌ̓awət-,,,,scold,Mária Sipos (p.c. 2021)
UT150-2,ʌ̓aʌ̓əs-,,,,make war,Mária Sipos (p.c. 2021)
UT151-1,mŭŋ,,,,we,Mária Sipos (p.c. 2021)
UT151-2,jaŋ,,,,ten,Mária Sipos (p.c. 2021)
UT154-1,šaj,,,,tea,Mária Sipos (p.c. 2021)
UT154-2,saj,,,,place behind something,Mária Sipos (p.c. 2021)
UT161,χɔp,,,,boat,Mária Sipos (p.c. 2021)
