ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
UT114-1,ңаць  вэсэй,,,,young-old (animate),
UT114-2,едэй  невхы,,,,new-old (inanimate),
UT117-1,pud,,,,something giving balace,
UT117-2,púd,,,,"from behind, after",
UT123-1,yábta,,,,thin,
UT123-2,yabtá,,,,dew,
UT133-1,puj,,,,,
UT133-2,púj,,,,,
UT143-1,xarw,,,,larch,
UT143-2,sampønorcʲ,,,,to talk with the souls of dead,
UT146-1,nʲaxør,,,,three,
UT146-2,naxør,,,,nut,
UT147-1,pʲa,,,,tree,
UT147-2,mʲaʔ,,,,conical tent of reindeer hide,
UT158,risuida > xarisuida,,,,,
