ID,Feature,Value,Source,Comment,Example
GB070,Are there morphological cases for non-pronominal core arguments (i.e. S/A/P)?,1,"Winkler 2011:45-47, 51, 54, 144-145, 153-154","Direct object: accusative case (following some semantic/grammatical conditions); indirect object: dative; agent: in some constructions marked with Instrumental, Dative, Genitive","GB070-1, GB070-2, GB070-3, GB070-4"
GB071,Are there morphological cases for pronominal core arguments (i.e. S/A/P)?,1,"Winkler 2011:45-47, 51, 69, 144-145",Direct object: accusative case (following some semantic/grammatical conditions); indirect object: dative; agent: in some constructions marked with Dative and Genitive.,"GB071-1, GB071-2, GB071-3, GB071-4"
GB072,Are there morphological cases for oblique non-pronominal NPs (i.e. not S/A/P)?,1,"Winkler 2011:49-52, 54-60",,GB072
GB073,Are there morphological cases for oblique independent personal pronouns (i.e. not S/A/P)?,1,Winkler 2011:69,,GB073
GB074,Are there prepositions?,1,Winkler 2011:136,"Prepositions are used only marginally; all in all there are three prepositions: bi̮den, koti̮r 'per, one by one' and og 'about'.",GB074
GB075,Are there postpositions?,1,Winkler 2011:131,,GB075
GB079,"Do verbs have prefixes/proclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?",0,Winkler 2011:95,,
GB080,"Do verbs have suffixes/enclitics, other than those that ONLY mark A, S or O (do include portmanteau: A & S + TAM)?",1,Winkler 2011:95,,GB080
GB081,Is there productive infixation in verbs?,0,Winkler 2011:95,,
GB082,Is there overt morphological marking of present tense on verbs?,1,Winkler 2011:95,,GB082
GB083,Is there overt morphological marking on the verb dedicated to past tense?,1,Winkler 2011:95,,GB083
GB084,Is there overt morphological marking on the verb dedicated to future tense?,1,Winkler 2011:95,,GB084
GB086,Is a morphological distinction between perfective and imperfective aspect available on verbs?,1,Winkler 2011:97-98,"Preterite I vs. Perfect (I), perfect expresses result while preterite doesn't entail such a meaning","GB086-1, GB086-2"
GB089,Can the S argument be indexed by a suffix/enclitic on the verb in the simple main clause?,1,"Winkler 2011:96-98, 100, 150-151",,GB089
GB090,Can the S argument be indexed by a prefix/proclitic on the verb in the simple main clause?,0,"Winkler 2011:96-98, 100, 150-151",,
GB091,Can the A argument be indexed by a suffix/enclitic on the verb in the simple main clause?,1,"Winkler 2011:96-98, 100, 150-151",See also GB089.,GB408
GB092,Can the A argument be indexed by a prefix/proclitic on the verb in the simple main clause?,0,"Winkler 2011:96-98, 100, 150-151",,
GB093,Can the P argument be indexed by a suffix/enclitic on the verb in the simple main clause?,0,Winkler 2011:151-154,,
GB094,Can the P argument be indexed by a prefix/proclitic on the verb in the simple main clause?,0,Winkler 2011:151-154,,
GB095,Are variations in marking strategies of core participants based on TAM distinctions?,0,Winkler 2011:150-154,,
GB096,Are variations in marking strategies of core participants based on verb classes?,0,Winkler 2011:150-154,,
GB098,Are variations in marking strategies of core participants based on person distinctions?,0,Winkler 2011:150-154,,
GB099,Can verb stems alter according to the person of a core participant?,0,Winkler 2011:91-92,Verb stems do not alter,
GB103,Is there a benefactive applicative marker on the verb (including indexing)?,0,Winkler 2011:in passim,,
GB104,Is there an instrumental applicative marker on the verb (including indexing)?,0,Winkler 2011:in passim,,
GB105,Can the recipient in a ditransitive construction be marked like the monotransitive patient?,0,Winkler 2011:152,"However, DO can be marked with Dative in constructions with verba dicendi and sentiendi like the recipient in a ditransitive construction.",
GB107,"Can standard negation be marked by an affix, clitic or modification of the verb?",1,Winkler 2011:109,,GB107
GB108,Is there directional or locative morphological marking on verbs?,0,Winkler 2011:121-128,"Only lexicalized cases like ber-e kylyny (lit. 'stay in the back') + ACC or ABL 'to be late, miss' (Winkler 2011:127), uli karyny (lit. 'to do/make below') (ibid.:128)",
GB109,Is there verb suppletion for participant number?,0,Winkler 2011:94,,
GB110,Is there verb suppletion for tense or aspect?,0,Winkler 2011:92,Only for the verb 'be'.,
GB111,Are there conjugation classes?,1,Winkler 2011:91,,
GB113,Are there verbal affixes or clitics that turn intransitive verbs into transitive ones?,1,Winkler 2011:123,"The suffix -ti- turns the intransitive verb into transitive, e.g. tupany 'fix, fit' vs. tupatiny 'repair'.",GB113
GB114,Is there a phonologically bound reflexive marker on the verb?,1,Winkler 2011:122,"The suffix -śki- turns a transitive verb into reflexive, e.g. dyśany 'put (something) on' vs. dyśaśkiny 'dress oneself'.",GB114
GB115,Is there a phonologically bound reciprocal marker on the verb?,1,Winkler 2011:122,,GB115
GB116,"Do verbs classify the shape, size or consistency of absolutive arguments by means of incorporated nouns, verbal affixes or suppletive verb stems?",0,Winkler 2011:in passim,,
GB117,Is there a copula for predicate nominals?,1,Winkler 2011:92,,GB117
GB118,Are there serial verb constructions?,0,Winkler 2011:124,,
GB119,"Can mood be marked by an inflecting word (""auxiliary verb"")?",0,Winkler 2011:in passim,,
GB120,"Can aspect be marked by an inflecting word (""auxiliary verb"")?",1,Winkler 2011:119,,"GB120-1, GB120-2, GB120-3"
GB121,"Can tense be marked by an inflecting word (""auxiliary verb"")?",0,Winkler 2011:in passim,,
GB122,Is verb compounding a regular process?,1,Winkler 2011:124,,GB122
GB123,Are there verb-adjunct (aka light-verb) constructions?,1,Winkler 2011:124-125,"karyny 'do': with infinitives from Russian, some ideophones, routines and nouns.",GB123
GB124,Is incorporation of nouns into verbs a productive intransitivizing process?,0,Winkler 2011:125,,
GB126,Is there an existential verb?,1,Winkler 2011:141,,GB126
GB127,Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. 'to lie' vs. 'to stand')?,0,Winkler 2011:in passim,,
GB129,"Is there a notably small number, i.e. about 100 or less, of verb roots in the language?",0,Winkler 2011:in passim; Bartens 1999:in passim,,
GB130,What is the pragmatically unmarked order of S and V in intransitive clauses?,1,Winkler 2011:163,See also GB126.,GB130
GB131,Is a pragmatically unmarked constituent order verb-initial for transitive clauses?,0,Winkler 2011:162,,
GB132,Is a pragmatically unmarked constituent order verb-medial for transitive clauses?,0,Winkler 2011:162,,
GB133,Is a pragmatically unmarked constituent order verb-final for transitive clauses?,1,Winkler 2011:162,,GB133
GB134,Is the order of constituents the same in main and subordinate clauses?,1,Winkler 2001:73,There is no principal difference in word order between an subordinated and a non-subordinate clause.,GB134
GB135,Do clausal objects usually occur in the same position as nominal objects?,0,Winkler 2011:167,The verb can precede the clausal object.,
GB136,Is the order of core argument (i.e. S/A/P) constituents fixed?,0,Winkler 2011:163-164,,
GB137,Can standard negation be marked clause-finally?,1,Winkler 2011:109-110,,GB137
GB138,Can standard negation be marked clause-initially?,0,Winkler 2011:109-110,,
GB139,Is there a difference between imperative (prohibitive) and declarative negation constructions?,1,Winkler 2011:107-108,,"GB139-1, GB139-2"
GB140,"Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?",1,Bartens 1999:292-293,,"GB140-1, GB140-2, GB140-3"
GB146,Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?,1,Winkler 2011:52,,GB146
GB147,Is there a morphological passive marked on the lexical verb?,1,Winkler 2011:122,"The suffix -śky- is primarily reflexive but it can turn transitive auditory and visual perceptive verbs 'see' and 'hear' into passive 'be seen', 'be heard'.",GB147
GB148,Is there a morphological antipassive marked on the lexical verb?,1,Winkler 2011:122,The suffix -śky- is primarily reflexive but it can be used as an antipassive marker with some verbs.,GB148
GB149,Is there a morphologically marked inverse on verbs?,0,Winkler 2011:151-152,,
GB150,Is there clause chaining?,0,Winkler 2011:in passim,,
GB151,"Is there an overt verb marker dedicated to signalling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (""switch reference"")?",0,Winkler 2011:in passim,,
GB152,Is there a morphologically marked distinction between simultaneous and sequential clauses?,1,Winkler 2011:117-120,The suffix -sa is used for simultaneity and precedence of the action; the suffix -ku for simultaneity only.,"GB152-1, GB152-2"
GB155,Are causatives formed by affixes or clitics on verbs?,1,Winkler 2011:122-123,The suffix -ti- for causatives,GB155
GB156,Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for 'to say'?,0,Klumpp 2016:in passim,"However, the complementizer šuysa deriving from the verb 'say' can be used in reason and purpose constructions (Klumpp 2016:540)",
GB158,Are verbs reduplicated?,1,Shibanov 2014:529,Total reduplication of a verb can express the longer duration of an imperfective non- pluractional event (Asztalos et al. 2019).,GB158
GB159,Are nouns reduplicated?,?,Shibanov 2014:524,"At least, inflected nouns can be reduplicated, expressing a higheer quantity of a quality (augmentative): kužmyś-kužmyś baśtyny 'strength.ELA-strength.ELA take-INF' 'to take away with all his/her might.' It seems that mainly nouns with quantificational semantics and numeratives are productively reduplicated, e.g. kyrymen-kyrymen 'by bits', ćuren-ćuren 'in rows', etc.",
GB160,Are elements apart from verbs or nouns reduplicated?,1,GSUJa 1962:140; Kel'makov and Saarinen 1994:112; Shlyakhova 2013:1331,Adjectives and adverbs reduplicated to express a superlative-like meaning. ,GB160
GB165,Is there productive morphological trial marking on nouns?,0,Winkler 2011:36-39,,
GB166,Is there productive morphological paucal marking on nouns?,0,Winkler 2011:36-39,,
GB167,Is there a logophoric pronoun?,0,Winkler 2011:in passim,,
GB170,Can an adnominal property word agree with the noun in gender/noun class?,0,Winkler 2011:82,,
GB171,Can an adnominal demonstrative agree with the noun in gender/noun class?,0,Winkler 2011:73-74,,
GB172,Can an article agree with the noun in gender/noun class?,0,Winkler 2011:in passim,,
GB177,"Can the verb carry a marker of animacy of argument, unrelated to any gender/noun class of the argument visible in the NP domain?",0,Winkler 2011:93,,
GB184,Can an adnominal property word agree with the noun in number?,1,Winkler 2011:82,,GB184
GB185,Can an adnominal demonstrative agree with the noun in number?,0,Winkler 2011:73-74,,
GB186,Can an article agree with the noun in number?,0,Winkler 2011:in passim,,
GB187,Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?,0,Winkler 2001:44,"Although see Napol'skich 2003:296, e.g. suffixes -ok (nyl 'girl' > nylok 'little/dear daughter'), -aš (pi 'boy, son' > pijaš 'little/dear boy'). According to Napol'skich (2003:296), these suffixes may also be ""a kind of vocative suffixes.""",
GB188,Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?,0,Winkler 2001:44,,
GB192,Is there a gender system where a noun's phonological properties are a factor in class assignment?,0,Winkler 2011:in passim,,
GB193,What is the order of adnominal property word and noun?,1,Winkler 2011:82,,GB184
GB196,Is there a male/female distinction in 2nd person independent pronouns?,0,Winkler 2011:69,,
GB197,Is there a male/female distinction in 1st person independent pronouns?,0,Winkler 2011:69,,
GB198,Can an adnominal numeral agree with the noun in gender/noun class?,0,Winkler 2011:77,,
GB203,What is the order of the adnominal collective universal quantifier ('all') and the noun?,3,Winkler 2011:76,,GB203
GB204,Do collective ('all') and distributive ('every') universal quantifiers differ in their forms or their syntactic positions?,1,Dušenkova et al. 2008,"They differ formally byde 'every', bydes 'all' and in the order possibilities: both UQ-N  for 'all' and only UQ-N for 'every'","GB204-1, GB204-2"
GB250,Can predicative possession be expressed with a transitive 'habeo' verb?,0,Winkler 2011:142,,
GB252,Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?,1,Winkler 2011:142,With the postposition dor-yn 'at-INE',GB252
GB253,Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?,0,Winkler 2011:142,,
GB254,Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?,1,Winkler 2011:142,A possessor is in GEN.,GB254
GB256,Can predicative possession be expressed with an S-like possessor and a possessum that is coded like a comitative argument?,0,Winkler 2011:142,,
GB257,Can polar interrogation be marked by intonation only?,1,Winkler 2011:145,,
GB260,Can polar interrogation be indicated by a special word order?,0,Winkler 2011:145,,
GB262,Is there a clause-initial polar interrogative particle?,0,Winkler 2011:145,,
GB263,Is there a clause-final polar interrogative particle?,0,Winkler 2011:145,,
GB264,Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?,1,Winkler 2011:145,A polar interrogative particle typically occurs on the focus of the questioned constitent.,"GB264-1, GB264-2, GB264-3"
GB265,"Is there a comparative construction that includes a form that elsewhere means 'surpass, exceed'?",0,Winkler 2011:84,,
GB266,Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?,0,Winkler 2011:84,,
GB270,Can comparatives be expressed using two conjoined clauses?,0,Winkler 2011:84,,
GB273,Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a 'surpass/exceed' meaning?,1,Winkler 2011:84,,GB273
GB275,Is there a bound comparative degree marker on the property word in a comparative construction?,1,Winkler 2011:84,,GB275
GB276,Is there a non-bound comparative degree marker modifying the property word in a comparative construction?,0,Winkler 2011:84,,
GB285,Can polar interrogation be marked by a question particle and verbal morphology?,0,Winkler 2011:145,,
GB286,Can polar interrogation be indicated by overt verbal morphology only?,0,Winkler 2011:145,,
GB291,Can polar interrogation be marked by tone?,0,Winkler 2011:145,,
GB296,Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?,1,Bartens 1999:326,,GB296
GB297,Can polar interrogation be indicated by a V-not-V construction?,0,Winkler 2011:105-110,,
GB298,"Can standard negation be marked by an inflecting word (""auxiliary verb"")?",1,Winkler 2011:106,,GB298
GB299,"Can standard negation be marked by a non-inflecting word (""auxiliary particle"")?",1,Winkler 2011:107,,GB299
GB300,Does the verb for 'give' have suppletive verb forms?,0,Winkler 2011:in passim,,
GB301,Is there an inclusory construction?,0,Winkler 2011:68-72,,
GB302,Is there a phonologically free passive marker ('particle' or 'auxiliary')?,0,Winkler 2001:56,,
GB303,Is there a phonologically free antipassive marker ('particle' or 'auxiliary')?,0,,See GB148.,
GB304,Can the agent be expressed overtly in a passive clause?,0,"Gulyás and Speshilova 2014:68,70","Only impersonal constructions allow the overt Agent marking (see exx. 9b, 10b in Gulyás and Speshilova 2014:68, 70).",
GB305,Is there a phonologically independent reflexive pronoun?,1,Winkler 2011:72,,GB305
GB306,Is there a phonologically independent non-bipartite reciprocal pronoun?,0,Winkler 2011:73,,
GB309,"Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?",0,Winkler 2011:95-101,none of the past tenses seem to indicate the difference between the Time of Reference.,
GB312,Is there overt morphological marking on the verb dedicated to mood?,1,Winkler 2011:101-103,,GB312
GB313,Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?,0,Winkler 2011:in passim,,
GB314,Can augmentative meaning be expressed productively by a shift of gender/noun class?,0,Winkler 2011:in passim,,
GB315,Can diminutive meaning be expressed productively by a shift of gender/noun class?,0,Winkler 2011:in passim,,
GB316,Is singular number regularly marked in the noun phrase by a dedicated phonologically free element?,0,Winkler 2011:36,,
GB317,Is dual number regularly marked in the noun phrase by a dedicated phonologically free element?,0,Winkler 2011:36,,
GB318,Is plural number regularly marked in the noun phrase by a dedicated phonologically free element?,0,Winkler 2011:39,,
GB319,Is trial number regularly marked in the noun phrase by a dedicated phonologically free element?,0,Winkler 2011:36,There is only SG vs. PL distinction.,
GB320,Is paucal number regularly marked in the noun phrase by a dedicated phonologically free element?,0,Winkler 2011:36,,
GB321,Is there a large class of nouns whose gender/noun class is not phonologically or semantically predictable?,0,Winkler 2011:35,,
GB322,Is there grammatical marking of direct evidence (perceived with the senses)?,0,Winkler 2011:105,,
GB323,"Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?",1,Winkler 2011:105,"The perfect (participle) form vylem of the verb 'be' is used as the inferential marker. The perfect tense can also be used with evidential overtones, signaling that the speaker has not witnessed the event. The verbal form vylem can also form analytic past tenses, where it also carries evidential overtones (Winkler 2011:98).",GB323
GB324,"Is there an interrogative verb for content interrogatives (who?, what?, etc.)?",0,Winkler 2011:74-75,,
GB325,Is there a count/mass distinction in interrogative quantifiers?,0,Winkler 2011:75; Kirillova 2008,,
GB326,Do (nominal) content interrogatives normally or frequently occur in situ?,1,Winkler 2011:146,,GB326
GB327,Can the relative clause follow the noun?,1,Winkler 2011:169,,GB327
GB328,Can the relative clause precede the noun?,1,Winkler 2011:172,,GB328
GB329,Are there internally-headed relative clauses?,0,Beljaev 2012:655,This is attested in Beserman Udmurt.,
GB330,Are there correlative relative clauses?,0,Beljaev 2012:655,This is attested in Beserman Udmurt.,
GB331,Are there adjoined relative clauses?,0,Winkler 2011:169,,
GB333,Is there a decimal numeral system?,1,Winkler 2011:78,,
GB334,Is there synchronic evidence for any element of a quinary numeral system?,0,Winkler 2011:77-78,,
GB335,Is there synchronic evidence for any element of a vigesimal numeral system?,0,Winkler 2011:78,,
GB336,Is there a body-part tallying system?,0,Winkler 2011:77-78,,
GB400,"Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?",0,"Winkler 2011:93-104, 105-110",,
GB401,Is there a class of patient-labile verbs?,0,Winkler 2011:in passim,,
GB402,Does the verb for 'see' have suppletive verb forms?,0,Winkler 2011:in passim,,
GB403,Does the verb for 'come' have suppletive verb forms?,0,Winkler 2011:in passim,,
GB408,Is there any accusative alignment of flagging?,1,Winkler 2011:151,"Definite objects acquire accusative marking, while indefinite objects remain unmarked.",GB408
GB409,Is there any ergative alignment of flagging?,0,Winkler 2011:151-152,,
GB410,Is there any neutral alignment of flagging?,1,Winkler 2011:151,Indefinite objects remain in the nominative case like the subject of the clause.,GB410
GB415,Is there a politeness distinction in 2nd person forms?,1,Winkler 2011:94,,
GB421,Is there a preposed complementizer in complements of verbs of thinking and/or knowing?,1,Winkler 2011:165,The preposed Russian complementizer čto is replicated into Udmurt and can be used with verbs of thinking and/or knowing instead of the autochthonous complementizer šuysa (see Tanczos 2013; Klumpp 2016).,GB421
GB422,Is there a postposed complementizer in complements of verbs of thinking and/or knowing?,1,Winkler 2011:166,,GB422
GB430,Can adnominal possession be marked by a prefix on the possessor?,0,Winkler 2011:in passim,,
GB431,Can adnominal possession be marked by a prefix on the possessed noun?,0,Winkler 2011:60,,
GB432,Can adnominal possession be marked by a suffix on the possessor?,1,"Winkler 2011:47, 49",Both the genitive and the ablative cases occur as markers of the possessor.,GB432
GB433,Can adnominal possession be marked by a suffix on the possessed noun?,1,Winkler 2011:60,,GB433
GB519,"Can mood be marked by a non-inflecting word (""auxiliary particle"")?",1,Winkler 2011:103,The optative is expressed by means of the particle med + FUT.,GB519
GB520,"Can aspect be marked by a non-inflecting word (""auxiliary particle"")?",1,Winkler 2011:98-101,Analytical past tenses use the particalized verbal form val.,GB520
GB521,"Can tense be marked by a non-inflecting word (""auxiliary particle"")?",1,Winkler 2011:98-101,Analytical past tenses use the particalized verbal form val.,GB520
GB522,"Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferrable from context (""pro-drop"" or ""null anaphora"")?",1,Winkler 2011:150,,GB522
