ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
GB152-1,"Kima, korka pyrysa, džök śöry pukśiz",,"Kima, korka pyry-sa, džök śöry pukś-i-z",PN house enter-CV table behind/POSTP sit-PST1-3SG,"After Kima had entered the house, she sat down to the table",Winkler 2011:118
GB152-2,"(mon) gurte beryku(m), dyšetiśme pumitaj",,"(mon) gurt-e bery-ku(-m), dyšetiś-m-e pumita-j",(1SG) house-ILL come-CV(-PX.1SG) teacher-PX.1SG-ACC meet-PST1.1SG,"While I was going home, I have met my teacher",Winkler 2011:120
GB155,mon soje gožtet gožtytiśko,,mon so-je gožtet gožty-ti-śko,1SG 3SG-ACC letter write-CAUS-PRS.1SG,I'll have him write a letter,Winkler 2011:123
GB158,gužembyt užaśkod~užaśkod,,gužembyt uža-śko-d~uža-śko-d,all.summer work-PRS-2SG~work-PRS-2SG,"you work all summer (and still, you can achieve nothing)",Shibanov 2014:529
GB160,gord~gord,,gord~gord,red~red,very red,Kel'makov and Saarinen 1994:112
GB184,baďźimeś gurtjos,,baďźim-eś gurt-jos,big-PL village-PL,big villages,Winkler 2011:82
GB203,vańmyzlen kokraoslen,,vańmyz-len kokra-os-len,all-GEN house-PL-GEN,of all houses,Winkler 2011:76
GB204-1,aďamily byde,,aďami-ly byde,person-DAT every,for every person,Dušenkova et al. 2008
GB204-2,bydes ar,,bydes ar,whole year,whole year.NOM,Dušenkova et al. 2008
GB252,kin doryn kńigaje,,kin dor-yn kńiga-je,who next/POSTP-INE book-PX.1SG,Who has my book? (lit. next to whom is my book),Winkler 2011:142
GB254,(mynam) kyk pinale vań,,(myn-a-m) kyk pinal-e vań,1SG-GEN-1SG two kid-PX.1SG COP.EX,I have two kids,Winkler 2011:142
GB264-1,ton bakćaje-a vetlid?,,ton bakća-je-a vetl-i-d?,2SG garden-ILL-Q go-PST1-2SG,Did you go to the garden?,Winkler 2011:145
GB264-2,ton udmurt-a?,,ton udmurt-a?,2SG Udmurt-Q,Are you an Udmurt?,Winkler 2011:145
GB264-3,gurtad śkola vań-a?,,gurt-a-d śkola vań-a?,village-INE-2SG school COP.EX-Q,Is there a school in your village?,Winkler 2011:146
GB273,kilometr iśkemleś vakći,,kilometr iśkem-leś vakći,kilometer verst-ABL short,One kilometer is shorter than one verst,Winkler 2011:84
GB275,trosly umojges,,tros-ly umoj-ges,much-DAT good-CMPR,much better,Winkler 2011:84
GB296,dol-dol ućkyny,,dol-dol ućky-ny,IDEO-IDEO look-INF,stare,Bartens 1999:326
GB298,ug myniśky,,u-g myni-śk-y,NEG-1SG go.CNG-PRS-SG,I do not go,Winkler 2011:107
GB299,öj mynysalmy,,öj myny-sal-my,PTCL:NEG go-COND-1PL,I would not go,Winkler 2011:108
GB305,aćim no bygato aslym maje ke tupaśse byrjyny,,ać-im no bygat-o as-ly-m ma-je ke tupa-ś-se byrjy-ny,self-PX.1SG also can-FUT.1SG self-DAT-1SG what-ACC INDEF fit-PTCP-3SG-ACC choose-INF,I (myself) can choose something that will fit me (myself),Winkler 2011:72
GB312,užasaldy,,uža-sal-dy,work-COND-2PL,you would work,Winkler 2011:103
GB323,"džus vaďsyś jun kort rešetkajo uknojez šeďtiz… Aźlo tatyn kladovka vylem, šödske",,"džus vaďs-yś jun kort rešetka-jo ukno-jez šeďt-i-z… Aźlo tat-yn kladovka vylem, šödske.",bench next/POSTP-ELA hard iron grating-ADJ window-ACC earlier here-INE chamber COP.EX-PERF apparently,"Next to the bend there was a window with solid iron grates… Apparently, there might have been a chamber here before.",Winkler 2011:105
GB326,ton kin?,,ton kin?,2SG who,Who are you?,Winkler 2011:147
GB327,"veraśki todmojenym, kudze uramyn pumitaj",,"veraśk-i todmo-jeny-m, kud-z-e uram-yn pumita-j",talk-PST1.1SG friend-INSTR-PX.1SG which-DET-ACC street-INE meet-PST.1SG,I talked with my firend whm I met on the street,Winkler 2011:169
GB328,restoranyn pukiś ešjosme aďďźi,,restoran-yn puki-ś eš-jos-m-e aďďź-i.,restaurant-INE sit-PTCP Friend-PL-1SG.POSS-ACC see-PST.1SG,,Winkler 2011:172
GB408,mon ńulesyn valez aďźi,,mon ńules-yn val-ez aďź-i,1SG forest-INE horse-ACC see-PST1.1SG,I saw the horse in the forest,Winkler 2011:151
GB409,mon ńulesyn val aďźi,,mon ńules-yn val aďź-i,1SG forest-INE horse.NOM see-PST1.1SG,I saw a horse in the forest,Winkler 2011:151
GB421,mon todiśko ćto so lyktoz šuysa,,mon todi-śko ćto so lykt-o-z šuysa,1SG know-PRS.1SG COMP 3SG come-FUT-3SG COMP,I know that s/he will come,Winkler 2001:75
GB422,"Pedor veraz, so vańmyz śaryś todiz šuysa",,"Pedor vera-z, so vańmyz śaryś tod-i-z šuysa.",PN say-PST1.3SG 3SG all about know-PST1.3SG COMP,Fedor said that he knows about it all,Winkler 2001:74
GB432,ta Ondilen pijez,,ta Ondi-len pi-jez,DEM.PROX PN-GEN son-PX.3SG,It is Ondi's son,Winkler 2011:47
GB433,köty,,köt-y,stomach-PX.1SG,my stomach,Winkler 2011:61
GB519,med mynoz,,med myn-o-z,PTCL:OPT go-FUT-3SG,Let him go / He should go,Winkler 2011:103
GB520,"školayn užakum, mon pinaljosty oźy ik dyšetiśko val",,"škola-yn uža-ku-m, mon pinal-jos-ty oźy ik dyšeti-śko val",school-INE work-CV-PX.1SG 1SG kid-PL-ACC so PTCL teach-PST2.1SG PTCL:AUX.PST2,"When I worked in the school, I used to teach the kids this way",Winkler 2011:99
GB522,šur dure myniśko,,šur dure myni-śko,river to/POSTP go-PRS.1SG,I go to the river,Winkler 2011:150
