ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
GB304,Nī’emõd at kī’lõks võttõd,,nī’em-õd at kī’lõ-ks võt-tõd,cow-PL be.3PL pledge-TRA take-PASS.PST.PTCP,Cows are taken as pledge,Viitso & Ernstreits 2012: kī’l
GB305,Ma pēstab ēņtšta ǭ’j sū je’ds,,ma pēsta-b ēņtš-ta ǭ’j sū je’ds,1SG warm-1SG REFL-PRT oven mouth in.front,I warm myself in front of the oven,Viitso & Ernstreits 2012: peistõ
GB312,Siedā lǟ’ks kuigid vaļmõks sǭdõ,,sie-dā lǟ’-ks kuigid vaļmõ-ks sǭ-dõ,DEM-PRT go-COND somehow ready-TRA get-INF,This would have to get ready somehow,Viitso & Ernstreits 2012: kuigid
GB323,Kāimal jelājid pagānõd,,kāima-l jelā-ji-d pagān-õd,neighbor-ADE live-QUOT-PL pagan-PL,In the neighbourhood there reportedly live pagans,Viitso & Ernstreits 2012: kāimal
GB325-1,Kui pǟgiņ kõrd?,,kui pǟgiņ kõrd,how many time,How many times?,Viitso & Ernstreits 2012: pǟgiņ
GB325-2,Kui je’n aigõ?,,kui je’n aigõ,how much time.PRT,How much time?,AEDKL: DS0127-05
GB327,"Kõps läpš, kis ä’b või kǟ’dõ",,kõps läpš kis ä’b või kǟ’-dõ,hare child who NEG.3SG may.CNG walk-INF,A leveret who cannot walk,Viitso & Ernštreits 2012: vōpmatõ
GB331,"Ī’ž ma tǟnda ä’b sīe, mis kaš u’m nūolõn",,ī’ž ma tǟn-da ä’b sīe mis kaš u’m nūolõn,REFL 1SG 3SG-PRT NEG.1SG eat.CNG what cat be.3SG  lick.ACT.PST.PTCP,I myself don't eat what the cat has licked,Viitso & Ernštreits 2012: nūolõ
GB333,kuolmkimdõ,,kuolmkim-dõ,three.ten-PRT,thirty,Viitso & Ernštreits 2012: kuolmkimdõ
GB408,Līenõd tä’mmõn rǭ’dõ,,līenõ-d tä’mm-õn rǭ’-dõ,lend-2SG 3SG-DAT money-PART,You lend him/her money,Viitso & Ernštreits 2012: līenõ
GB415,Un tēg jelāt ve’l sǟ’l Tartus nǟ?,,un tēg jelā-t ve’l sǟ’l Tartu-s nǟ,and 2PL live-2PL still there Tartu-INE yes,"And you still live there in Tartu, yes?",AEDKL: SUHK0506-01
GB421,"Agā ma mõtlõb, ku se u’m mõitiz",,agā ma mõtlõ-b ku se u’m mõitiz,but 1SG think-1SG that DEM be.3SG different,But I think that it is different,Viitso & Ernštreits 2012: mõitiz
GB520,U’ņ lekš jarā,,u’ņ lek-š jarā,sleep go-PST.3SG PTCL,Sleep went away,Viitso & Ernštreits 2012: u’ņ
GB522,Ta ä’b tī’e eņtš kä’d vāldiņ: ä’b tǭ’ rǭ’dõ andõ,,ta ä’b tī’e eņtš kä’d vāldiņ ä’b tǭ’ rǭ’-dõ an-dõ,3SG NEG.3SG REFL.GEN hand.GEN open NEG.3SG want.CNG money-PRT give-INF,"S/he does not open his/her hand, s/he does not want to give money",Viitso & Ernštreits 2012: vāldiņ
