ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
GB121,Ystäväni lähti kun oli pakannut,,ystävä-ni läht-i kun ol-i pakan-nut,friend-POSS.1SG leave-PST.3SG when be-PST.3SG pack-ACT.PST.PTCP,My friend left after packing,Hakulinen et al. 2004:§ 1540
GB130,kipinöitä sinkoili ympäriinsä,,kipinö-i-tä sinkoil-i ympäriinsä,spark-PL-PRT fly-PST.3SG around,sparks were flying around,Hakulinen et al. 2004:§ 459
GB132,Talonmies siirsi pöydän,,talonmies siir-si pöydä-n,caretaker move-PST.3SG table-GEN,The caretaker moved the table.,Hakulinen et al. 2004:§ 307
GB134,"Minun täytyy ihmetellä, oliko tuo kaikki työ turhaa?",,minu-n täyty-y ihmetel-lä ol-i-ko tuo kaikki työ turha-a,1SG-GEN need-3SG wonder-INF1 be-PST.3SG-Q DIST.DEM all work useless-PRT,"I have to wonder, was all that work for nothing?",Hakulinen et al. 2004:§ 884
GB135-1,Minä löysin suppilovahveroita,,minä löy-si-n suppilovahvero-i-ta,1SG find-PST-1SG funnel.chanterelle-PL-PRT,I found funnel chanterelles,Hakulinen et al. 2004:§ 1366
GB135-2,"Minä pidän siitä, että asiat hoituvat ripeästi",,minä pidä-n siitä että asia-t hoit-u-vat ripeästi,1SG like-1SG DEM.ELA that thing-PL handle-AUT-3PL quickly,I like that things are done quickly,Hakulinen et al. 2004:§ 1144
GB136,Hän valitsi minut,,hän valits-i minu-t,3SG choose-PST.3SG 1SG-ACC,He chose me,Hakulinen et al. 2004:§ 871
GB139,Lähtekää Porvooseen,,lähte-kää Porvoo-seen,go-IMP.2PL Porvoo-ILL,Go to Porvoo,Hakulinen et al. 2004: § 889
GB140-1,Kirja ei ole pöydällä,,kirja ei ole pöydä-llä,book NEG.3SG be.CNG table-ADE,The book is not on the table,Mervi de Heer (p.c. 2019)
GB140-2,Tässä ei ole kirjoja,,tässä ei ole kirjo-j-a,here NEG.3SG be.CNG book-PL-PRT,Here are no books,Mervi de Heer (p.c. 2019)
GB140-3,Hän ei ole kirjailija,,hän ei ole kirjailija,3SG NEG.3SG be.CNG writer,He/she is not a writer,Mervi de Heer (p.c. 2019)
GB147,kerrotaan,,kerro-taan,tell-PASS,(it) is told,Hakulinen et al. 2004: § 110
GB159,ruokaruoka,,ruoka.ruoka,food.food,proper food (not junk food or anything like that),Hakulinen et al. 2004:§ 425
GB184,siniset kukat,,sinise-t kuka-t,blue-PL flower-PL,blue flowers,Karlsson 2018:125
GB185-1,tuo punainen kukka,,tuo punainen kukka,that red flower,that red flower,Karlsson 2018:125
GB185-2,nuo punaiset kukat,,nuo punaise-t kuka-t,those red-PL flower-PL,those red flowers,Atte Huhtala (p. c. 2026)
GB187,kirjanen,,kirja-nen,book-DIM,booklet,Hakulinen et al. 2004:§ 208
GB193,iso auto,,iso auto,big car,big car,Karlsson 2018:125
GB203,kaikki pellot,,kaikki pello-t,all field-PL,all fields,Hakulinen et al. 2004:§ 750
GB204-1,Suomen naiskeilaajat voittivat kaikki neljä otteluaan,,suomen naiskeilaaja-t voitt-i-vat kaikki neljä ottelu-a-an,Finnish woman.bowler-PL win-PST-3PL all four match-PRT-POSS.3,Finnish women bowlers won all four of their matches,Hakulinen et al. 2004:§ 752
GB204-2,Lähetä yksi dollari jokaiselle viidelle listalla olijalle,,lähetä yksi dollari jokaise-lle viide-lle lista-lla oli-ja-lle,send.IMP.2SG one dollar every-ALL five-ALL list-ADE be-AG.NMLZ-ALL,Send one dollar to each of the five people on the list.,Hakulinen et al. 2004:§ 752
GB250,En omista suksia,,e-n omista suks-i-a,NEG-1SG own.CNG ski-PRT-PL,I don’t have skis,Kielitoimiston sanakirja:omistaa
GB252,Minulla ei ole rahaa,,minu-lla ei ole raha-a,1SG-ADE NEG.3SG be.CNG money-PRT,I don't have money,Karlsson 2018:244
GB264,Onko täällä ketään?,,on-ko täällä ketään,be.3SG-Q here nobody,Is there anybody here?,Hakulinen et al. 2004:§ 1689
GB273,Minun autoni on isompi kuin sinun,,minu-n auto-ni on iso-mpi kuin sinu-n,1SG-GEN auto-POSS.1SG be.3SG big-CMPR than 2SG-GEN,My car is bigger than yours,Karlsson 2018:386
GB275,Olet minua vanhempi,,ole-t minu-a vanhe-mpi,be-2SG 1SG-PRT old-CMPR,You are older than me,Karlsson 2018:387
GB298,ette hyppää,,e-tte hyppää,NEG-2PL jump.CNG,You do not jump,Karlsson 2018:151
GB301,Me Annan kanssa lähdetään lomamatkalle,,Me Anna-n kanssa lähde-tään lomamatka-lle,1PL Anna-GEN with go-PASS.PRS holiday.trip-ALL,Anna and I are going on a holiday,Kurki 2024:381
GB305,kuivasin itseni,,kuiva-si-n itse-ni,dry-PST-1SG self-POSS.1SG,I dried myself,Hakulinen et al. 2004:§ 730
GB306,Esko ja Mikko kehuvat toisiaan,,Esko ja Mikko kehu-vat toisi-a-an,Esko and Mikko praise-3PL each.other-PRT-POSS.3,Esko and Mikko praise each other,Hakulinen et al. 2004:§ 732
GB312,antanemme,,anta-ne-mme,give-POT-1PL,we might give,Hakulinen et al. 2004:§ 115
GB325-1,Kuinka monta eri kieltä kuulet?,,kuinka mon-ta eri kiel-tä kuule-t,how many-PRT different language-PRT hear-2SG,How many different languages can you hear?,Hakulinen et al. 2004:§ 765
GB325-2,Kuinka paljon pullo olutta maksaa?,,kuinka paljon pullo olut-ta maksa-a?,how much bottle beer-PRT cost-3SG,How much does a bottle of bear cost?,Karlsson 2018:158
GB327,"isoäitini, joka oli mulle kuin äiti",,isoäiti-ni joka ol-i mu-lle kuin äiti,grandmother-POSS.1SG who be-PST.3SG 1SG-ALL like mother,"My grandmother, who was like a mother to me",Hakulinen et al. 2004:§ 1164
GB333,"kymmenen: kaksikymmentä, kolmekymmentä, neljäkymmentä …",,"kymmenen: kaksi.kymmen-tä, kolme.kymmen-tä, neljä.kymmen-tä","ten: two.ten-PRT, three.ten-PRT, four.ten-PRT","ten: twenty, thirty, fourty",Karlsson 2018:266-268
GB408,Tuo häne-t tänne!,,tuo häne-t tänne,bring.IMP.2SG 3SG-ACC here,Bring him/her here!,Karlsson 2018:214
GB415,Te olette EU:n ensimmäinen oikeusasiamies,,te ole-tte EU-n ensimmäinen oikeusasiamies,2PL be-2PL EU-GEN first ombudsman,You are the EU's first ombudsman,Hakulinen et al. 2004:§ 1273
GB421,"Tiedän, että tänään on keskiviikko",,tiedä-n että tänään on keskiviikko,know-1SG that today be.3SG Wednesday,I know that today is Wednesday,Hakulinen et al. 2004:§ 1561
GB432,Hannan auto,,Hanna-n auto,Hanna-GEN car,Hanna's car,Karlsson 2018:208
GB433,ovi : ovemme,,ovi : ove-mme,door : door-POSS.1PL,door : our door,Karlsson 2018:221
GB522,"Miehet eivät kuunnelleet, vaan ∅ raahasivat naiset mukaansa",,miehe-t ei-vät kuunnel-leet vaan raaha-si-vat naise-t mukaa-nsa,man-PL NEG-3PL listen-ACT.PST.PTCP.PL but drag-PST-3PL woman-PL along-POSS.3PL,The men didn't listen but dragged the women along.,Hakulinen et al. 2004:§ 1180
