ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
GB044,gajk almatja lä Árjepluoven,,gajk almatj-a lä Árjepluove-n,all person-NOM.PL be\3PL.PRS Arjeplog-INE.SG,all people are in Arjeplog,Wilbur 2014:140
GB047,dårrot : dårro,,dårro-t : dårr-o,fight-INF : fight-NMLZ.NOM.SG,"to fight : fight, battle",Wilbur 2014:199
GB048,málestit : málesdäddje,,málesti-t : máles-däddje,cook-INF : cook-NMLZ.NOM.SG,"to cook : cook, chef",Wilbur 2014:200
GB049,lávvlot : lávvlo,,lávvlo-t : lávvl-o,sing-INF : sing-NMLZ.NOM.SG,"to sing : song, hymn",Wilbur 2014:199 
GB065,gokt lä dan almatja namma majna ságasta?,,gokt lä d-a-n almatj-a namma ma-jna ságasta,how be.3SG.PRS DEM-DIST-GEN.SG person-GEN.SG name.NOM.SG REL-COM.SG talk.2SG.PRS,what is the name of that person who you are talking with?,Wilbur 2014:85
GB070,jo dan vuolen udemä ijav,,jo d-a-n vuolen ude-mä ija-v,yes DEM-DIST-GEN.SG under sleep-1PL.PST night-ACC.SG,"yes, and we slept under that for a night",Wilbur 2014:86
GB071,mån : muv,,mån : muv,1SG.NOM : 1SG.GEN,I : my,Wilbur 2014:114 
GB072,vággen Sálvojåhkå’l,,vágge-n Sálvo-jåhkå=l,valley-INE.SG Sálvo-creek\NOM.SG=be\3SG.PRS,Sálvo Creek is in the valley,Wilbur 2014:87
GB073 ,muvne ij lä aktak vuopta,,muvne ij lä aktak vuopta,1SG.INE NEG\3SG.PRS be\CNG none hair\NOM.PL,I don’t have any hair (on me isn’t a single hair),Wilbur 2014:141
GB074,så åtjo-jmä badjel nällje kronor tjilos dalloj,,så åtjojmä badjel nällje kronor tjilos dalloj,so receive-1PL.PST over four crowns kilogram at.that.time,so we received more than four Swedish crowns per kilogram back then,Wilbur 2014:189
GB075,ja tsáhpat biergov káfa sis,,ja tsáhpa-t biergo-v káfa sis,and cut-INF meat-ACC.SG coffee\GEN.SG into,and to cut meat into the coffee,Wilbur 2014:188
GB080,vádtsatjit,,vádtsa-tji-t,walk-DIM-INF,walk slowly,Wilbur 2014:203
GB083,månnå ja Jåssjå lijmen ulgon sirijd tjåggemin,,månnå ja Jåssjå li-jmen ulgon siri-jd tjågge-min,1SG.NOM and Josh\NOM.SG be-1DU.PST outside blueberry-ACC.PL pick-PROG,Josh and I were picking blueberries outside,Wilbur 2014:150
GB089,nå hålåv vuolgetjip del,,nå hålå-v vuolge-tji-p del,well say-1SG.PRS go-POT-1PL obviously,well then I say we should obviously go,Wilbur 2014:153
GB091,gullamin mån tjálav,,gulla-min mån tjála-v,listen-PROG 1SG.NOM write-1SG.PRS,I write while listening,Wilbur 2014:157
GB113,bussot : busodit,,busso-t: buso-di-t,blow-INF : blow-VBZ-INF,to blow : to blow out,Wilbur 2014:204-205
GB114,bassat : basádit  ,,bassa-t: basá-di-t  ,wash-INF : wash-VBZ-INF,to wash : to wash oneself,Wilbur 2014:204
GB117,mån lev sábme,,mån le-v sábme,1SG.NOM be-1SG.PRS Saami\NOM.SG,I am a Saami,Wilbur 2014:235
GB121,gu lijmä vuodjam dajna traktorijna Grållåjn,,gu li-jmä vuodja-m d-a-jna traktor-ijna Grållå-jn,when be-1PL.PST drive-PRF DEM-DIST-COM.SG tractor-COM.SG Grålle-COM.SG,when we had driven that  ’Grålle’ tractor,Wilbur 2014:142
GB126,váren gävdnu aj juomo,,váre-n gävdnu aj juomo,mountain-INE.SG exist\3PL.PRS also sorrel\NOM.PL,"there are sorrels in the mountains, too",Wilbur 2014:234
GB130,sån usjuda,,sån usjuda,3SG.NOM think\3SG.PRS,he thinks,Wilbur 2014:226
GB132,mån vuojnav bierdnav,,mån vuojna-v bierdna-v,1SG.NOM see-1SG.PRS bear-ACC.SG,I see a bear,Wilbur 2014:226
GB134,mån diedav gie lä,,mån dieda-v gie lä,1SG.NOM know-1SG.PRS who\NOM.SG be\3SG.PRS,I know who she is,Wilbur 2014:253
GB135-1,ja dä mån hålåv att sidav bajket,,ja dä mån hålå-v att sida-v bajke-t,and then 1SG.NOM say-1SG.PRS that want-1SG.PRS poop-INF,and then I say that I want to poop,Wilbur 2014:251
GB135-2,mån vuojnav bierdnav,,mån vuojna-v bierdna-v,1SG.NOM see-1SG.PRS bear-ACC.SG,I see a bear,Wilbur 2014:226
GB138,man mälgat lij gu lij hiejman iv mån diede,,man mälgat li-j gu li-j hiejma-n i-v mån diede,how far be-3SG.PST when be-3SG.PST home-INE.SG NEG-1SG.PRS 1SG.NOM know\CNG ,I don’t know how far it was to get home ,Wilbur 2014:253
GB139-1,ele tsábme!,,ele tsábme,NEG\SG.IMP hit\CNG,don’t hit!,Wilbur 2014:158
GB139-2,ittjij åbbå gävdno vuodja åsstet,,ittji-j åbbå gävdno vuodja åsste-t,NEG-3SG.PST at.all exist\CNG butter\NOM.SG buy-INF,there wasn’t any butter to buy at all,Wilbur 2014:241
GB140-1,ittjij åbbå gävdno vuodja åsstet,,ittji-j åbbå gävdno vuodja åsste-t,NEG-3SG.PST at.all exist\CNG butter\NOM.SG buy-INF,there wasn’t any butter to buy at all,Wilbur 2014:241
GB140-2,tjåddjåk nä ij lä tjåddjåk,,tjåddjåk nä ij lä tjåddjåk,esophagus\NOM.SG no NEG\3SG.PRS be\CNG esophagus\NOM.SG,"tjåddjåk, no, it’s not tjåddjåk",Wilbur 2014:194
GB147,men dá buhtsu ij lä mierkeduvvum,,men d-á buhtsu ij lä mierke-duvvu-m,but DEM-PROX\NOM.PL reindeer\NOM.PL NEG\3PL.PRS be\CNG mark-PASS-PRF,but these reindeer have not been marked,Wilbur 2014:159
GB155,dållå: dålåstit,,dållå: dålå-sti-t,fire\NOM.SG: fire-VBZ-INF,fire: to start a fire,Wilbur 2014:204
GB185,dajd gulijd giesijmä tjielkajn dik,,d-a-jd guli-jd giesi-jmä tjielka-jn dik,DEM-DIST-ACC.PL fish-ACC.PL pull-1PL.PST sled-COM.SG to.here,we pulled those fish here with a sled,Wilbur 2014:143
GB187,sabek : sabegatj,,sabek : sabega-tj,ski\NOM.SG : ski-DIM\NOM.SG,ski : little ski,Wilbur 2014:197
GB193,dat villges båtsoj,,d-a-t villges båtsoj,DEM-DIST-NOM.SG white reindeer\NOM.SG,that white reindeer,Wilbur 2014:128
GB203,gajk almatja lä Árjepluoven,,gajk almatj-a lä Árjepluove-n,all person-NOM.PL be\3PL.PRS Arjeplog-INE.SG,all people are in Arjeplog,Wilbur 2014:140
GB204-1,färt bäjjve mij bårojmä gulijd,,färt bäjjve mij båro-jmä guli-jd,every day\NOM.SG 1PL.NOM eat-1PL.pst fish-ACC.PL,every day we ate fish,Wilbur 2014:140
GB204-2,mån vaddav gajka buhtsujda biebmov,,mån vadda-v gajk-a buhtsu-jda biebmo-v,1SG.NOM give-1SG.PRS all-PL reindeer-ILL.PL food-ACC.SG,I give all the reindeer food,Wilbur 2014:140
GB250-1,ja dä inijmä gusajd,,ja dä ini-jmä gusa-jd,and then have-1PL.PST cow-ACC.PL,and then we had cows,Wilbur 2014:237
GB250-2,muvne lä akta mánná,,muvne lä akta mánná,1SG.INE be\3SG.PRS one child\NOM.SG,I have one child,Wilbur 2014:236
GB252,muvne lä akta mánná,,muvne lä akta mánná,1SG.INE be\3SG.PRS one child\NOM.SG,I have one child,Wilbur 2014:236
GB266,Inger lä stuorap várest,,Inger lä stuora-p váre-st,Inger\NOM.SG be\3SG.PRS big-CMPR\SG mountain-ELA.SG,Inger is bigger than a mountain,Wilbur 2014:238
GB275 ,Inger lä stuorap várest,,Inger lä stuora-p váre-st,Inger\NOM.SG be\3SG.PRS big-CMPR\SG mountain-ELA.SG,Inger is bigger than a mountain,Wilbur 2014:238
GB298,men iv lam dä månnå del skålån giesen,,men i-v l-am dä månnå del skålå-n giese-n,but NEG-1SG.PRS be-PRF\CNG then 1SG.NOM then school-INE.SG summer-INE.SG,but I haven’t been in school during the summer,Wilbur 2014:179
GB301,måj Jåsjåjn ,,måj Jåsjå-jn ,1DU.NOM Josh-COM.SG,I and Josh,Wilbur 2014:193
GB304,dat huvvsa bidtjiduvvuj Nisest,,d-a-t huvvsa bidtji-duvvu-j Nise-st,DEM-DIST-NOM.SG house\NOM.SG build-PASS-3SG.PST Nils-ELA.SG,that house was built by Nils,Wilbur 2014:158
GB305,mån ságastav etjan birra,,mån ságasta-v etja-n birra,1SG.NOM speak-1SG.PRS REFL-1SG.GEN about,I talk about myself,Wilbur 2014:118
GB312,"nä, virtitjav nuollat",,nä virti-tja-v nuolla-t,no must-POT-1SG undress-INF,"oh no, I’ll probably have to take off some clothes",Wilbur 2014:153
GB327,måj ma lin båhtam,,måj ma li-n båhta-m,1DU.NOM REL\NOM.PL be-3PL.PST come-PRF,we two who had come,Wilbur 2014:257
GB333,nälljelågev,,nällje-lågev,four-ten,fourty,Wilbur 2014:145
GB408,dä almatj biejaj risev dále nåvte,,dä almatj bieja-j rise-v dále nåvte,then person\NOM.SG put-3SG.PRS stick-ACC.SG now so,then one places the stick like this,Wilbur 2014:225
GB421,men mån diedav att háre lä jávren,,men mån dieda-v att háre lä jávre-n,but 1SG.NOM know-1SG.PRS that greyling\NOM.PL be\3PL.PRS lake-INE.SG,but I know that there are greyling in the lake,Wilbur 2014:251
GB522,båråv ruopsisav,,bårå-v ruopsisa-v,eat-1SG.PRS red-ACC.SG,I eat the red one,Wilbur 2014:129
