ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
GB075,jälgilöjä müüd hää männöö,,jälgi-lö-jä müüd hää männöö,footstep-PL-PRT along 3SG go.3SG,he follows the footsteps,Nirvi 1971:330
GB080,metsä lumettui ,,metsä lume-ttu-i ,forest snow-REFL-PST.3SG,the forest became snowy,Nirvi 1971:280
GB083,kävveelen : kävveelin,,kävveele-n : kävveel-i-n,walk-1SG : walk-PST-1SG,I walk : I walked,Nirvi 1971:238
GB089,lähedim pojan lafkoi ,,lähed-i-n poja-n lafkoi ,send-PST-1SG boy-GEN store.ILL,I sent the boy to the store,Nirvi 1971:284
GB091,kadan kattoa,,kada-n katto-a,cover-1SG roof-PRT,I'm building a roof,Nirvi 1971:144
GB111-1,tüdöid ujjuud,,tüdöi-d ujjuu-d,girl-PL swim-3PL,the girls are swimming,Nirvi 1971:143
GB111-2,miihed juuvad,,miihe-d juu-vad,man-PL drink-3PL,men drink,Nirvi 1971:109
GB113-1,aluksen alatši ujui,,alukse-n alatši uju-i,ship-GEN under swim-PST.3SG,he swam under the ship,Nirvi 1971:10
GB113-2,rannaaz ujudih hevoist,,rannaa-z uju-d-i-n hevois-t,beach-INE bath-CAUS-PST-1SG horse-PRT,I bathed the horse on the beach,Nirvi 1971:622
GB114,hänel hoituu rahhaa ,,häne-l hoit-uu rahha-a ,3SG-ADE keep-REFL-3SG money-PRT,he is good at saving money,Nirvi 1971:66
GB117,se on kaikkinee paha mado ,,se on kaikkinee paha mado ,it be.3SG generally bad snake,it is generally a bad snake,Nirvi 1971:123
GB119-1,elkää kerttää,,el-kää kerttä-ä,NEG-IMP.2PL touch-INF,do not touch,Nirvi 1971:158
GB119-2,siul käzi värizöö nigu olliist kannooja varastand ,,siu-l käzi värizöö nigu oll-iis-t kannoo-ja varasta-nd ,2SG-ADE hand shake-3SG as AUX-COND-2SG hen-PL.PRT steal-ACT.PST.PTCP,your hand is shaking as if you have stolen hens,Nirvi 1971:686
GB121,se on nenästünd jo ,,se on nenästü-nd jo ,this be.3SG get.angry-ACT.PST.PTCP already,this (one) has already got angry,Nirvi 1971:339
GB130,tüdöid magajaad,,tüdöi-d magajaa-d,girl-PL sleep-3PL,the girls are sleeping,Nirvi 1971:615
GB132,musta kazi püütää hiirilöjä ,,musta kazi püütää hiiri-lö-jä ,black cat catch-3SG mouse-PL-PRT,black cat catches mice,Nirvi 1971:141
GB134,"kuim mond om meijen küläs, kummad mahtaad lukkiia kirjaa?",,"kuin mon-d on meije-n külä-s, kumma-d mahtaa-d lukkii-a kirja-a",how many-PRT be.3SG 1PL-GEN villages-INE who-PL can-3PL read-INF book-PRT,how many (people) are there in our village who can read a book?,Nirvi 1971:280
GB135,miä tahoin köhähtäissä,,miä taho-i-n köhä-htäiss-ä,1SG want-PST-1SG cough-MOM-INF,I wanted to cough,Nirvi 1971:240
GB138,em miä muissa ,,e-m miä muissa ,NEG.-1SG 1SG remember.CNG,I don't remember,Nirvi 1971:33
GB139-1,tääld ed nää päiväl laskua,,tää-ld e-d nää päivä-n lasku-a,there-ELA NEG-2SG see.CNG sun-GEN drop-PRT,you can't see the sunset from there,Nirvi 1971:27
GB139-2,elä maitoa tilguttele maaha,,elä maito-a tilgutt-ele maa-ha,NEG.IMP.2SG milk-PRT drip-FRQ-CNG ground-ILL,don't drip milk,Nirvi 1971:31
GB140-1,ei oo tuuld,,ei oo tuul-d,NEG.3SG be.CNG wind-PRT,there is no wind,Nirvi 1971:107
GB140-2,"ku ei oo vees, kugad räütüüd",,ku ei oo vee-s kuga-d räütüü-d,if NEG.3SG be.CNG water-INE flower-PL wither-3PL,flowers wither if they are not in water,Nirvi 1971:498
GB140-3,hää ei oo terve,,hää ei oo terve,3SG NEG.3SG be.CNG healthy,s/he is not well,Nirvi 1971:65
GB147,perzehüksed on jo mond kertaa pöksüild paigattu,,perzehükse-d on jo mon-d kerta-a pöksü-i-ld paiga-ttu,butt-PL be.3SG already many-PRT time-PRT trousers-PL-ABL patch-IPS.PST.PTCP,the butt of the trousers has already been patched several times,Nirvi 1971:373
GB155,händ nagrattaa ku miä pettelen,,hän-d nagra-ttaa ku miä pettele-n,3SG-PRT laugh-CAUS.3SG when 1SG lie-1SG,it makes him/her laugh when I lie,Nirvi 1971:332
GB184,meil oltii kaig vanhad miihet partoin kera,,mei-l ol-tii kaig vanha-d miihe-t parto-i-n kera,1PL-ADE be-IPS.PST all old-PL man-PL beard-PL-GEN with ,all our old men had beards,Nirvi 1971:384
GB185-1,maksoit siä senen velan?,,makso-i-t siä sene-n vela-n,pay-PST-2SG 2SG DEM-GEN debt-GEN,Did you pay that debt?,Nirvi 1971:549
GB185-2,nämäd nübläd,,nämä-d nüblä-d,DEM-PL button-PL,these buttons,Nirvi 1971:478
GB187,konna : konnikkain,,konna : konni-kkain,frog : frog-DIM,frog : a little frog,Nirvi 1971:191
GB193,"mää siä vettee, siul on pidäd varred",,mää siä vettee siu-l on pidä-d varre-d,go.IMP.2SG 2SG water.ILL 2SG-ADE be.3SG long-PL boot_legs-PL,"you go into the water, you have long boot legs",Nirvi 1971:411
GB203-1,kaig ommeenapuud,,kaig ommeenapuu-d,all apple_tree-PL,all apple trees,Nirvi 1971:143
GB203-2,kezätüüt kaig,,kezätüü-t kaig,summer_job-PL all,all summertime jobs,Nirvi 1971:161
GB204-1,käsittelin kaig astiad kanneeld,,käsittel-i-n kaig astia-d kannee-ld,touch-PST-1SG all dish-PL table-ELA,I touched all the dishes on the table,Nirvi 1971:237
GB204-2,joga pühä oli se kirkko täün väkkiiä,,joga pühä ol-i se kirkko täün väkkii-ä,every Sunday be-PST.3SG this church full people-PRT,every Sunday this church was full of people,Nirvi 1971:105
GB252,miul on nii puhtahaist hoonehed,,miu-l on nii puhtahais-t hoonehe-d,1SG-ADE be.3SG such clean-PL room-PL,I have such clean rooms,Nirvi 1971:435
GB257,siä määt kottii? ,,siä mää-d kottii,2SG go-2SG home.ILL,are you going home?,Nirvi 1971:342
GB260,möisiist siä miule kengämpohjad?,,mö-isi-is-t siä miu-le kengänpohja-d?,sell-CND-CND-2SG 2SG 1SG-ALL shoe_sole-PL,would you sell me shoe soles?,Nirvi 1971:330
GB264,onga teil lehm jo poikiist?,,on-ga tei-l lehm jo poikiis-t,be.3SG-Q 2PL-ADE cow already calve-ACT.PST.PTCP,has your cow calved yet?,Nirvi 1971:420
GB266,keskimäin sormi om pidemp toisiist,,keskimäin sormi on pide-mp tois-ii-st,middle finger be.3SG long-CMPR other-PL-ELA,the middle finger is longer than the others,Nirvi 1971:159
GB273,muna ei joo konsaa ved viizahemp kuin kana,,muna ei oo konsaa ved viizahe-mp kuin kana,egg NEG.3SG be.CNG never namely smart-CMPR than hen,"namely, the egg is never smarter than the chicken",Nirvi 1971:674
GB275,kaigist kallihemb on emä ,,kaig-i-st kallihe-mb on emä ,all-PL-ELA dear-CMPR be.3SG mother,mother is the dearest of all,Nirvi 1971:122
GB298,em miä muissa ,,e-m miä muissa ,NEG.AUX-1SG 1SG remember.CNG,I don't remember,Nirvi 1971:33
GB305,miä join itseen humalaa,,miä jo-i-n itsee-n humalaa,1SG drink-PST-1SG REFL-POSS.1SG drunk-ILL,I got myself drunk,Nirvi 1971:97
GB312,murginajjaizin,,murginajja-izi-n,eat_breakfast-COND-1SG,I would eat breakfast,Nirvi 1971:319
GB327,"sid oli seel vanhoja ämmiä, kummat senen praavittiid ",,"sid ol-i seel vanho-ja ämm-i-ä, kumma-d sene-n praavitt-ii-d ",then be-PST.3SG there old-PL.PRT old_woman-PL-PRT who-PL it-GEN heal-PST-3PL,then there were old women who healed it,Nirvi 1971:697
GB328,"kumb on heenost rihmast, se ottaa kallaa paremb",,"kumb on heeno-st rihma-st, se ottaa kalla-a pare-mb",what be.3SG thin-ELA cord-ELA this take.3SG fish-PRT good-CMPR,"The (fishing net), which is of thin cord, catches fish better",Nirvi 1971:218
GB331,"meil uulitsan ovi, kummast käütii uulitsalle, se pantii ööks kiin",,"mei-l uulitsa-n ovi, kumma-st käü-tii uulitsa-lle, se pan-tii öö-ks kiin",1PL-ADE street-GEN door what-ELA go-IPS.PST street-ALL it put-IPS.PST night-TRA closed,our street side door which led to the street was closed for the night,Nirvi 1971:218
GB333,kaheksakümmend,,kaheksakümme-nd,eight.ten-PRT,eighty,Nirvi 1971:121
GB415,pittääks teille leipää?,,pittää-ks tei-lle leipä-ä,must-Q 2PL-ALL bread-PRT,do you need bread?,Nirvi 1971:412
GB421,kenkää ei tiitäänd arvada jot suur soda loppuu seitsemäv vooen peräst,,ken-kää ei tiitää-nd arva-da jot suur soda loppuu seitsemä-n vooe-n peräst,who-CL.NEG NEG.3SG know-ACT.PST.PTCP think-INF that great war end-3SG seven-GEN year-GEN after,no one thought that the great war would end in seven years,Nirvi 1971:20
GB432,koiram penigad,,koira-n peniga-d,dog-GEN-puppy-PL,dog puppies,Nirvi 1971:183
GB433,mää sialleez!,,mää sia-llee-z,go-IMP.2SG place-ALL-POSS.2SG,go to your place!,Nirvi 1971:522
GB522,kuhu läksiid?,,kuhu läks-ii-d,where-ILL go-PST-3PL,where did they go?,Nirvi 1971:210
