ID,Feature,Value,Source,Comment,Example
GB117,Is there a copula for predicate nominals?,1,Wilbur 2014:235-237,,GB117
GB118,Are there serial verb constructions?,0,Wilbur 2014:in passim,,
GB119,Can mood be marked by an inflecting word (‘auxiliary verb’)?,0,Wilbur 2014:151-153,,
GB120,Can aspect be marked by an inflecting word (‘auxiliary verb’)?,0,Wilbur 2014:155-157,,
GB121,Can tense be marked by an inflecting word (‘auxiliary verb’)?,1,Wilbur 2014:155-156,,GB121
GB122,Is verb compounding a regular process?,0,Wilbur 2014:in passim,,
GB123,Are there verb-adjunct (aka light-verb) constructions?,0,Wilbur 2014:in passim,,
GB124,Is incorporation of nouns into verbs a productive intransitivizing process?,0,Wilbur 2014:in passim,,
GB126,Is there an existential verb?,1,Wilbur 2014:234-235,,GB126
GB127,Are different posture verbs used obligatorily depending on an inanimate locatum's shape or position (e.g. ‘to lie’ vs. ‘to stand’)?,0,Wilbur 2014:in passim,,
GB129,Is there a notably small number of verb roots in the language?,0,Wilbur 2014:150,,
GB130,What is the pragmatically unmarked order of S and V in intransitive clauses?,1,Wilbur 2014:226-230,,GB130
GB131,Is a pragmatically unmarked constituent order verb-initial for transitive clauses?,0,Wilbur 2014:226-230,,
GB132,Is a pragmatically unmarked constituent order verb-medial for transitive clauses?,1,Wilbur 2014:226-230," However, the part of the Pite Saami corpus that contains natural language situations confirms the absence of fixed constituent order based on syntactic criteria (Wilbur 2014: 227).",GB132
GB133,Is a pragmatically unmarked constituent order verb-final for transitive clauses?,0,Wilbur 2014:226-230,,
GB134,Is the order of constituents the same in main and subordinate clauses?,1,Wilbur 2014:250-259,,GB134
GB135,Do clausal objects usually occur in the same position as nominal objects?,1,Wilbur 2014:250-259,,"GB135-1, GB135-2"
GB136,"Is the order of core argument (i.e. S, A, and P) constituents fixed?",0,Wilbur 2014:225-230,,
GB137,Can standard negation be marked clause-finally?,0,Wilbur 2014:240-241,,
GB138,Can standard negation be marked clause-initially?,1,"Wilbur 2014:240-241, 252-253",,GB138
GB139,Is there a difference between imperative (prohibitive) and declarative negation constructions?,1,Wilbur 2014:179-180,,"GB139-1, GB139-2"
GB140,"Is verbal predication marked by the same negator as all of the following types of predication: locational, existential and nominal?",1,Wilbur 2014:240-241,,"GB140-1 , GB140-2"
GB146,Is there a morpho-syntactic distinction between predicates expressing controlled versus uncontrolled events or states?,0,Wilbur 2014:in passim,,
GB147,Is there a morphological passive marked on the lexical verb?,1,Wilbur 2014:158-159,,GB147
GB148,Is there a morphological antipassive marked on the lexical verb?,0,Wilbur 2014:149-181,,
GB149,Is there a morphologically marked inverse on verbs?,0,Wilbur 2014:149-181,,
GB150,Is there clause chaining?,0,Wilbur 2014:in passim,,
GB151,Is there an overt verb marker dedicated to signaling coreference or noncoreference between the subject of one clause and an argument of an adjacent clause (‘switch reference’)?,0,Wilbur 2014:in passim,,
GB152,Is there a morphologically marked distinction between simultaneous and sequential clauses?,0,Wilbur 2014:in passim,,
GB155,Are causatives formed by affixes or clitics on verbs?,1,Wilbur 2014:204,,GB155
GB156,Is there a causative construction involving an element that is unmistakably grammaticalized from a verb for ‘to say’?,0,Wilbur 2014:in passim,,
GB158,Are verbs reduplicated?,0,Wilbur 2014:149-181,,
GB159,Are nouns reduplicated?,0,Wilbur 2014:83-111,,
GB160,Are elements apart from verbs or nouns reduplicated?,0,Wilbur 2014:in passim,,
GB165,Is there a productive morphological trial marker on nouns?,0,Wilbur 2014:83-111,,
GB166,Is there a productive morphological paucal marker on nouns?,0,Wilbur 2014:83-111,,
GB167,Is there a logophoric pronoun?,0,Wilbur 2014:113-125,,
GB170,Can an adnominal property word agree with the noun in noun class/gender?,0,Wilbur 2014:in passim,,
GB171,Can an adnominal demonstrative agree with the noun in noun class/gender?,0,Wilbur 2014:in passim,,
GB172,Can an article agree with the noun in noun class/gender?,0,Wilbur 2014:in passim,,
GB177,"Can the verb carry a marker of animacy of argument, unrelated to any noun class/gender of the argument visible in the NP domain?",0,Wilbur 2014:in passim,,
GB184,Can an adnominal property word agree with the noun in number?,0,Wilbur 2014:127-129,,
GB185,Can an adnominal demonstrative agree with the noun in number?,1,Wilbur 2014:142-143,,GB185
GB186,Can an article agree with the noun in number?,0,Wilbur 2014:in passim,,
GB187,Is there any productive diminutive marking on the noun (exclude marking by system of nominal classification only)?,1,Wilbur 2014:196-197,,GB187
GB188,Is there any productive augmentative marking on the noun (exclude marking by system of nominal classification only)?,0,Wilbur 2014:in passim,,
GB192,Is there a noun class/gender system where a noun’s phonological properties are a factor in class assignment?,0,Wilbur 2014:in passim,,
GB193,What is the order of adnominal property word and noun?,1,Wilbur 2014:128-130,,GB193
GB196,Is there a masculine/feminine distinction in phonologically independent second person pronouns?,0,Wilbur 2014:113-125,,
GB197,Is there a masculine/feminine distinction in phonologically independent first person pronouns?,0,Wilbur 2014:113-125,,
GB198,Can an adnominal numeral agree with the noun in noun class/gender?,0,Wilbur 2014:in passim,,
GB203,What is the order of the adnominal collective universal quantifier (‘all’) and the noun?,1,Wilbur 2014:140-142,,GB203
GB204,Do collective (‘all’) and distributive (‘every’) universal quantifiers differ in their forms or their syntactic positions?,1,Wilbur 2014:140-142,,"GB204-1, GB204-2 "
GB250,Can predicative possession be expressed with a transitive ‘habeo’ verb?,1,Wilbur 2014:236-237,,"GB250-1, GB250-2 "
GB252,Can predicative possession be expressed with an S-like possessum and a locative-coded possessor?,1,Wilbur 2014:236-237,,GB252
GB253,Can predicative possession be expressed with an S-like possessum and a dative-coded possessor?,0,Wilbur 2014:in passim,,
GB254,Can predicative possession be expressed with an S-like possessum and a possessor that is coded like an adnominal possessor?,0,Wilbur 2014:in passim,,
GB256,Can predicative possession be expressed with a comitative/conjunctional construction?,0,Wilbur 2014:in passim,,
GB257,Can polar interrogation be marked by intonation only?,0,Wilbur 2014:244-245,,
GB260,Can polar interrogation be indicated by a special word order?,0,Wilbur 2014:244-245,"In polar interrogative clauses, the finite verb typically precedes the subject (Wilbur 2014: 244).",
GB262,Is there a clause-initial polar interrogative particle?,0,"Wilbur 2014:186-187, 244-245",,
GB263,Is there a clause-final polar interrogative particle?,0,"Wilbur 2014:186-187, 244-245",,
GB264,Is there a polar interrogative particle that most commonly occurs neither clause-initially nor clause-finally?,0,"Wilbur 2014:186-187, 244-245",,
GB265,"Is there a comparative construction that includes a form that elsewhere means ‘surpass, exceed’?",0,Wilbur 2014:135-138,,
GB266,Is there a comparative construction that employs a marker of the standard which elsewhere has a locational meaning?,1,Wilbur 2014:137-138,,GB266
GB270,Can comparatives be expressed using two conjoined clauses?,0,Wilbur 2014:137-138,,
GB273,Is there a comparative construction with a standard marker that elsewhere has neither a locational meaning nor a ‘surpass/exceed’ meaning?,0,Wilbur 2014:137-138,,
GB275,Is there a bound comparative degree marker on the property word in a comparative construction?,1,Wilbur 2014:135-138,,GB275
GB276,Is there a non-bound comparative degree marker modifying the property word in a comparative construction?,0,Wilbur 2014:135-138,,
GB285,Can polar interrogation be marked by a question particle and verbal morphology?,0,"Wilbur 2014:186-187, 244-245",,
GB286,Can polar interrogation be indicated by overt verbal morphology only?,0,Wilbur 2014:244-245,,
GB291,Can polar interrogation be marked by tone?,0,Wilbur 2014:244-245,,
GB296,Is there a phonologically or morphosyntactically definable class of ideophones that includes ideophones depicting imagery beyond sound?,0,Wilbur 2014:in passim,,
GB297,Can polar interrogation be indicated by a V-not-V construction?,0,Wilbur 2014:244-245,,
GB298,Can standard negation be marked by an inflecting word (‘auxiliary verb’)?,1,Wilbur 2014:179-180,,GB298
GB299,Can standard negation be marked by a non-inflecting word (‘auxiliary particle’)?,0,Wilbur 2014:157-158,,
GB300,Does the verb for ‘give’ have suppletive verb forms?,0,Wilbur 2014:in passim,,
GB301,Is there an inclusory construction?,1,Wilbur 2014:193,,GB301
GB302,Is there a phonologically free passive marker (‘particle’ or ‘auxiliary’)?,0,Wilbur 2014:158-159,,
GB303,Is there a phonologically free antipassive marker (‘particle’ or ‘auxiliary’)?,0,Wilbur 2014:in passim,,
GB304,Can the agent be expressed overtly in a passive clause?,1,Wilbur 2014:158-159,,GB304
GB305,Is there a phonologically independent reflexive marker?,1,Wilbur 2014:117-119,,GB305
GB306,Is there a phonologically independent reciprocal marker that does not consist of two quantifiers (e.g. each + other; two + two)?,0,Wilbur 2014:in passim,,
GB309,"Are there multiple past or multiple future tenses, distinguishing distance from Time of Reference?",0,Wilbur 2014:in passim,,
GB312,Is there overt morphological marking on the verb dedicated to mood?,1,Wilbur 2014:151-153,,GB312
GB313,Are there special adnominal possessive pronouns that are not formed by an otherwise regular process?,0,Wilbur 2014:111,,
GB314,Can augmentative meaning be expressed productively by a shift of noun class/gender?,0,Wilbur 2014:in passim,,
GB315,Can diminutive meaning be expressed productively by a shift of noun class/gender?,0,Wilbur 2014:in passim,,
GB316,Is singular number regularly marked in the noun phrase by a phonologically free element?,0,Wilbur 2014:in passim,,
GB317,Is dual number regularly marked in the noun phrase by a phonologically free element?,0,Wilbur 2014:in passim,,
GB318,Is plural number regularly marked in the noun phrase by a phonologically free element?,0,Wilbur 2014:in passim,,
GB319,Is trial number regularly marked in the noun phrase by a phonologically free element?,0,Wilbur 2014:in passim,,
GB320,Is paucal number regularly marked in the noun phrase by a phonologically free element?,0,Wilbur 2014:in passim,,
GB321,Is there a large class of nouns whose noun class/gender is not phonologically or semantically predictable?,0,Wilbur 2014:in passim,,
GB322,Is there grammatical marking of direct evidence (perceived with the senses)?,0,Wilbur 2014:in passim,,
GB323,"Is there grammatical marking of indirect evidence (hearsay, inference, etc.)?",0,Wilbur 2014:in passim,,
GB324,"Is there an interrogative verb for content interrogatives (who?, what?, etc.)?",0,Wilbur 2014:242-245,,
GB325,Is there a count/mass distinction in interrogative quantifiers?,0,"Wilbur 2014:140-142, 242-245",,
GB326,Do (nominal) content interrogatives normally or frequently occur in situ?,0,Wilbur 2014:242-245,,
GB327,Can the relative clause follow the noun?,1,Wilbur 2014:256-259,,GB327
GB328,Can the relative clause precede the noun?,0,Wilbur 2014:256-259,,
GB329,Are there internally-headed relative clauses?,0,Wilbur 2014:256-259,,
GB330,Are there correlative relative clauses?,0,Wilbur 2014:256-259,,
GB331,Are there non-adjacent relative clauses?,0,Wilbur 2014:256-259,,
GB333,Is there a decimal numeral system?,1,Wilbur 2014:143-148,,GB333
GB334,Is there synchronic evidence for any element of a quinary numeral system?,0,Wilbur 2014:143-148,,
GB335,Is there synchronic evidence for any element of a vigesimal numeral system?,0,Wilbur 2014:143-148,,
GB336,Is there a body-part tallying system?,0,Wilbur 2014:143-148,,
GB400,"Are all person categories neutralized in some voice, tense, aspect, mood and/or negation?",0,Wilbur 2014:149-181,,
GB401,Is there a class of patient-labile verbs?,0,Wilbur 2014:in passim,,
GB402,Does the verb for ‘see’ have suppletive verb forms?,0,Wilbur 2014:in passim,,
GB403,Does the verb for ‘come’ have suppletive verb forms?,0,Wilbur 2014:in passim,,
GB408,Is there any accusative alignment of flagging?,1,Wilbur 2014:225-226,,GB408
GB409,Is there any ergative alignment of flagging?,0,Wilbur 2014:225-226,,
GB410,Is there any neutral alignment of flagging?,0,Wilbur 2014:225-226,,
GB415,Is there a politeness distinction in second person forms?,0,Wilbur 2014:113-115,,
GB421,Is there a preposed complementizer for complements of verbs of thinking and/or knowing?,1,Wilbur 2014:250-254,,GB421
GB422,Is there a postposed complementizer for complements of verbs of thinking and/or knowing?,0,Wilbur 2014:250-254,,
GB430,Can adnominal possession be marked by a prefix on the possessor?,0,Wilbur 2014:108-111,,
GB431,Can adnominal possession be marked by a prefix on the possessed noun?,0,Wilbur 2014:108-111,,
GB432,Can adnominal possession be marked by a suffix on the possessor?,0,Wilbur 2014:108-111,,
GB433,Can adnominal possession be marked by a suffix on the possessed noun?,0,Wilbur 2014:108-111,,
GB519,Can mood be marked by a non-inflecting word ('auxiliary particle')?,0,Wilbur 2014:151-153,,
GB520,Can aspect be marked by a non-inflecting word (‘auxiliary particle’)?,0,Wilbur 2014:155-157,,
GB521,Can tense be marked by a non-inflecting word (‘auxiliary particle’)?,0,Wilbur 2014:150-151,,
GB522,Can the S or A argument be omitted from a pragmatically unmarked clause when the referent is inferable from context ('pro-drop')?,1,Wilbur 2014:251,,GB522
