ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
GB049,palama : palang,,pala-ma : pala-ng,burn-SUP : burn-VN,to burn : fire,VES:põleng
GB065,kärnäri tarõ ka kõik täüs,,kärnäri tarõ ka kõik täüs,gardener.GEN room also all full,The gardener's room was also full,Keem and Käsi 2022:218
GB070,ja sis tagajalgu peeti kinniq ja edejalgu ka peeti kinniq,,ja sis tagajalg-u pee-ti kinniq ja edejalgu ka pee-ti kinniq,and then back.leg-PL.PRT keep-IPS.PST fixed and front.leg.PL.PRT also keep-IPS.PST fixed,And then the front legs were held and the hind legs were also held,Keem and Käsi 2002:220
GB071,sis praaditi näid,,sis praadi-ti nä-i-d,then fry-IPS.PST 3PL-PL-PRT,Then they were fried,Keem and Käsi 2022:221
GB072,Uhtinõnast Piirisaardõ om nüüt uma katś kilomeetrit kõvastõ,,Uhtinõna-st Piirisaar-dõ om nüüt uma katś kilomeetri-t kõvastõ,PN-ELA PN-ILL be.3SG now about two kilometre-PRT ADV,There's at least 2 kilometres between Uhtinõna to Piirisaarõ,Keem and Käsi 2002:120
GB073,es tahaq mullõ nigu näüdädäq,,es tahaq mu-llõ nigu näüdä-däq,NEG.PST want.CNG 1SG-ALL like show-INF,Like he didn't want to show me,Keem and Käsi 2002:272
GB074,poisś ronõ üle aia,,poiss ronõ üle aia,boy climb.PST.3SG over fence.GEN,Boy climbed over the fence,VES:üle
GB075,lavva pääle,,lavva pääle,table.GEN onto,on(to) the table,Iva 2007:53
GB080,mõrahuma,,mõra-hu-ma,fissure-MOM-SUP,"to fissure in a moment, to crack in a moment",Keem and Käsi 2002:30
GB083,annit,,ann-i-t,give-PST-2SG,you gave,Iva 2007:90
GB089,käüskeles tarrõ piten,,käü-skele-s tarrõ piten,walk-FRQ-3SG room.PRT around,S/he walks around the room,VES:kõndima
GB091,mi süümiq kolm kõrd päävän,,mi süü-miq kolm kõrd päävä-n,1PL eat-1PL three times day-INE,We eat three times a day,VES:sööma
GB107,võta-aiq,,võta-aiq,take-NEG,Does not take,Iva 2007:81
GB111-1,eläs,,elä-s,live-3SG,(S/he) lives,Iva 2007:83-84
GB111-2,tege,,tege,make.3SG,(S/he) makes,Iva 2007:83-84
GB113-1,pereq süü üten lavvan,,pereq süü üte-n lavva-n,family eat.3SG one-INE table-INE,Family eats behind one table,VES:laud
GB113-2,tä süüt tsiko,,tä süü-t tsiko,3SG eat-CAUS.3SG pig.PL.PRT,S/he feeds pigs,VES:söötma
GB114-1,hoidma : hoiduma,,hoid-ma : hoid-u-ma,hold-SUP : hold-REFL-SUP,to hold : retaining,"VES:hoidma, hoiduma"
GB117,seo jago om tasanõ,,seo jago om tasanõ,DEM.SPKR.PROX part be.3SG flat,This part is flat,Keem and Käsi 2002:173
GB121,võta : olõ võtnuq,,võta : olõ võt-nuq,take.1SG : be.1SG take-ACT.PST.PTCP,I take: I have taken,Iva 2001:79–80
GB130,piniq nädseleseq,,pini-q nädse-le-seq,dog-PL frolick-FRQ-3PL,The dogs are frolicking,VES:hullama
GB132,sõs mi tapimi tsia,,sõs mi tap-i-mi tsia,then 1PL kill-PST-1PL pig.GEN,Then we killed a pig,Keem and Käsi 2002:102
GB134,"ma tiiä, et sa võlsit mullõ",,"ma tiiä, et sa võlsi-t mu-llõ",1SG know.1SG that 2SG lie-2SG 1SG-ALL,I know you're lying to me,VES:teadma
GB135,ma tiiä tuud umast elost,,ma tiiä tuu-d uma-st elo-st,1SG know.1SG DEM.DIST-PRT own-ELA life-ELA,I know it from my own life,VES:kogemus
GB137,ei olõ ma säänest tennüq ei,,ei olõ ma säänes-t ten-nüq ei,NEG be.CNG 1SG such-PRT make-ACT.PST.PTCP NEG,I have not done a one like this,Pilvik and Plado and Lindström 2021
GB139-1,ei annaq,,ei annaq,NEG give.CNG,Do / does not give,Iva 2007:102
GB139-2,ärq andkuq,,ärq and-kuq,NEG.IMP give-NEG.IMP,Don't give!,Iva 2007:102
GB140-1,tõist säänest poksin ei olõq,,tõis-t sääne-st poksi-n ei olõq,other-PRT such-PRT box-INE NEG be.CNG,There is no other like him/her in boxing,VES:fenomen
GB140-2,püüdjät ka inämb ei olõq,,püüd-jä-t ka inämb ei olõq,catch-AG.NMLZ-PRT too more NEG be.CNG,There is no catcher any more,Keem and Käsi 2002:122
GB140-3,sõs päält tuu ei olõ enämp lubatu,,sõs päält tuu ei olõ enämp luba-tu,then after DEM.DIST.GEN NEG be.CNG more permit-PASS.PST.PTCP,Then after that it is no longer allowed,Keem and Käsi 2002:132
GB147,"ma visada, sa visatat, tä võetas",,"ma visa-da, sa visa-ta-t, tä võe-ta-s",1SG throw-PASS.1SG 2SG throw-PASS-2SG 3SG throw-PASS-3SG,"I am being thrown, you are being thrown s/he is being thrown.",Iva 2007:100
GB155,külmetämä,,külme-tä-mä,cold-CAUS-SUP,freeze,VES:külmetämä
GB184,pikil ja pümehil sügüseõdagil loemiq kamina iin raamatut,,pik-i-l ja pümeh-i-l sügüseõdag-i-l loe-miq kamina iin raamatu-t,long-PL-ADE and dark-PL-ADE autumn.evening-PL-ADE read-1PL fireplace.GEN front book-PRT,On long and dark autumn evenings we read a book in front of the fireplace,VES:sügis
GB185,mille sa taad teit?,,mille sa taa-d te-i-t?,Q 2SG DEM.SPKR.PROX-PRT make-PST-2SG,Why did you do this?,VES:mistarvis
GB187,timä tsill´okõnõ matal' majakõnõ oll' ilma aknidõ ja korsnaldaq,,timä tsill´o-kõnõ matal' maja-kõnõ oll' ilma akn-i-dõ ja korsna-ldaq,3SG.GEN small-DIM low house-DIM be.PST.3SG without window-PL-ABE and chimney-ABE,"His / her small, low little house was without windows and without a chimney",VES:onn
GB193,suuŕ tarõ,,suuŕ tarõ,big room,big room,VES:suur
GB203,kõik kotussõq ommaq kinniq,,kõik kotussõ-q ommaq kinniq,all place-PL be.3PL closed,All places are closed,VES:kõik
GB204-1,kõik kotussõq ommaq kinniq,,kõik kotussõ-q ommaq kinniq,all place-PL be.3PL closed,All places are closed,VES:kõik
GB204-2,egä aastaga,,egä aastaga,every year,every year,VES:iga
GB252,tüümehel olliq tulõkimmäq rõivaq,,tüümehe-l olliq tulõkimmä-q rõiva-q,work.man-ADE be.PST.3PL fireproof-PL cloth-PL,The worker had fireproof clothes,VES:tulekindel
GB260,om sul viil mõni võlśkus tagavaras?,,om su-l viil mõni võlśkus tagavara-s?,be.3SG 2SG-ADE more some trick reserve-TRA,Do you have any more tricks up your sleeve?,VES:tagavara
GB262,kas seo platś om prii?,,kas seo platś om prii?,Q DEM.SPKR.PROX place be.3SG vacant,Is this place free?,VES:koht
GB263,läät vällä vai?,,lää-t vällä vai?,go-2SG out.ILL Q,Are you going out?,VES:või
GB273,minoq ommaq suurõmbaq ku tuloq,,min-o-q ommaq suurõ-mba-q ku tul-o-q,go-DN-PL be.3PL big-COMP-PL than come-DN-PL,Expences are bigger than the earnings,VES:kulu
GB298-1,saa eiq,,saa eiq,get.CNG NEG,Does not get,VES:ei
GB298-2,saa es,,saa es,get.CNG NEG.PST,Did not get,VES:ei
GB304,"Vastaossuisi um mitut sorti ja ku näist kynõldas, sys peetas hariligult silmäh loogiliidsi vastaossuisi - näütüses B. Russelli puult kirjä pant niiüldäq ""habõna-aaja"" vastaossust ",,Vastaossuis-i um mitu-t sorti ja ku näi-st kynõlda-s sys peeta-s hariligult silmä-h loogiliids-i vastaossuis-i näütüse-s B.Russelli puult kirjä pan-t niiüldäq habõna-aaja vastaossus-t ,paradox-PL.PRT be.3SG several-PRT kind.PL.PRT and if 3SG-ELA speak-IPS then keep-IPS usually eye-INE logical-PL.PRT paradox-PL.PRT example-TRA PN by writing.ILL put-PASS.PST.PTCP so-called barber paradox-PRT ,"There are several paradoxes, and when they are spoken about, the so-called Barber paradox, written by B. Russell, is usually meant",Kasak 1990:69–77
GB305,otś hindäle puhkusõ aos kotussõtäütjät,,otś hindä-le puhkusõ ao-s kotussõtäütjä-t,search.PST.3SG REFL-ALL vacation.GEN time-TRA replacement-PRT,S/he searched for a replacement for a vacation for her/himself,VES:asendaja
GB312,annasiq,,anna-siq,give-COND,Would give,Iva 2007:94
GB323,saisõv,,saisõ-v,stand-QUOT,They say it is standing,Iva 2007:96
GB325-1,ku pall'o seo aasta liiriminejit om?,,ku pall'o seo aasta liiri-mine-j-i-t om?,how much DEM.PROX year confirmation-go-AG.NLMZ-PL-PRT be.3SG,How much people go to confirmation this year?,VES:leer
GB325-2,mitu kotti kardohkit nää saiq?,,mitu kotti kardohk-i-t nää sa-i-q?,how_many bag.PRT potato-PL-PRT 3PL get-PST-3PL,How many bags of potatoes did they get?,VES:mitu
GB327,"plaań, miä om olõman õnnõ paprõ pääl",,plaań miä om olõ-ma-n õnnõ paprõ pääl,plan what be.3SG be-SUP-INE only paper.GEN top,Plan that exists only on paper,VES:olelema
GB400,saa es,,saa es,get.CNG NEG.PST,Did not get,VES:ei
GB408,latsõq seiq makõtsüüki,,latsõ-q se-i-q makõ-t-süüki,child-PL eat-PST-3PL sweet-PRT-food.PRT,Children ate a dessert,VES:sööma
GB415,ma kaiba tiiq pääle,,ma kaiba tiiq pääle,1SG complain.1SG 2SG top,I will complain about you,VES:kaebus
GB520,eelektri lätś ärq,,eelektri lätś ärq,electricity go.PST.3SG PTCL,The electricity went out,VES:vool
GB522,toimõnd' hummogust õdaguniq aian,,toimõnd' hummogu-st õdagu-niq aia-n,work.PST.3SG morning-ELA evening-TERM garden-INE,(S/he) worked in the garden from morning till night,VES:askeldama
