ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
GB073,sońd'ədə̑nza,,soń-d'ə-də̑-nza,3SG-ABL-ABL-3SG.POSS,"about him, of him",Bartens 1999:112
GB075,śas koŕä,,śa-s koŕä,DEM.DIST-ILL regarding,"regarding this, compared to this",Bartens 1999:165
GB080,sokal'əksə̑l'əń,,soka-l'əksə̑l'ə-ń,plough-DES-1SG,I wanted to plough,Bartens 1999:133
GB083-1,vanə̑n,,van-ə̑-n,look-PST-1SG,I looked,Bartens 1999:128
GB083-2,palal',,pala-l',kiss-PST2.3SG,(s)he used to kiss,Bartens 1999:129
GB089,komś kiza eŕäń ošsa,,komś kiza eŕä-ń oš-sa,twenty year live-PST.1SG city-INE,I lived twenty years in the city,Bartens 1999:120
GB093,kundasa,,kunda-sa,catch-PRS.1SG.OC>3SG,I will catch you,Bartens 1999:125
GB095-1,vaśe keŕəźə šuftt',,vaśe keŕ-əźə šuft-t',PN cut-PST.3SG.OC>3SG tree-DEF.SG.GEN,Vasya has cut the/this tree,Toldova et al. 2018:575
GB095-2,vaśe keŕś šuftə esə,,vaśe keŕ-ś šuftə esə,PN cut-PST.3SG tree.NOM in.INE,Vasy was cutting the tree,Toldova et al. 2018:575
GB113-1,śimd'əms,,śim-d'-əms,drink-CAUS-INF,give to drink,Toldova et al. 2018:474
GB113-2,vajmaftə̑ms,,vajma-ft-ə̑ms,rest-CAUS-INF,let rest,Bartens 1999:160
GB117,śiń ul'śt' jalgat,,śiń ul'-ś-t' jalga-t,3PL be-PST.3-PL friend-PL,they were friends,Toldova et al. 2018:616
GB121,mon karman kortama,,mon karma-n korta-ma,1SG start-PRS.1SG speak.INF2,I will speak,Bartens 1999:128
GB122,kšt'ims-morams,,kšt'i-ms-mora-ms,dance-INF-sing-INF,have fun,Bartens 1999:157
GB130,mon śormadan śorma,,mon śormad-an śorma.,1SG write-PRS.1SG letter ,I am writing a letter,Bartens 1999:162
GB134,"mon učsa, paka son saj",,"mon učsa, paka son saj",1SG wait.PRS.1SG.OC>3SG while 3SG come-PRS.3SG,I am waiting for him to come,Toldova et al. 2018:662
GB135-1,mon af sodasa t'e morət',,mon af soda-sa t'e morə-t',1SG NEG know-PRS.1SG.OC>3SG this song-DEF.SG.GEN,I don't know this song,Toldova et al. 2018:592
GB135-2,"sodasaź, što mejəźəvək aš",,"soda-saź, što mejə-źə-vək aš",know-PRS.3PL.OC>3 comp what-1SG.POSS.SG-ADD NEG.EX,they know that I don't have anything,Toldova et al. 2018:662
GB138,afl'e tuj,,af-l'e tuj,NEG-ADD.NEG go-PRS.3,he won't even go,Toldova et al. 2018:393
GB139-1,t'amak rakaftə,,t'a-mak raka-ft-ə,PROH-IMP.SG.OC>1SG laugh-CAUS-CN,Don't make me laugh!,Toldova et al. 2018:390
GB139-2,mon afələń udə,,mon af-əl-əń udə,1SG NEG-IMPF-PST.1SG sleep.CNG,I didn't sleep,Toldova et al. 2018:389
GB146,mon meźə bed'ə luvəźəvəń,,mon meźə bed'ə luv-əźəv-əń,1SG what INDEF read-INCH-PST.1SG,Somehow I got lost while reading,Toldova et al. 2018:433
GB147,pańžəvəms,,pańžə-və-ms,open-PASS-INF,get open,Bartens 1999:160
GB160-1,meśt'-meśt' ńäJśt'?,,meś-t'-meś-t' ńäJ-ś-t'?,what-PL-what-PL see-PST.3-PL,what altogether did you see?,Bartens 1999:117
GB160-2,lamə̑ń-lamə̑ń,,lamə̑-ń-lamə̑-ń,many-GEN-many-GEN,a lot at a time,Bartens 1999:121
GB187,vel'əńà,,vel'-əńà,village-DIM,a little village,Bartens 1999:106
GB193,para śt'iŕt',,para śt'iŕ-t',good girl-PL.NOM,good girls,Bartens 1999:108
GB204-1,śembə lomat't'ńə kel'ksaź padarkat'ńəń,,fśakaj lomat'-t'ńə kel'k-saź padarka-t'ńə-ń,all person-DEF.PL love-PRS.3PL.OC>3PL present-DEF.PL-GEN,All people love presents,Toldova et al. 2018:207
GB204-2,eŕ lomat't'ńə kel'ksaź padarkat'ńəń,,eŕ lomat'-t'ńə kel'k-saź padarka-t'ńə-ń,every person-DEF.PL love-PRS.3PL.OC>3PL present-DEF.PL-GEN,Everyone loves presents,Toldova et al. 2018:207
GB254,ton moń,,ton moń,2SG 1SG.GEN,you are mine,Toldova et al. 2018:629
GB276,t'äči śäda l'ämbä,,t'äči śä-da l'ämbä,today DEM.DIST-ABL warm,it's warmer today,Bartens 1999:109
GB298-1,əźəń,,əź-əń,NEG.PST-1SG,I didn't,Bartens 1999:140
GB298-2,afə̑l'ət' pala,,a-fə̑l'ə-t' pala,NEG-CONJ-2SG kiss,you wouldn't have kissed,Bartens 1999:142
GB299-1,af moran,,af mora-n,NEG sing-PRS.1SG,I don't sing,Bartens 1999:141
GB299-2,af morańd'äŕan,,af morań-d'äŕa-n,NEG sing-COND-1SG,if I don't sing,Bartens 1999:141
GB304,akt'abəŕt' kimńil'ijəćə śistənzə miń vel'əsənək jotafńəvijt' prokovəń vaśəd'əmat,,akt'abəŕ-t' kimńil'ijə-ćə śi-stə-nzə miń vel'ə-sə-nək jota-f-ńə-v-ij-t' prokov-əń vaśəd'-əma-t,October-DEF.SG.GEN fourteen-ORD day-ELA-3SG.POSS 1PL.GEN village-INE-1PL.POSS pass-CAUS-FREQ-PASS-NPST.3-PL PN-GEN meet-NMLZ-PL,"On the 14th of October, Pokrov meetings are held in our village",Toldova et al. 2018:490
GB305,eśpŕanc af ńäji,,eś-pŕa-nc af ńäj-i,own-head-GEN.3SG NEG see-PRS.3SG,she doesn't see herself,Bartens 1999:114
GB324,"""Kijat Ton, Azor?"" - kiźeft'ińe mon",,"""Kij-at Ton, Azor?"" - kiźeft-'-ińe mon.",who-PRS.2SG 2SG Lord ask-PST-1SG.OC>3 1SG,"""who are you, Lord?"" - I asked him",Arkhangel'skiy 2020
GB327,"moń al'eźə, konań šavəź xul'igatt'ńə, ašči bal'ńicasə",,"moń al'e-źə, kona-ń šav-əź xul'igat-t'ńə, ašč-i bal'ńica-sə.",1SG.GEN man-1SG.POSS.SG which-GEN beat-PST.3PL.OC>3SG hooligan-DEF.PL remain-PRS.3SG hospital-INE,my father whom the hooligans have beaten up stays in the hospital,Toldova et al. 2018:710
GB328,moń t'ijəma t'evəźä staka,,moń t'ijə-ma t'evə-źä staka,1SG.GEN do-PTCP work-1SG.POSS hard,The work that I have to do is hard,Bartens 1999:152
GB330,"kona jalgaźəńd'I t'ešńəń kizəń peŕf śormat, son vandi saj",,"kona jalga-źə-ńd'I t'eš-ńə-ń kizə-ń peŕf śorma-t, son vandi sa-j.",which friend-1SG.POSS.SG-DAT write-FREQ-PST.1SG summer-GEN around letter-PL 3SG tomorrow come-PRS.3SG,The friend to whom I was writing the whole year comes tomorrow,Toldova et al. 2018:719
GB331,"śt'əŕńeś tuś kaftə ńed'el'at, konańd'I maksińə kel'gəma kńigaźəń",,"śt'əŕ-ńe-ś tu-ś kaftə ńed'el'a-t, kona-ńd'I maks-ińə kel'gəma kńiga-źə-ń.",girl-DIM-DEF.SG leave-PST.3SG two week-PL which-DAT give-PST.1SG.OC>3SG favourite book-1SG.POSS.SG-GEN,The girl whom I gave my favourite book left for two weeks,Toldova et al. 2018:718
GB432,Laŕisa Gŕigoŕjevnań ščokava šud'əśt' śel'məved'ənza,,Laŕisa Gŕigoŕjevna-ń ščoka-va šud'ə-ś-t' śel'məved'ə-nza,PN PN-GEN chick-PROLAT flow-PST.3-PL tear-3SG.POSS,Tears were running down Larisa Grigoryevna's chicks,Bartens 1999:90
GB433,ćorańkä,,ćora-ńkä,son-1PL.POSS,our son/s,Bartens 1999:101
GB519,katk mərdaj,,kat-k mərda-j,leave-IMP.3SG.OC>3SG return-NPST.3SG,Let him return!,Toldova et al. 2018:463
GB522,peńakutt' ušca lacke,,peńakut-t' uš-ca lac-ke,Russian.stove-GEN.DEF heat-NPST.1SG.OC>3SG well-DIM,heat the Russian stove well,Toldova 2018:558
