ID,Primary_Text,IPA,Analyzed,Gloss,Translation,Example_Source
GB130,Lásse ja Máhtte vulggiiga ikte.,,Lásse ja Máhtte vulggi-iga ikte,Lásse.NOM.SG and Máhtte.NOM.SG leave-PST.3DU yesterday,Lásse and Máhtte left yesterday,Nickel 1994:42
GB132,Mun osten dán guokte viesu.,,mun oste-n dán guokte viesu,1SG.NOM buy.PST-1SG this.GEN/ACC.SG two.NOM.SG house.GEN/ACC.SG,I bought these two houses,Aikio and Ylikoski 2022:173
GB134-1,mánát ohppet sámegiela,,máná-t ohppe-t sámegiela,child-NOM.PL study-PRS.3PL Saami.language.GEN/ACC.SG,the children study Saami language,SIKOR
GB134-2,"oahppit, geat ohppet sámegiela ",,"oahppi-t, gea-t ohppe-t sámegiela ",student-NOM.PL who-NOM.PL study-PRS.3PL Saami.language.GEN/ACC.SG,students who study Saami language,SIKOR
GB135,Oidnen ahte/go don bohtet.,,oidne-n ahte/go don bohte-t,see.PST-1SG that/when 2SG.NOM come.PST-2SG,I saw that you came,Aikio and Ylikoski 2022:175
GB139-1,don it mana eret,,don it mana eret,2SG.NOM NEG.IND.2SG go.PRS.CNG away,you (2SG) dont go away,SIKOR
GB139-2,ale mana eret,,ale mana eret,NEG.IMP.2SG go.PRS.CNG away,don’t go away (2SG),SIKOR
GB140-1,Egyptta pyramiiddat eai leat Eurohpás.,,Egyptta pyramiidda-t eai leat Eurohpá-s,Egypt.GEN/ACC.SG pyramid-NOM.PL NEG.3PL be.PRS.CNG Europe-LOC.SG,The Egyptian pyramids are not in Europe,SIKOR
GB140-2,Stobus eai leat ruskalihtit.,,stobu-s eai leat ruskalihti-t,cottage-LOC.SG NEG.3PL be.PRS.CNG trashcan-NOM.PL,There are no trashcans in the cottage,SIKOR
GB140-3,Muhtin girjjit eai leat románat.,,muhtin girjji-t eai leat romána-t,some book-NOM.PL NEG.3PL be.PRS.CNG novel-NOM.PL,Some books aren’t novels,SIKOR
GB147,oadnit > oidnojuvvot,,oadni-t > oidn-ojuvvo-t,see-INF > see-PASS-INF,to see > to be seen,Aikio and Ylikoski 2022:170
GB155,čierrut > čieruhit,,čierru-t > čieru-hi-t,cry-INF > cry-CAUS-INF,to cry > to make somebody cry,Aikio and Ylikoski 2022:171
GB184,buorit niibbit,,buori-t niibbi-t,good-NOM.PL knife-NOM.PL,good knives,Nickel 1994:83
GB185,dáid viesuid,,dá-id viesu-id,DEM-GEN/ACC.PL house-GEN/ACC.PL,these houses,Aikio and Ylikoski 2022:173
GB187,nieida > nieiddaš,,nieida > nieidda-š,girl > girl-DIM,girl > little girl,Aikio and Ylikoski 2022:165
GB193,lihkolaš mánná,,lihkolaš mánná,happy child,happy child,Nickel 1994:80
GB203,buot olbmot,,buot olbmo-t,all person-NOM.PL,all people,Nickel 1994:131
GB204-1,buot olbmot,,buot olbmo-t,all person-NOM.PL,all people,Nickel 1994:131
GB204-2,juohke jagi,,juohke jagi,every year.NOM.SG,every year,Nickel 1994:137
GB252,Márehis lea káffe.,,Márehi-s lea káffe,Máret-LOC.SG be.PRS.3SG coffee.NOM.SG,Máret has (a cup of) coffee,Aikio and Ylikoski 2022:172
GB266,Máhtte lea mus guhkit.,,Máhtte lea mu-s guhki-t,Máhtte-NOM.SG be.PRS.3SG 1SG-LOC tall-COMP.NOM.SG,Máhtte is taller than me,Aikio and Ylikoski 2022:164
GB273-1,Máhtte lea guhkit go mun.,,Máhtte lea guhki-t go mun,Máhtte-NOM.SG be.PRS.3SG tall-COMP.NOM.SG than 1SG.NOM,Máhtte is taller than me,Aikio and Ylikoski 2022:164
GB273-2,Máhtte lea mu guhkit.,,Máhtte lea mu guhki-t,Máhtte-NOM.SG be.PRS.3SG 1SG.GEN/ACC tall-COMP.NOM.SG,Máhtte is taller than me,Aikio and Ylikoski 2022:164
GB275,nuorra > nuorat,,nuorra > nuora-t,young > young-COMP.NOM.SG,young > younger,Aikio and Ylikoski 2022:164
GB298-1,in oastte,,in oastte,NEG.1SG buy.PRS.CNG,I don’t/won’t buy,Aikio and Ylikoski 2022:167
GB298-2,in oastán,,in oastá-n,NEG.1SG buy-PST.CNG,I didn’t buy,Aikio and Ylikoski 2022:167
GB301,Boahtibeahtti-go doai Iŋggáin fárrui?,,boahti-beahtti-go doai Iŋggá-in fárrui,come-PRS.2DU-Q 2DU.NOM Iŋgá-COM.SG along,"Are you two, Iŋgá and you, coming along?",Aikio and Ylikoski 2022:160
GB304,Mánát sáhttet vieččahallat čáhcerávgii.,,máná-t sáhtte-t viečča-halla-t čáhcerávgii,child-NOM.PL can-PRS.3PL fetch-ADVERS.PASS-INF water.spirit.ILL,Children can get taken away by the water spirit,Aikio and Ylikoski 2022:171
GB305,"Mun jurddašin iežainan, lešgo duohta?",,"mun jurddaš-in ieža-in-an, le-š-go duohta",1SG.NOM think-PST.1SG REFL-COM-POSS.1SG be-POT.3SG-Q true,I thought to myself: Can it be true?,Nickel 1994:111
GB306-1,Moai dovde goabbat guoibmáme.,,moai dovd-e goabbat guoibmá-me,1DU.NOM know-PRS.1DU RECP.DU RECP.GEN/ACC-1DU,We two know eachother,Nickel 1994:115
GB306-2,Mii árvaleimmet guhtet guimmiineamet.,,mii árval-eimmet guhtet guimmi-in-eamet,1PL.NOM consult-PST.1PL RECP.PL RECP-COM-1PL,We consulted eachother,Nickel 1994:115
GB312-1,oasttášeimme,,oasttá-š-eimme,buy-COND-1DU,We two would buy,Aikio and Ylikoski 2022:168
GB312-2,oasttáleimme,,oasttá-l-eimme,buy-COND-1DU,We two would buy,Aikio and Ylikoski 2022:168
GB325-1,Galle olbmo hupmet davvisámegiela? ,,Galle olbmo hupme-t davvisámegiela,how_many person.GEN/ACC speak-3PL North_Saami.GEN/ACC ,How many people speak North Saami? ,SIKOR
GB325-2,Man ollu galgá hállat sámegiela ruovttus ovdalgo dat lohkkojuvvo ruoktogiellan? ,,Man ollu galgá hálla-t sámegiela ruovttu-s ovdalgo dat lohkkojuvvo ruoktogiella-n? ,how much must.3SG speak-INF Saami_language.GEN/ACC home-LOC before DEM count.PASS.3SG home_language-ESS ,How much Saami does one have to speak at home for it to be counted as a home language? ,SIKOR
GB327,"sis guđet sámegiela hállet, lea ollislaš vuoigatvuohta dasa",,"sis guđe-t sámegiela hálle-t, lea ollislaš vuoigatvuohta dasa",3PL.LOC who-PL Saami.language.GEN/ACC.SG speak-3PL be.3SG complete right that.ILL,those who speak Saami have their full right to do so,Aikio and Ylikoski 2022:176
GB333,logi > guoktelogi,,logi > guokte-logi,ten > two-ten,ten > twenty,Nickel 1994:84-85
GB408,Mun oidnen Iŋggá.,,mun oidn-en Iŋggá,1SG.NOM see-PST.1SG Iŋgá.GEN/ACC.SG,I saw Iŋgá,Aikio and Ylikoski 2022:159
GB421,Árvidan ahte don háliidat káfe.,,árvida-n ahte don háliida-t káfe,guess-1SG that 2SG.NOM want-2SG coffee.GEN/ACC.SG,I suppose you want to have coffee,Aikio and Ylikoski 2022:175
GB433,bárdnán,,bárdná-n,son-POSS.1SG,my son,Aikio and Ylikoski 2022:163
GB522,Vuoi go sáhtten jur nie jalla,,vuoi go sáhtt-en jur nie jalla,oh how be.able-PST.1SG just so stupid,Oh how could I be so stupid,Janda and Antonsen 2016:333
